timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.06192,1.03934) (0,0) 0.172265 (0.900002,5.82137) 1.561 0 (0.531077,2.3271) (0,0) 0.158404 (0.932505,2.358) (0,0) 0.179989 (1.4832,2.38593) (0,0) 0.128883 (1.59415,2.3847) (0,0) 0.203928 (0,1.03934) (0,0) 0.3 (2.1,1.03934) (0,0) 0.3
0.25 (1.05345,1.2892) (-0.0338692,0.999444) 0.172265 (0.900002,5.82137) 1.561 1.60467 (0.506756,2.39037) (-0.0972851,0.253062) 0.158404 (0.926496,2.41514) (-0.0240345,0.228562) 0.179989 (1.42323,2.45854) (-0.239877,0.290415) 0.128883 (1.67314,2.41379) (0.315982,0.116372) 0.203928 (0,1.2892) (0,0) 0.3 (2.1,1.2892) (0,0) 0.3
0.5 (1.04499,1.53906) (-0.0338282,0.999441) 0.172265 (0.900002,5.82137) 1.561 1.60463 (0.482439,2.45364) (-0.0972674,0.253069) 0.158404 (0.908749,2.46979) (-0.0709898,0.218584) 0.179989 (1.40139,2.55014) (-0.0873564,0.366416) 0.128883 (1.7265,2.4789) (0.213415,0.260464) 0.203928 (0,1.53906) (0,0) 0.3 (2.1,1.53906) (0,0) 0.3
0.75 (1.05455,1.78453) (0.0382449,0.981903) 0.172265 (0.900002,5.82137) 1.561 1.53187 (0.458115,2.5169) (-0.0972974,0.253058) 0.158404 (0.860987,2.45823) (-0.191048,-0.0462337) 0.179989 (1.4203,2.6424) (0.075644,0.369012) 0.128883 (1.7432,2.56141) (0.066797,0.330039) 0.203928 (0,1.78453) (0,0) 0.3 (2.1,1.78453) (0,0) 0.3
1 (1.06749,2.02868) (0.0517374,0.976566) 0.172265 (0.900002,5.82137) 1.561 1.51787 (0.433794,2.58017) (-0.097283,0.253063) 0.158404 (0.816614,2.47485) (-0.177491,0.0664922) 0.179989 (1.43943,2.7346) (0.0765264,0.36883) 0.128883 (1.75967,2.64397) (0.0659134,0.330216) 0.203928 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (1.08032,2.27242) (0.0513364,0.974974) 0.172265 (0.900002,5.82137) 1.561 1.51819 (0.409472,2.64343) (-0.0972891,0.253061) 0.158404 (0.776836,2.50972) (-0.159112,0.139463) 0.179989 (1.45864,2.82679) (0.0768241,0.368768) 0.128883 (1.77608,2.72654) (0.0656149,0.330276) 0.203928 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.09304,2.51571) (0.0508846,0.97318) 0.172265 (0.900002,5.82137) 1.561 1.51856 (0.385149,2.7067) (-0.097291,0.25306) 0.158404 (0.739214,2.55314) (-0.150488,0.1737) 0.179989 (1.47807,2.91894) (0.0777153,0.368581) 0.128883 (1.79226,2.80915) (0.0647203,0.330452) 0.203928 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.07847,2.76528) (-0.0582746,0.998245) 0.172265 (0.900002,5.82137) 1.561 1.62911 (0.360821,2.76996) (-0.0973123,0.253052) 0.158404 (0.712267,2.60389) (-0.107787,0.202978) 0.179989 (1.49757,3.01107) (0.0780216,0.368517) 0.128883 (1.80836,2.89178) (0.0644123,0.330512) 0.203928 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.0639,3.01483) (-0.0583122,0.998219) 0.172265 (0.900002,5.82137) 1.561 1.62915 (0.336506,2.83323) (-0.0972607,0.253072) 0.158404 (0.685321,2.65463) (-0.107786,0.202979) 0.179989 (1.5173,3.10315) (0.078929,0.368323) 0.128883 (1.82424,2.97445) (0.0634982,0.330689) 0.203928 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.04933,3.2644) (-0.0582548,0.99828) 0.172265 (0.900002,5.82137) 1.561 1.62909 (0.31218,2.89649) (-0.0973039,0.253055) 0.158404 (0.658375,2.70538) (-0.107782,0.202981) 0.179989 (1.53712,3.19521) (0.0792497,0.368254) 0.128883 (1.84003,3.05714) (0.0631744,0.330751) 0.203928 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.03477,3.51398) (-0.0582639,0.998305) 0.172265 (0.900002,5.82137) 1.561 1.62909 (0.287867,2.95976) (-0.0972512,0.253075) 0.158404 (0.63143,2.75612) (-0.10778,0.202983) 0.179989 (1.55409,3.28087) (0.0678783,0.342609) 0.128883 (1.85559,3.13987) (0.0622308,0.33093) 0.203928 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (1.02018,3.76355) (-0.0583449,0.99831) 0.172265 (0.900002,5.82137) 1.561 1.62917 (0.263545,3.02303) (-0.0972875,0.253061) 0.158404 (0.604483,2.80687) (-0.107789,0.202977) 0.179989 (1.56187,3.34752) (0.0311269,0.266607) 0.128883 (1.87114,3.2226) (0.0622308,0.33093) 0.203928 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (1.0056,4.01314) (-0.0583238,0.99833) 0.172265 (0.900002,5.82137) 1.561 1.62915 (0.239223,3.08629) (-0.0972892,0.253061) 0.158404 (0.577533,2.85761) (-0.107799,0.202972) 0.179989 (1.56261,3.38892) (0.00295536,0.165627) 0.128883 (1.88552,3.30555) (0.0575201,0.331781) 0.203928 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.991019,4.26269) (-0.0583176,0.998212) 0.172265 (0.900002,5.82137) 1.561 1.62915 (0.214917,3.14956) (-0.0972219,0.253087) 0.158404 (0.550588,2.90836) (-0.107779,0.202983) 0.179989 (1.5624,3.41029) (-0.000828418,0.0854591) 0.128883 (1.89712,3.38893) (0.0463788,0.333521) 0.203928 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.976455,4.51227) (-0.0582577,0.998309) 0.172265 (0.900002,5.82137) 1.561 1.62909 (0.191693,3.20685) (-0.0928982,0.229167) 0.158404 (0.523639,2.9591) (-0.107798,0.202973) 0.179989 (1.57136,3.40882) (0.0358409,-0.00586311) 0.128883 (1.90264,3.47111) (0.022102,0.328735) 0.203928 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.961896,4.76186) (-0.0582369,0.998367) 0.172265 (0.900002,5.82137) 1.561 1.62906 (0.166995,3.25953) (-0.098791,0.210706) 0.158404 (0.496694,3.00985) (-0.10778,0.202982) 0.179989 (1.59774,3.396) (0.105503,-0.0512904) 0.128883 (1.90679,3.53274) (0.0165749,0.246522) 0.203928 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.947307,5.01142) (-0.058356,0.998233) 0.172265 (0.900002,5.82137) 1.561 1.62919 (0.137516,3.30514) (-0.117916,0.182424) 0.158404 (0.469748,3.06059) (-0.107784,0.20298) 0.179989 (1.63636,3.3856) (0.154495,-0.0415956) 0.128883 (1.90989,3.57897) (0.012411,0.184927) 0.203928 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.935487,5.21391) (-0.0472781,0.809986) 0.172265 (0.900002,5.82137) 1.561 1.6291 (0.102292,3.33019) (-0.140895,0.100229) 0.158404 (0.442801,3.11134) (-0.107788,0.202978) 0.179989 (1.67629,3.38218) (0.159736,-0.0136983) 0.128883 (1.91421,3.6154) (0.0172793,0.145717) 0.203928 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.926602,5.36578) (-0.0355396,0.607478) 0.172265 (0.900002,5.82137) 1.561 1.62923 (0.0715181,3.33566) (-0.123097,0.0218731) 0.158404 (0.415859,3.16208) (-0.10777,0.202988) 0.179989 (1.71333,3.38481) (0.148161,0.0105275) 0.128883 (1.92063,3.64651) (0.0256816,0.124442) 0.203928 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
