timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5
0 (0.945863,1.20318) (0,0) 0.171139 (0.900002,5.82137) 1.93728 0 (0.687452,2.20429) (0,0) 0.200262 (1.07412,2.35092) (0,0) 0.137429 (1.45232,2.21885) (0,0) 0.125778 (0,1.20318) (0,0) 0.3 (2.1,1.20318) (0,0) 0.3
0.25 (0.943387,1.45316) (-0.00990469,0.999935) 0.171139 (0.900002,5.82137) 1.93728 1.5807 (0.656588,2.27614) (-0.123454,0.287415) 0.200262 (1.05676,2.39135) (-0.0694375,0.161709) 0.137429 (1.46521,2.24876) (0.0515608,0.119672) 0.125778 (0,1.45316) (0,0) 0.3 (2.1,1.45316) (0,0) 0.3
0.5 (0.927821,1.62456) (-0.0622642,0.685608) 0.171139 (0.900002,5.82137) 1.93728 1.66136 (0.625723,2.34799) (-0.12346,0.287413) 0.200262 (1.06538,2.43449) (0.0344692,0.172579) 0.137429 (1.4781,2.27868) (0.05156,0.119673) 0.125778 (0,1.62456) (0,0) 0.3 (2.1,1.62456) (0,0) 0.3
0.75 (0.90972,1.79824) (-0.0724033,0.694695) 0.171139 (0.900002,5.82137) 1.93728 1.67464 (0.59486,2.41985) (-0.123454,0.287415) 0.200262 (1.07614,2.47716) (0.0430325,0.170645) 0.137429 (1.49099,2.3086) (0.0515578,0.119674) 0.125778 (0,1.79824) (0,0) 0.3 (2.1,1.79824) (0,0) 0.3
1 (0.890484,1.97707) (-0.076945,0.715313) 0.171139 (0.900002,5.82137) 1.93728 1.67795 (0.564002,2.4917) (-0.123433,0.287424) 0.200262 (1.08689,2.51982) (0.0430324,0.170645) 0.137429 (1.50388,2.33852) (0.0515617,0.119672) 0.125778 (0,1.97707) (0,0) 0.3 (2.1,1.97707) (0,0) 0.3
1.25 (0.870548,2.15907) (-0.0797424,0.728013) 0.171139 (0.900002,5.82137) 1.93728 1.6799 (0.533137,2.56356) (-0.123457,0.287414) 0.200262 (1.09765,2.56248) (0.0430324,0.170645) 0.137429 (1.51677,2.36844) (0.0515515,0.119676) 0.125778 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.850153,2.34316) (-0.0815824,0.736367) 0.171139 (0.900002,5.82137) 1.93728 1.68114 (0.502272,2.63541) (-0.123462,0.287412) 0.200262 (1.10841,2.60514) (0.0430324,0.170645) 0.137429 (1.52966,2.39835) (0.0515612,0.119672) 0.125778 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.829425,2.52876) (-0.0829123,0.742403) 0.171139 (0.900002,5.82137) 1.93728 1.68202 (0.47141,2.70726) (-0.123448,0.287418) 0.200262 (1.11917,2.6478) (0.0430325,0.170645) 0.137429 (1.54255,2.42827) (0.0515515,0.119676) 0.125778 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.808401,2.7157) (-0.084093,0.747764) 0.171139 (0.900002,5.82137) 1.93728 1.68279 (0.440546,2.77912) (-0.123455,0.287415) 0.200262 (1.12993,2.69046) (0.0430323,0.170645) 0.137429 (1.55543,2.45819) (0.0515537,0.119675) 0.125778 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.815758,2.96558) (0.0294276,0.999509) 0.171139 (0.900002,5.82137) 1.93728 1.54136 (0.409694,2.85098) (-0.123406,0.287436) 0.200262 (1.10292,2.72519) (-0.10804,0.13892) 0.137429 (1.56832,2.48811) (0.0515554,0.119675) 0.125778 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.82313,3.21546) (0.0294872,0.999506) 0.171139 (0.900002,5.82137) 1.93728 1.5413 (0.378831,2.92283) (-0.123453,0.287416) 0.200262 (1.07591,2.75992) (-0.108041,0.138919) 0.137429 (1.58121,2.51803) (0.0515557,0.119674) 0.125778 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.830518,3.46534) (0.0295533,0.999528) 0.171139 (0.900002,5.82137) 1.93728 1.54124 (0.34796,2.99468) (-0.123484,0.287403) 0.200262 (1.04889,2.79465) (-0.108049,0.138913) 0.137429 (1.5941,2.54795) (0.0515615,0.119672) 0.125778 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.837887,3.71524) (0.0294735,0.999591) 0.171139 (0.900002,5.82137) 1.93728 1.54132 (0.317086,3.06653) (-0.123495,0.287398) 0.200262 (1.02189,2.82938) (-0.108029,0.138929) 0.137429 (1.60699,2.57787) (0.0515643,0.119671) 0.125778 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.84525,3.96514) (0.0294529,0.999613) 0.171139 (0.900002,5.82137) 1.93728 1.54134 (0.286271,3.1383) (-0.123261,0.287067) 0.200262 (0.994877,2.86411) (-0.108038,0.138922) 0.137429 (1.61988,2.60778) (0.0515539,0.119675) 0.125778 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.852618,4.21503) (0.0294718,0.999579) 0.171139 (0.900002,5.82137) 1.93728 1.54132 (0.263145,3.19212) (-0.0925034,0.215304) 0.200262 (0.967865,2.89884) (-0.108046,0.138915) 0.137429 (1.63277,2.6377) (0.0515572,0.119674) 0.125778 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.859996,4.46493) (0.0295107,0.999589) 0.171139 (0.900002,5.82137) 1.93728 1.54128 (0.245798,3.23247) (-0.069389,0.161406) 0.200262 (0.940857,2.93357) (-0.108032,0.138927) 0.137429 (1.64566,2.66762) (0.0515629,0.119671) 0.125778 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.867367,4.71484) (0.0294865,0.99961) 0.171139 (0.900002,5.82137) 1.93728 1.54131 (0.231272,3.26399) (-0.0581057,0.126085) 0.200262 (0.913849,2.9683) (-0.108033,0.138926) 0.137429 (1.65855,2.69754) (0.0515661,0.11967) 0.125778 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.874734,4.96472) (0.0294663,0.999535) 0.171139 (0.900002,5.82137) 1.93728 1.54132 (0.217475,3.28876) (-0.055185,0.0990451) 0.200262 (0.88684,3.00304) (-0.108037,0.138923) 0.137429 (1.67144,2.72746) (0.0515636,0.119671) 0.125778 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.881043,5.17886) (0.0252363,0.856581) 0.171139 (0.900002,5.82137) 1.93728 1.54134 (0.204145,3.30652) (-0.0533226,0.0710767) 0.200262 (0.859831,3.03777) (-0.108034,0.138925) 0.137429 (1.68433,2.75737) (0.0515648,0.119671) 0.125778 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.75 (0.885786,5.33949) (0.0189708,0.642517) 0.171139 (0.900002,5.82137) 1.93728 1.54128 (0.193486,3.31682) (-0.0426344,0.0411836) 0.200262 (0.832824,3.0725) (-0.108027,0.138931) 0.137429 (1.69722,2.78729) (0.0515474,0.119678) 0.125778 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
