timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.17071,1.11003) (0,0) 0.127918 (0.900002,5.82137) 1.9249 0 (0.463544,2.35055) (0,0) 0.191199 (0.892494,2.21658) (0,0) 0.194222 (1.65442,2.23712) (0,0) 0.140474 (1.65465,2.24067) (0,0) 0.178624 (0,1.11003) (0,0) 0.3 (2.1,1.11003) (0,0) 0.3
0.25 (1.15637,1.35961) (-0.0573862,0.998337) 0.127918 (0.900002,5.82137) 1.9249 1.62821 (0.446587,2.40255) (-0.0678281,0.208006) 0.191199 (0.901191,2.24979) (0.0347899,0.132848) 0.194222 (1.63702,2.21836) (-0.0695854,-0.0750542) 0.140474 (1.66077,2.33716) (0.0244787,0.385955) 0.178624 (0,1.35961) (0,0) 0.3 (2.1,1.35961) (0,0) 0.3
0.5 (1.16168,1.60771) (0.0212569,0.992383) 0.127918 (0.900002,5.82137) 1.9249 1.54938 (0.429628,2.45455) (-0.0678337,0.208004) 0.191199 (0.890221,2.2844) (-0.0438812,0.138433) 0.194222 (1.63196,2.19327) (-0.0202563,-0.100324) 0.140474 (1.6799,2.43193) (0.0765394,0.379081) 0.178624 (0,1.60771) (0,0) 0.3 (2.1,1.60771) (0,0) 0.3
0.75 (1.16698,1.85563) (0.0212036,0.991685) 0.127918 (0.900002,5.82137) 1.9249 1.54942 (0.412671,2.50656) (-0.0678298,0.208005) 0.191199 (0.880479,2.33512) (-0.0389652,0.202882) 0.194222 (1.62587,2.19216) (-0.0243788,-0.00444352) 0.140474 (1.6976,2.52698) (0.0707824,0.380198) 0.178624 (0,1.85563) (0,0) 0.3 (2.1,1.85563) (0,0) 0.3
1 (1.17227,2.1034) (0.0211581,0.991088) 0.127918 (0.900002,5.82137) 1.9249 1.54945 (0.395714,2.55856) (-0.0678274,0.208006) 0.191199 (0.868501,2.39992) (-0.0479126,0.259169) 0.194222 (1.63045,2.21734) (0.0183516,0.10069) 0.140474 (1.7153,2.62202) (0.0707974,0.380195) 0.178624 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (1.17481,2.35141) (0.0101759,0.99203) 0.127918 (0.900002,5.82137) 1.9249 1.56054 (0.378759,2.61056) (-0.0678194,0.208008) 0.191199 (0.851756,2.46364) (-0.0669813,0.254907) 0.194222 (1.63504,2.24251) (0.018346,0.100691) 0.140474 (1.73299,2.71707) (0.0707821,0.380198) 0.178624 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.16696,2.60073) (-0.0314246,0.997258) 0.127918 (0.900002,5.82137) 1.9249 1.6023 (0.361802,2.66256) (-0.0678307,0.208005) 0.191199 (0.832601,2.52669) (-0.0766205,0.252177) 0.194222 (1.63962,2.26768) (0.0183391,0.100692) 0.140474 (1.75068,2.81212) (0.0707686,0.3802) 0.178624 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.14629,2.84988) (-0.0826674,0.996629) 0.127918 (0.900002,5.82137) 1.9249 1.65355 (0.344846,2.71456) (-0.0678241,0.208007) 0.191199 (0.812251,2.58936) (-0.0814,0.250675) 0.194222 (1.64421,2.29285) (0.0183432,0.100692) 0.140474 (1.76838,2.90717) (0.0707826,0.380198) 0.178624 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.12564,3.09903) (-0.0825986,0.996602) 0.127918 (0.900002,5.82137) 1.9249 1.65349 (0.327892,2.76656) (-0.0678152,0.20801) 0.191199 (0.791335,2.65184) (-0.0836635,0.249929) 0.194222 (1.6488,2.31803) (0.0183456,0.100691) 0.140474 (1.78607,3.00222) (0.0707689,0.3802) 0.178624 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.10499,3.34817) (-0.082618,0.996538) 0.127918 (0.900002,5.82137) 1.9249 1.65351 (0.310937,2.81857) (-0.0678174,0.208009) 0.191199 (0.770174,2.71424) (-0.0846449,0.249598) 0.194222 (1.65338,2.3432) (0.0183455,0.100691) 0.140474 (1.80377,3.09727) (0.0707912,0.380196) 0.178624 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.08432,3.59732) (-0.0826657,0.996626) 0.127918 (0.900002,5.82137) 1.9249 1.65355 (0.293975,2.87057) (-0.0678478,0.207999) 0.191199 (0.748924,2.77661) (-0.0849983,0.249478) 0.194222 (1.65797,2.36837) (0.0183454,0.100691) 0.140474 (1.82146,3.19232) (0.0707615,0.380202) 0.178624 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (1.06365,3.84648) (-0.0826644,0.996602) 0.127918 (0.900002,5.82137) 1.9249 1.65355 (0.277018,2.92257) (-0.0678299,0.208005) 0.191199 (0.727655,2.83897) (-0.0850749,0.249452) 0.194222 (1.66256,2.39355) (0.0183443,0.100691) 0.140474 (1.83916,3.28737) (0.0707847,0.380197) 0.178624 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (1.04301,4.09563) (-0.0825629,0.996619) 0.127918 (0.900002,5.82137) 1.9249 1.65345 (0.260046,2.97456) (-0.0678875,0.207986) 0.191199 (0.706401,2.90134) (-0.0850176,0.249472) 0.194222 (1.66714,2.41872) (0.0183462,0.100691) 0.140474 (1.85687,3.38242) (0.070841,0.380187) 0.178624 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (1.02238,4.34476) (-0.0825364,0.996526) 0.127918 (0.900002,5.82137) 1.9249 1.65343 (0.243061,3.02656) (-0.0679408,0.207969) 0.191199 (0.68516,2.96371) (-0.0849645,0.24949) 0.194222 (1.67173,2.44389) (0.0183366,0.100693) 0.140474 (1.87245,3.46623) (0.0623516,0.335238) 0.178624 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (1.00173,4.59391) (-0.0825916,0.996584) 0.127918 (0.900002,5.82137) 1.9249 1.65348 (0.226071,3.07855) (-0.0679605,0.207962) 0.191199 (0.663924,3.02608) (-0.0849449,0.249496) 0.194222 (1.67631,2.46906) (0.0183461,0.100691) 0.140474 (1.88415,3.52908) (0.0467848,0.251409) 0.178624 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.981083,4.84307) (-0.0825955,0.996634) 0.127918 (0.900002,5.82137) 1.9249 1.65348 (0.209081,3.13054) (-0.0679607,0.207962) 0.191199 (0.642687,3.08846) (-0.0849448,0.249497) 0.194222 (1.6809,2.49424) (0.0183414,0.100692) 0.140474 (1.89293,3.57622) (0.0351018,0.188556) 0.178624 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.960837,5.08765) (-0.0809867,0.978316) 0.127918 (0.900002,5.82137) 1.9249 1.65339 (0.19209,3.18253) (-0.0679607,0.207962) 0.191199 (0.621451,3.15083) (-0.0849448,0.249497) 0.194222 (1.68548,2.51941) (0.0183411,0.100692) 0.140474 (1.89951,3.61156) (0.0263505,0.141344) 0.178624 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.945611,5.27108) (-0.0609041,0.733731) 0.127918 (0.900002,5.82137) 1.9249 1.65361 (0.178175,3.22531) (-0.0556608,0.171133) 0.191199 (0.600215,3.21321) (-0.0849448,0.249497) 0.194222 (1.69007,2.54458) (0.0183464,0.100691) 0.140474 (1.90445,3.63807) (0.0197359,0.106071) 0.178624 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.934212,5.40865) (-0.0455951,0.550276) 0.127918 (0.900002,5.82137) 1.9249 1.65347 (0.167743,3.2574) (-0.0417268,0.128371) 0.191199 (0.57864,3.27546) (-0.0863026,0.24903) 0.194222 (1.69466,2.56976) (0.0183478,0.100691) 0.140474 (1.90815,3.65797) (0.0147942,0.0795851) 0.178624 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
