timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (0.958863,1.35866) (0,0) 0.205163 (0.900002,5.82137) 1.64882 0 (0.468984,2.23761) (0,0) 0.156046 (0.898,2.37915) (0,0) 0.192701 (1.48148,2.29919) (0,0) 0.218198 (1.59891,2.25721) (0,0) 0.144091 (0,1.35866) (0,0) 0.3 (2.1,1.35866) (0,0) 0.3
0.25 (0.955566,1.60864) (-0.0131911,0.999913) 0.205163 (0.900002,5.82137) 1.64882 1.58399 (0.456887,2.27821) (-0.0483858,0.162393) 0.156046 (0.866872,2.46528) (-0.124513,0.344507) 0.192701 (1.44929,2.3107) (-0.128776,0.0460336) 0.218198 (1.67937,2.30854) (0.321824,0.205298) 0.144091 (0,1.60864) (0,0) 0.3 (2.1,1.60864) (0,0) 0.3
0.5 (0.942463,1.78707) (-0.0524095,0.713731) 0.205163 (0.900002,5.82137) 1.64882 1.6441 (0.44479,2.3188) (-0.0483885,0.162392) 0.156046 (0.815357,2.541) (-0.20606,0.302866) 0.192701 (1.4153,2.30696) (-0.135939,-0.0149357) 0.218198 (1.77155,2.33322) (0.36874,0.0987365) 0.144091 (0,1.78707) (0,0) 0.3 (2.1,1.78707) (0,0) 0.3
0.75 (0.926262,1.95444) (-0.0648058,0.66948) 0.205163 (0.900002,5.82137) 1.64882 1.6673 (0.432694,2.3594) (-0.0483838,0.162394) 0.156046 (0.762006,2.61543) (-0.213402,0.297738) 0.192701 (1.42773,2.33881) (0.0497195,0.127399) 0.218198 (1.80281,2.42339) (0.125029,0.360674) 0.144091 (0,1.95444) (0,0) 0.3 (2.1,1.95444) (0,0) 0.3
1 (0.940532,2.19804) (0.0570816,0.974405) 0.205163 (0.900002,5.82137) 1.64882 1.51228 (0.420598,2.4) (-0.0483831,0.162394) 0.156046 (0.708656,2.68987) (-0.213402,0.297738) 0.192701 (1.44016,2.37066) (0.0497168,0.1274) 0.218198 (1.81136,2.51844) (0.0342069,0.380195) 0.144091 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (0.95466,2.44129) (0.0565123,0.972981) 0.205163 (0.900002,5.82137) 1.64882 1.51278 (0.408502,2.4406) (-0.0483865,0.162393) 0.156046 (0.655305,2.7643) (-0.213402,0.297738) 0.192701 (1.45259,2.40251) (0.049714,0.127401) 0.218198 (1.8199,2.61349) (0.0341773,0.380197) 0.144091 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.968607,2.68408) (0.0557872,0.971167) 0.205163 (0.900002,5.82137) 1.64882 1.51342 (0.396403,2.4812) (-0.0483936,0.162391) 0.156046 (0.601955,2.83874) (-0.213402,0.297738) 0.192701 (1.46502,2.43436) (0.0497215,0.127398) 0.218198 (1.82846,2.70854) (0.0342074,0.380195) 0.144091 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.982343,2.92635) (0.0549463,0.969064) 0.205163 (0.900002,5.82137) 1.64882 1.51416 (0.384307,2.5218) (-0.0483856,0.162393) 0.156046 (0.548604,2.91317) (-0.213401,0.297738) 0.192701 (1.47745,2.46621) (0.0497151,0.1274) 0.218198 (1.83701,2.80359) (0.0342031,0.380195) 0.144091 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.975244,3.17623) (-0.0283983,0.999521) 0.205163 (0.900002,5.82137) 1.64882 1.5992 (0.37221,2.56239) (-0.0483856,0.162393) 0.156046 (0.505611,2.99403) (-0.171974,0.32344) 0.192701 (1.48988,2.49806) (0.0497133,0.127401) 0.218198 (1.84556,2.89863) (0.0342032,0.380195) 0.144091 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.968141,3.42612) (-0.0284114,0.999579) 0.205163 (0.900002,5.82137) 1.64882 1.59921 (0.360118,2.60299) (-0.0483712,0.162398) 0.156046 (0.462621,3.07489) (-0.17196,0.323447) 0.192701 (1.5023,2.52991) (0.0497023,0.127405) 0.218198 (1.85411,2.99368) (0.0342048,0.380195) 0.144091 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.96102,3.67604) (-0.0284828,0.999677) 0.205163 (0.900002,5.82137) 1.64882 1.59928 (0.34802,2.64359) (-0.048389,0.162392) 0.156046 (0.419626,3.15575) (-0.17198,0.323437) 0.192701 (1.51473,2.56176) (0.0497154,0.1274) 0.218198 (1.86267,3.08873) (0.0342447,0.380191) 0.144091 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.953911,3.92594) (-0.0284376,0.999595) 0.205163 (0.900002,5.82137) 1.64882 1.59924 (0.335925,2.68419) (-0.0483814,0.162395) 0.156046 (0.376622,3.23661) (-0.172015,0.323418) 0.192701 (1.52716,2.59362) (0.0497117,0.127402) 0.218198 (1.87121,3.18378) (0.0341614,0.380199) 0.144091 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
