timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.06608,1.3161) (0,0) 0.187869 (0.900002,5.82137) 1.84253 0 (0.542114,2.32476) (0,0) 0.201309 (0.838426,2.291) (0,0) 0.197599 (1.64363,2.26781) (0,0) 0.217219 (1.65074,2.36421) (0,0) 0.162973 (0,1.3161) (0,0) 0.3 (2.1,1.3161) (0,0) 0.3
2.75 (1.10245,3.2306) (-0.0778677,0.997048) 0.187869 (0.900002,5.82137) 1.84253 1.64874 (0.245348,3.06112) (-0.101023,0.271575) 0.201309 (0.701703,2.54908) (-0.0636075,0.127954) 0.197599 (1.56196,2.56093) (0.00899005,0.27477) 0.217219 (1.77319,2.96711) (0.0428418,0.220165) 0.162973 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (1.08299,3.47984) (-0.0778216,0.996954) 0.187869 (0.900002,5.82137) 1.84253 1.6487 (0.22007,3.12901) (-0.101112,0.271542) 0.201309 (0.685803,2.58107) (-0.0635997,0.127958) 0.197599 (1.56472,2.6296) (0.0110294,0.274696) 0.217219 (1.78389,3.02215) (0.0428264,0.220168) 0.162973 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (1.06352,3.72908) (-0.077909,0.996958) 0.187869 (0.900002,5.82137) 1.84253 1.64878 (0.199167,3.18518) (-0.0836145,0.224686) 0.201309 (0.6699,2.61305) (-0.0636136,0.127951) 0.197599 (1.56774,2.69826) (0.0121109,0.27465) 0.217219 (1.79461,3.07719) (0.0428511,0.220163) 0.162973 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (1.04403,3.9783) (-0.0779386,0.996892) 0.187869 (0.900002,5.82137) 1.84253 1.64882 (0.183489,3.22729) (-0.0627104,0.168458) 0.201309 (0.653997,2.64504) (-0.0636121,0.127952) 0.197599 (1.57092,2.76692) (0.012702,0.274623) 0.217219 (1.80532,3.13223) (0.0428718,0.220159) 0.162973 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (1.02455,4.22755) (-0.0779192,0.997002) 0.187869 (0.900002,5.82137) 1.84253 1.64879 (0.171735,3.25887) (-0.0470168,0.126306) 0.201309 (0.638093,2.67703) (-0.063613,0.127952) 0.197599 (1.57418,2.83557) (0.01303,0.274608) 0.217219 (1.81603,3.18728) (0.0428278,0.220168) 0.162973 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (1.0051,4.4768) (-0.0778248,0.996997) 0.187869 (0.900002,5.82137) 1.84253 1.6487 (0.162405,3.28331) (-0.0373183,0.0977841) 0.201309 (0.622191,2.70902) (-0.0636101,0.127953) 0.197599 (1.57747,2.90422) (0.0131854,0.274601) 0.217219 (1.82673,3.24232) (0.0428078,0.220172) 0.162973 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.985611,4.72605) (-0.0779388,0.996983) 0.187869 (0.900002,5.82137) 1.84253 1.64881 (0.153618,3.30385) (-0.0351473,0.0821421) 0.201309 (0.606289,2.74101) (-0.0636077,0.127954) 0.197599 (1.58079,2.97287) (0.0132598,0.274597) 0.217219 (1.83744,3.29736) (0.0428377,0.220166) 0.162973 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.966136,4.97529) (-0.0778981,0.996972) 0.187869 (0.900002,5.82137) 1.84253 1.64877 (0.144174,3.32183) (-0.0377761,0.0719312) 0.201309 (0.590385,2.77299) (-0.063616,0.12795) 0.197599 (1.58412,3.04152) (0.0133156,0.274594) 0.217219 (1.84815,3.3524) (0.0428404,0.220165) 0.162973 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.75 (0.949599,5.18682) (-0.0661472,0.846131) 0.187869 (0.900002,5.82137) 1.84253 1.64881 (0.133236,3.33741) (-0.0437546,0.0622985) 0.201309 (0.574483,2.80498) (-0.06361,0.127953) 0.197599 (1.59091,3.10379) (0.027152,0.249091) 0.217219 (1.85887,3.40744) (0.0428485,0.220164) 0.162973 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5 (0.937193,5.34548) (-0.0496253,0.634618) 0.187869 (0.900002,5.82137) 1.84253 1.64883 (0.120302,3.34967) (-0.0517334,0.0490574) 0.201309 (0.558606,2.83698) (-0.0635048,0.128005) 0.197599 (1.60381,3.15477) (0.0516113,0.203935) 0.217219 (1.86958,3.46248) (0.0428607,0.220161) 0.162973 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
