timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.05876,1.49737) (0,0) 0.136125 (0.900002,5.82137) 1.57739 0 (0.487563,2.31363) (0,0) 0.145404 (0.830276,2.33601) (0,0) 0.202807 (1.53683,2.38229) (0,0) 0.183205 (1.63817,2.24835) (0,0) 0.144922 (0,1.49737) (0,0) 0.3 (2.1,1.49737) (0,0) 0.3
0.25 (1.06578,1.51302) (0.0281086,0.0626187) 0.136125 (0.900002,5.82137) 1.57739 1.14887 (0.465188,2.37991) (-0.0895023,0.265133) 0.145404 (0.829212,2.38888) (-0.00425588,0.21144) 0.202807 (1.52416,2.47313) (-0.050673,0.363377) 0.183205 (1.70635,2.28373) (0.272704,0.141528) 0.144922 (0,1.51302) (0,0) 0.3 (2.1,1.51302) (0,0) 0.3
0.5 (1.09569,1.56853) (0.119618,0.222014) 0.136125 (0.900002,5.82137) 1.57739 1.0766 (0.442816,2.4462) (-0.0894881,0.265138) 0.145404 (0.815085,2.43982) (-0.0565073,0.203794) 0.202807 (1.53323,2.5644) (0.0362708,0.365096) 0.183205 (1.76567,2.33253) (0.237292,0.195166) 0.144922 (0,1.56853) (0,0) 0.3 (2.1,1.56853) (0,0) 0.3
0.75 (1.18063,1.75347) (0.339785,0.739786) 0.136125 (0.900002,5.82137) 1.57739 1.14023 (0.42044,2.51248) (-0.0895016,0.265134) 0.145404 (0.792536,2.48764) (-0.090194,0.191285) 0.202807 (1.56505,2.65043) (0.127255,0.344118) 0.183205 (1.79907,2.4017) (0.133575,0.276686) 0.144922 (0,1.75347) (0,0) 0.3 (2.1,1.75347) (0,0) 0.3
1 (1.24901,1.89995) (0.273508,0.585899) 0.136125 (0.900002,5.82137) 1.57739 1.13405 (0.398062,2.57876) (-0.0895132,0.26513) 0.145404 (0.767196,2.53405) (-0.101362,0.185609) 0.202807 (1.58214,2.74055) (0.0683829,0.360464) 0.183205 (1.83109,2.47151) (0.128101,0.279263) 0.144922 (0,1.89995) (0,0) 0.3 (2.1,1.89995) (0,0) 0.3
1.25 (1.31739,2.04642) (0.273508,0.585899) 0.136125 (0.900002,5.82137) 1.57739 1.13405 (0.375683,2.64504) (-0.0895159,0.265129) 0.145404 (0.741852,2.58045) (-0.101375,0.185602) 0.202807 (1.59924,2.83067) (0.068383,0.360464) 0.183205 (1.86312,2.54133) (0.128101,0.279263) 0.144922 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.38576,2.1929) (0.273508,0.585899) 0.136125 (0.900002,5.82137) 1.57739 1.13405 (0.353305,2.71133) (-0.0895123,0.26513) 0.145404 (0.716517,2.62685) (-0.101341,0.18562) 0.202807 (1.61633,2.92078) (0.0683829,0.360464) 0.183205 (1.89514,2.61114) (0.128101,0.279263) 0.144922 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.45414,2.33937) (0.273508,0.585899) 0.136125 (0.900002,5.82137) 1.57739 1.13405 (0.330932,2.77761) (-0.0894904,0.265137) 0.145404 (0.691175,2.67325) (-0.101366,0.185607) 0.202807 (1.63343,3.0109) (0.0683829,0.360464) 0.183205 (1.92717,2.68096) (0.128101,0.279263) 0.144922 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.52252,2.48585) (0.273508,0.585899) 0.136125 (0.900002,5.82137) 1.57739 1.13405 (0.308564,2.8439) (-0.0894737,0.265143) 0.145404 (0.665836,2.71966) (-0.101359,0.185611) 0.202807 (1.65052,3.10101) (0.0683829,0.360464) 0.183205 (1.95919,2.75078) (0.128101,0.279263) 0.144922 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.58857,2.62977) (0.264219,0.575691) 0.136125 (0.900002,5.82137) 1.57739 1.14052 (0.286181,2.91018) (-0.0895297,0.265124) 0.145404 (0.640496,2.76606) (-0.101357,0.185612) 0.202807 (1.66762,3.19113) (0.068383,0.360464) 0.183205 (1.99122,2.82059) (0.128101,0.279263) 0.144922 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.65083,2.76952) (0.249041,0.55901) 0.136125 (0.900002,5.82137) 1.57739 1.15169 (0.263801,2.97646) (-0.0895205,0.265127) 0.145404 (0.61516,2.81246) (-0.101344,0.185619) 0.202807 (1.68116,3.27734) (0.0541626,0.344836) 0.183205 (2.02268,2.89066) (0.125838,0.280289) 0.144922 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (1.70911,2.9049) (0.233121,0.541514) 0.136125 (0.900002,5.82137) 1.57739 1.16428 (0.24142,3.04274) (-0.0895264,0.265125) 0.145404 (0.589821,2.85887) (-0.101358,0.185611) 0.202807 (1.68243,3.35007) (0.0050974,0.290912) 0.183205 (2.05282,2.96131) (0.120559,0.2826) 0.144922 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (1.76324,3.03572) (0.216528,0.523278) 0.136125 (0.900002,5.82137) 1.57739 1.17846 (0.219042,3.10902) (-0.0895097,0.265131) 0.145404 (0.564481,2.90527) (-0.101358,0.185611) 0.202807 (1.67451,3.41268) (-0.0317182,0.250451) 0.183205 (2.08102,3.03276) (0.112819,0.285778) 0.144922 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (1.81309,3.16183) (0.199378,0.50443) 0.136125 (0.900002,5.82137) 1.57739 1.19439 (0.198408,3.17018) (-0.0825365,0.244621) 0.145404 (0.539137,2.95167) (-0.101378,0.1856) 0.202807 (1.65968,3.46771) (-0.0593184,0.220118) 0.183205 (2.10668,3.10516) (0.102635,0.289592) 0.144922 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
