timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (0.958898,1.33425) (0,0) 0.125727 (0.900002,5.82137) 1.76767 0 (0.415794,2.3753) (0,0) 0.173629 (0.819623,2.32435) (0,0) 0.192691 (1.34532,2.32668) (0,0) 0.151095 (1.66188,2.25043) (0,0) 0.193193 (0,1.33425) (0,0) 0.3 (2.1,1.33425) (0,0) 0.3
0.25 (0.987808,1.35552) (0.115638,0.0850806) 0.125727 (0.900002,5.82137) 1.76767 0.634317 (0.399131,2.43367) (-0.066653,0.233502) 0.173629 (0.823796,2.36556) (0.0166919,0.164832) 0.192691 (1.34454,2.36332) (-0.00311054,0.14655) 0.151095 (1.68568,2.30935) (0.0951738,0.235657) 0.193193 (0,1.35552) (0,0) 0.3 (2.1,1.35552) (0,0) 0.3
0.5 (0.982901,1.60549) (-0.0196286,0.999881) 0.125727 (0.900002,5.82137) 1.76767 1.59042 (0.382469,2.49205) (-0.0666487,0.233503) 0.173629 (0.81125,2.40503) (-0.0501855,0.157891) 0.192691 (1.35507,2.39842) (0.0420963,0.140408) 0.151095 (1.69831,2.37162) (0.0505318,0.249076) 0.193193 (0,1.60549) (0,0) 0.3 (2.1,1.60549) (0,0) 0.3
0.75 (0.993676,1.85245) (0.0431035,0.987865) 0.125727 (0.900002,5.82137) 1.76767 1.52719 (0.365801,2.55042) (-0.06667,0.233497) 0.173629 (0.780132,2.43236) (-0.12447,0.10934) 0.192691 (1.36559,2.43352) (0.0421113,0.140404) 0.151095 (1.71094,2.43389) (0.0505167,0.249079) 0.193193 (0,1.85245) (0,0) 0.3 (2.1,1.85245) (0,0) 0.3
1 (1.00441,2.0992) (0.0429398,0.987007) 0.125727 (0.900002,5.82137) 1.76767 1.52732 (0.349134,2.6088) (-0.0666683,0.233497) 0.173629 (0.749015,2.4597) (-0.12447,0.10934) 0.192691 (1.37831,2.46789) (0.0508638,0.137475) 0.151095 (1.72141,2.49656) (0.0418699,0.250678) 0.193193 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (1.0151,2.34573) (0.0427666,0.986099) 0.125727 (0.900002,5.82137) 1.76767 1.52745 (0.332473,2.66717) (-0.0666439,0.233504) 0.173629 (0.717897,2.48703) (-0.12447,0.10934) 0.192691 (1.39115,2.50222) (0.0513455,0.137296) 0.151095 (1.73176,2.55924) (0.041397,0.250756) 0.193193 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.02574,2.59198) (0.0425611,0.98502) 0.125727 (0.900002,5.82137) 1.76767 1.52761 (0.315806,2.72555) (-0.0666706,0.233497) 0.173629 (0.686779,2.51437) (-0.124471,0.10934) 0.192691 (1.40654,2.53547) (0.0615802,0.13302) 0.151095 (1.74191,2.62197) (0.0406056,0.250886) 0.193193 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.01602,2.84179) (-0.0388837,0.999211) 0.125727 (0.900002,5.82137) 1.76767 1.60969 (0.299136,2.78392) (-0.0666796,0.233494) 0.173629 (0.669148,2.55185) (-0.070525,0.149914) 0.192691 (1.42296,2.56824) (0.0656619,0.131054) 0.151095 (1.75206,2.68469) (0.040594,0.250888) 0.193193 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.00628,3.0916) (-0.038969,0.999244) 0.125727 (0.900002,5.82137) 1.76767 1.60978 (0.282469,2.84229) (-0.0666661,0.233498) 0.173629 (0.651519,2.58933) (-0.0705162,0.149918) 0.192691 (1.43937,2.601) (0.0656652,0.131052) 0.151095 (1.7622,2.74741) (0.0405943,0.250888) 0.193193 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.996576,3.34141) (-0.0388178,0.999235) 0.125727 (0.900002,5.82137) 1.76767 1.60962 (0.265803,2.90067) (-0.0666661,0.233498) 0.173629 (0.633885,2.6268) (-0.070538,0.149908) 0.192691 (1.45579,2.63376) (0.0656589,0.131055) 0.151095 (1.77236,2.81013) (0.0406054,0.250886) 0.193193 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.986839,3.59122) (-0.0389476,0.999236) 0.125727 (0.900002,5.82137) 1.76767 1.60975 (0.249137,2.95904) (-0.0666624,0.233499) 0.173629 (0.616256,2.66428) (-0.0705162,0.149918) 0.192691 (1.4722,2.66653) (0.065657,0.131056) 0.151095 (1.78251,2.87285) (0.0406014,0.250886) 0.193193 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.977127,3.84104) (-0.0388465,0.999308) 0.125727 (0.900002,5.82137) 1.76767 1.60965 (0.232469,3.01742) (-0.0666718,0.233496) 0.173629 (0.598626,2.70176) (-0.0705192,0.149917) 0.192691 (1.48862,2.69929) (0.0656568,0.131056) 0.151095 (1.79265,2.93558) (0.0405893,0.250888) 0.193193 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.967413,4.09087) (-0.0388574,0.999314) 0.125727 (0.900002,5.82137) 1.76767 1.60966 (0.215796,3.07579) (-0.0666934,0.23349) 0.173629 (0.580994,2.73924) (-0.0705286,0.149913) 0.192691 (1.50503,2.73205) (0.0656624,0.131053) 0.151095 (1.80281,2.9983) (0.0406294,0.250882) 0.193193 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.957702,4.34069) (-0.0388416,0.999296) 0.125727 (0.900002,5.82137) 1.76767 1.60965 (0.199135,3.13417) (-0.0666443,0.233504) 0.173629 (0.56336,2.77672) (-0.0705359,0.149909) 0.192691 (1.52145,2.76482) (0.0656556,0.131057) 0.151095 (1.81296,3.06102) (0.0406098,0.250885) 0.193193 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.947962,4.5905) (-0.03896,0.999233) 0.125727 (0.900002,5.82137) 1.76767 1.60977 (0.183464,3.18903) (-0.0626821,0.219445) 0.173629 (0.545729,2.8142) (-0.0705228,0.149915) 0.192691 (1.53786,2.79758) (0.0656558,0.131057) 0.151095 (1.82312,3.12374) (0.0406191,0.250884) 0.193193 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.938226,4.84031) (-0.0389459,0.999222) 0.125727 (0.900002,5.82137) 1.76767 1.60975 (0.170271,3.23335) (-0.0527735,0.17731) 0.173629 (0.5281,2.85168) (-0.0705172,0.149918) 0.192691 (1.55427,2.83035) (0.0656557,0.131057) 0.151095 (1.83327,3.18646) (0.0406056,0.250886) 0.193193 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.928683,5.08556) (-0.0381718,0.981001) 0.125727 (0.900002,5.82137) 1.76767 1.60969 (0.157482,3.27175) (-0.0511555,0.153592) 0.173629 (0.510467,2.88915) (-0.0705294,0.149912) 0.192691 (1.57069,2.86311) (0.0656574,0.131056) 0.151095 (1.84342,3.24918) (0.0406058,0.250886) 0.193193 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.9215,5.26953) (-0.0287311,0.735876) 0.125727 (0.900002,5.82137) 1.76767 1.60982 (0.143374,3.30606) (-0.056433,0.13723) 0.173629 (0.492838,2.92663) (-0.0705196,0.149917) 0.192691 (1.5871,2.89587) (0.0656539,0.131058) 0.151095 (1.85357,3.3119) (0.0405956,0.250887) 0.193193 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.916121,5.40749) (-0.0215151,0.551832) 0.125727 (0.900002,5.82137) 1.76767 1.60977 (0.126019,3.33566) (-0.0694192,0.118394) 0.173629 (0.475206,2.96411) (-0.0705244,0.149915) 0.192691 (1.60352,2.92864) (0.0656727,0.131048) 0.151095 (1.86372,3.37463) (0.0406009,0.250887) 0.193193 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
