timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (0.903049,1.39611) (0,0) 0.211877 (0.900002,5.82137) 1.84519 0 (0.411003,2.3445) (0,0) 0.134531 (0.924215,2.32353) (0,0) 0.158091 (1.6892,2.39275) (0,0) 0.193949 (1.57723,2.26798) (0,0) 0.21108 (0,1.39611) (0,0) 0.3 (2.1,1.39611) (0,0) 0.3
0.25 (0.897498,1.41019) (-0.0222003,0.0562907) 0.211877 (0.900002,5.82137) 1.84519 1.94645 (0.401559,2.37921) (-0.0377754,0.138815) 0.134531 (0.922764,2.42336) (-0.00580518,0.399293) 0.158091 (1.73922,2.44848) (0.200073,0.222948) 0.193949 (1.53124,2.22081) (-0.183971,-0.188669) 0.21108 (0,1.41019) (0,0) 0.3 (2.1,1.41019) (0,0) 0.3
0.5 (0.897641,1.66018) (0.000571691,0.999996) 0.211877 (0.900002,5.82137) 1.84519 1.57022 (0.392115,2.41391) (-0.037776,0.138815) 0.134531 (0.877979,2.51258) (-0.179137,0.356901) 0.158091 (1.75129,2.5224) (0.0482813,0.295642) 0.193949 (1.48023,2.20819) (-0.204032,-0.050475) 0.21108 (0,1.66018) (0,0) 0.3 (2.1,1.66018) (0,0) 0.3
0.75 (0.900225,1.88471) (0.0103358,0.898107) 0.211877 (0.900002,5.82137) 1.84519 1.55929 (0.382676,2.44862) (-0.0377549,0.138821) 0.134531 (0.814926,2.58998) (-0.252215,0.309606) 0.158091 (1.75944,2.59684) (0.0326183,0.297777) 0.193949 (1.44562,2.25047) (-0.138452,0.169107) 0.21108 (0,1.88471) (0,0) 0.3 (2.1,1.88471) (0,0) 0.3
1 (0.91254,2.12909) (0.0492577,0.977522) 0.211877 (0.900002,5.82137) 1.84519 1.52045 (0.373233,2.48332) (-0.0377743,0.138816) 0.134531 (0.750769,2.66647) (-0.256626,0.30596) 0.158091 (1.76759,2.67128) (0.0325917,0.29778) 0.193949 (1.41633,2.33006) (-0.117169,0.318366) 0.21108 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (0.924709,2.37315) (0.0486779,0.97625) 0.211877 (0.900002,5.82137) 1.84519 1.52098 (0.363791,2.51803) (-0.037766,0.138818) 0.134531 (0.686613,2.74296) (-0.256626,0.30596) 0.158091 (1.77574,2.74573) (0.0325894,0.29778) 0.193949 (1.40451,2.41404) (-0.0472489,0.335937) 0.21108 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.936717,2.61686) (0.0480321,0.974832) 0.211877 (0.900002,5.82137) 1.84519 1.52156 (0.35435,2.55273) (-0.0377656,0.138818) 0.134531 (0.622456,2.81945) (-0.256626,0.30596) 0.158091 (1.78388,2.82017) (0.032576,0.297782) 0.193949 (1.40217,2.49882) (-0.00938597,0.339113) 0.21108 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.948535,2.86015) (0.0472709,0.97316) 0.211877 (0.900002,5.82137) 1.84519 1.52226 (0.344907,2.58743) (-0.0377719,0.138816) 0.134531 (0.5583,2.89594) (-0.256626,0.30596) 0.158091 (1.79203,2.89462) (0.0326107,0.297778) 0.193949 (1.40485,2.58359) (0.010741,0.339073) 0.21108 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.944436,3.11012) (-0.0163939,0.999876) 0.211877 (0.900002,5.82137) 1.84519 1.58719 (0.335468,2.62214) (-0.0377577,0.13882) 0.134531 (0.511389,2.98407) (-0.187641,0.352504) 0.158091 (1.80017,2.96907) (0.0325529,0.297784) 0.193949 (1.41018,2.66823) (0.0213098,0.338573) 0.21108 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.940338,3.36009) (-0.0163919,0.99988) 0.211877 (0.900002,5.82137) 1.84519 1.58719 (0.326026,2.65684) (-0.0377651,0.138818) 0.134531 (0.46448,3.0722) (-0.187638,0.352506) 0.158091 (1.80833,3.04351) (0.0326239,0.297776) 0.193949 (1.41685,2.75278) (0.0266702,0.338193) 0.21108 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.936234,3.61006) (-0.0164171,0.999869) 0.211877 (0.900002,5.82137) 1.84519 1.58721 (0.31658,2.69155) (-0.037783,0.138813) 0.134531 (0.417565,3.16032) (-0.187659,0.352494) 0.158091 (1.81648,3.11795) (0.0325924,0.29778) 0.193949 (1.42418,2.83728) (0.0293167,0.337974) 0.21108 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.932129,3.86001) (-0.0164225,0.999819) 0.211877 (0.900002,5.82137) 1.84519 1.58722 (0.307141,2.72625) (-0.0377577,0.13882) 0.134531 (0.370642,3.24844) (-0.187693,0.352476) 0.158091 (1.82462,3.1924) (0.0325629,0.297783) 0.193949 (1.4318,2.92174) (0.0304935,0.33787) 0.21108 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.928025,4.10999) (-0.0164147,0.9999) 0.211877 (0.900002,5.82137) 1.84519 1.58721 (0.297703,2.76096) (-0.0377531,0.138822) 0.134531 (0.323726,3.33656) (-0.187662,0.352493) 0.158091 (1.83558,3.25003) (0.0438491,0.230536) 0.193949 (1.43953,3.0062) (0.0309273,0.33783) 0.21108 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.923945,4.35994) (-0.0163187,0.999797) 0.211877 (0.900002,5.82137) 1.84519 1.58712 (0.288261,2.79566) (-0.0377671,0.138818) 0.134531 (0.276813,3.42469) (-0.187654,0.352497) 0.158091 (1.84601,3.29271) (0.041704,0.170705) 0.193949 (1.44837,3.09055) (0.0353644,0.337395) 0.21108 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.919846,4.60991) (-0.0163965,0.999868) 0.211877 (0.900002,5.82137) 1.84519 1.58719 (0.278819,2.83037) (-0.0377688,0.138817) 0.134531 (0.237583,3.49837) (-0.156919,0.294744) 0.158091 (1.85683,3.32483) (0.04331,0.12848) 0.193949 (1.45721,3.1749) (0.0353644,0.337395) 0.21108 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.915744,4.85986) (-0.0164086,0.999825) 0.211877 (0.900002,5.82137) 1.84519 1.58721 (0.269379,2.86507) (-0.0377595,0.13882) 0.134531 (0.208175,3.55363) (-0.117631,0.22103) 0.158091 (1.86796,3.34905) (0.0445119,0.0968791) 0.193949 (1.46605,3.25925) (0.0353644,0.337395) 0.21108 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.911787,5.10024) (-0.015827,0.961533) 0.211877 (0.900002,5.82137) 1.84519 1.58726 (0.259941,2.89978) (-0.0377511,0.138822) 0.134531 (0.186121,3.59506) (-0.0882166,0.165711) 0.158091 (1.87932,3.36731) (0.0454191,0.0730243) 0.193949 (1.4749,3.3436) (0.0353644,0.337395) 0.21108 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.908848,5.2805) (-0.0117569,0.721039) 0.211877 (0.900002,5.82137) 1.84519 1.5871 (0.250499,2.93448) (-0.0377691,0.138817) 0.134531 (0.169578,3.62612) (-0.0661735,0.124254) 0.158091 (1.89084,3.38112) (0.0460946,0.055271) 0.193949 (1.48374,3.42794) (0.0353641,0.337395) 0.21108 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
