timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (0.904998,1.00723) (0,0) 0.218037 (0.900002,5.82137) 1.51647 0 (0.417654,2.30528) (0,0) 0.166944 (0.790035,2.38773) (0,0) 0.142428 (1.25182,2.29675) (0,0) 0.152069 (1.5848,2.29928) (0,0) 0.196173 (0,1.00723) (0,0) 0.3 (2.1,1.00723) (0,0) 0.3
0.25 (0.90474,1.25722) (-0.00103118,0.999931) 0.218037 (0.900002,5.82137) 1.51647 1.57183 (0.394493,2.39161) (-0.0926456,0.345328) 0.166944 (0.774203,2.45091) (-0.0633284,0.252696) 0.142428 (1.24431,2.28142) (-0.030036,-0.0613163) 0.152069 (1.59656,2.34916) (0.0470374,0.1995) 0.196173 (0,1.25722) (0,0) 0.3 (2.1,1.25722) (0,0) 0.3
0.5 (0.904465,1.50721) (-0.00110313,0.99997) 0.218037 (0.900002,5.82137) 1.51647 1.5719 (0.371337,2.47795) (-0.0926222,0.345334) 0.166944 (0.746461,2.50983) (-0.110968,0.235694) 0.142428 (1.24155,2.3093) (-0.0110633,0.111516) 0.152069 (1.60832,2.39903) (0.0470442,0.199498) 0.196173 (0,1.50721) (0,0) 0.3 (2.1,1.50721) (0,0) 0.3
0.75 (0.898338,1.75694) (-0.0245071,0.99894) 0.218037 (0.900002,5.82137) 1.51647 1.59532 (0.348178,2.56428) (-0.0926366,0.34533) 0.166944 (0.716503,2.56766) (-0.11983,0.231315) 0.142428 (1.24407,2.35084) (0.0101119,0.166159) 0.152069 (1.62008,2.44891) (0.0470353,0.1995) 0.196173 (0,1.75694) (0,0) 0.3 (2.1,1.75694) (0,0) 0.3
1 (0.893785,1.96883) (-0.0182129,0.847531) 0.218037 (0.900002,5.82137) 1.51647 1.59228 (0.325022,2.65061) (-0.0926249,0.345333) 0.166944 (0.673443,2.61368) (-0.17224,0.184086) 0.142428 (1.24588,2.40982) (0.00721118,0.235938) 0.152069 (1.63184,2.49878) (0.0470271,0.199502) 0.196173 (0,1.96883) (0,0) 0.3 (2.1,1.96883) (0,0) 0.3
1.25 (0.889231,2.18071) (-0.0182129,0.847531) 0.218037 (0.900002,5.82137) 1.51647 1.59228 (0.30186,2.73694) (-0.0926499,0.345327) 0.166944 (0.631209,2.66326) (-0.168939,0.198306) 0.142428 (1.25849,2.49787) (0.0504576,0.352168) 0.152069 (1.6436,2.54866) (0.0470522,0.199496) 0.196173 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.893001,2.42844) (0.0150786,0.990928) 0.218037 (0.900002,5.82137) 1.51647 1.55558 (0.278698,2.82328) (-0.0926476,0.345327) 0.166944 (0.588974,2.71283) (-0.168939,0.198306) 0.142428 (1.27683,2.5849) (0.0733431,0.348122) 0.152069 (1.65536,2.59853) (0.0470435,0.199498) 0.196173 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.897103,2.6776) (0.0164069,0.996649) 0.218037 (0.900002,5.82137) 1.51647 1.55434 (0.255541,2.90961) (-0.0926264,0.345333) 0.166944 (0.546739,2.76241) (-0.168939,0.198306) 0.142428 (1.29873,2.6711) (0.0875939,0.344812) 0.152069 (1.66712,2.64841) (0.0470368,0.1995) 0.196173 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.901191,2.92671) (0.0163533,0.996409) 0.218037 (0.900002,5.82137) 1.51647 1.55439 (0.232399,2.99595) (-0.0925698,0.345348) 0.166944 (0.504504,2.81199) (-0.168942,0.198303) 0.142428 (1.32296,2.75668) (0.0969153,0.342309) 0.152069 (1.67888,2.69828) (0.0470395,0.199499) 0.196173 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.901093,3.17671) (-0.000391831,0.999999) 0.218037 (0.900002,5.82137) 1.51647 1.57119 (0.209246,3.08228) (-0.092612,0.345337) 0.166944 (0.47909,2.87195) (-0.101653,0.239859) 0.142428 (1.34883,2.84177) (0.103507,0.340374) 0.152069 (1.69064,2.74816) (0.047042,0.199499) 0.196173 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.900983,3.42671) (-0.000439231,1.00003) 0.218037 (0.900002,5.82137) 1.51647 1.57124 (0.187675,3.1568) (-0.0862823,0.298076) 0.166944 (0.453674,2.93191) (-0.101668,0.239853) 0.142428 (1.37604,2.92645) (0.108835,0.338708) 0.152069 (1.7024,2.79803) (0.0470395,0.199499) 0.196173 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
