timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (0.923246,1.15532) (0,0) 0.198159 (0.900002,5.82137) 1.55946 0 (0.506531,2.2463) (0,0) 0.197479 (0.930045,2.31255) (0,0) 0.124706 (1.27158,2.24487) (0,0) 0.201604 (1.54316,2.34885) (0,0) 0.176156 (0,1.15532) (0,0) 0.3 (2.1,1.15532) (0,0) 0.3
0.25 (0.922013,1.40532) (-0.0049334,1.00001) 0.198159 (0.900002,5.82137) 1.55946 1.57573 (0.478926,2.3289) (-0.110418,0.330399) 0.197479 (0.912453,2.40779) (-0.070369,0.380986) 0.124706 (1.25136,2.21237) (-0.0808899,-0.12998) 0.201604 (1.57503,2.36105) (0.12748,0.0488089) 0.176156 (0,1.40532) (0,0) 0.3 (2.1,1.40532) (0,0) 0.3
0.5 (0.898859,1.65334) (-0.0926141,0.992082) 0.198159 (0.900002,5.82137) 1.55946 1.66388 (0.451318,2.4115) (-0.110433,0.330394) 0.197479 (0.885001,2.50068) (-0.109809,0.371543) 0.124706 (1.25258,2.18721) (0.00488246,-0.100661) 0.201604 (1.58342,2.39413) (0.0335735,0.132311) 0.176156 (0,1.65334) (0,0) 0.3 (2.1,1.65334) (0,0) 0.3
0.75 (0.880948,1.8426) (-0.0716432,0.757039) 0.198159 (0.900002,5.82137) 1.55946 1.66515 (0.423718,2.4941) (-0.110402,0.330405) 0.197479 (0.840408,2.58666) (-0.178371,0.343927) 0.124706 (1.25063,2.19756) (-0.00779524,0.0414308) 0.201604 (1.59181,2.42721) (0.0335727,0.132311) 0.176156 (0,1.8426) (0,0) 0.3 (2.1,1.8426) (0,0) 0.3
1 (0.864471,2.01579) (-0.0659081,0.692759) 0.198159 (0.900002,5.82137) 1.55946 1.66565 (0.39195,2.57519) (-0.12707,0.324359) 0.197479 (0.793638,2.67148) (-0.187082,0.339268) 0.124706 (1.24714,2.22513) (-0.0139359,0.110256) 0.201604 (1.60021,2.46028) (0.0335715,0.132311) 0.176156 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (0.84864,2.18174) (-0.0633235,0.66379) 0.198159 (0.900002,5.82137) 1.55946 1.66591 (0.356865,2.6549) (-0.140341,0.318842) 0.197479 (0.746685,2.75619) (-0.187809,0.338866) 0.124706 (1.24628,2.26339) (-0.00346818,0.153056) 0.201604 (1.6086,2.49336) (0.0335661,0.132313) 0.176156 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.838292,2.35538) (-0.041393,0.694585) 0.198159 (0.900002,5.82137) 1.55946 1.63032 (0.319999,2.7338) (-0.147462,0.315612) 0.197479 (0.699613,2.84084) (-0.188291,0.338598) 0.124706 (1.25018,2.30147) (0.0155997,0.152298) 0.201604 (1.61699,2.52644) (0.0335674,0.132312) 0.176156 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.859606,2.59789) (0.0852576,0.970046) 0.198159 (0.900002,5.82137) 1.55946 1.48313 (0.282151,2.81224) (-0.151393,0.313745) 0.197479 (0.652435,2.92543) (-0.188711,0.338364) 0.124706 (1.25665,2.33919) (0.0259087,0.150887) 0.201604 (1.62539,2.55952) (0.0335843,0.132308) 0.176156 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.881573,2.83946) (0.0878681,0.966247) 0.198159 (0.900002,5.82137) 1.55946 1.48011 (0.243734,2.8904) (-0.153668,0.312637) 0.197479 (0.605023,3.00989) (-0.189645,0.337842) 0.124706 (1.26449,2.37665) (0.0313494,0.149851) 0.201604 (1.63378,2.5926) (0.0335682,0.132312) 0.176156 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.905067,3.07907) (0.0939761,0.958456) 0.198159 (0.900002,5.82137) 1.55946 1.47306 (0.204891,2.96835) (-0.155373,0.311793) 0.197479 (0.556588,3.09377) (-0.193743,0.335509) 0.124706 (1.273,2.41397) (0.0340448,0.149262) 0.201604 (1.64217,2.62567) (0.0335663,0.132313) 0.176156 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.904624,3.32908) (-0.00177253,1.00003) 0.198159 (0.900002,5.82137) 1.55946 1.57257 (0.169223,3.04257) (-0.142669,0.296882) 0.197479 (0.508904,3.17808) (-0.190733,0.337229) 0.124706 (1.28181,2.45121) (0.0352378,0.148985) 0.201604 (1.65056,2.65875) (0.0335675,0.132312) 0.176156 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
