[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.35826,1.10254) (0,0) 0.122589 (5.98029,1.15206) 1.59478 0 (2.24571,0.400326) (0,0) 0.175465 (2.24118,0.779518) (0,0) 0.143687 (2.34266,1.26933) (0,0) 0.214781 (2.33021,1.55473) (0,0) 0.208503 (1.35826,1.8) (0,0) 0.001 (1.35826,0.3) (0,0) 0.001
0.1 (1.36511,1.10167) (0.0685384,-0.00879665) 0.122589 (5.98029,1.15206) 1.59478 -0.127648 (2.26601,0.397566) (0.202987,-0.0276015) 0.175465 (2.25053,0.779029) (0.0934731,-0.00489019) 0.143687 (2.35936,1.24617) (0.166978,-0.231557) 0.214781 (2.34838,1.58599) (0.181659,0.312604) 0.208503 (1.36511,1.8) (0,0) 0.001 (1.36511,0.3) (0,0) 0.001
0.2 (1.38392,1.11318) (0.188035,0.115149) 0.122589 (5.98029,1.15206) 1.59478 0.549473 (2.2831,0.386266) (0.170869,-0.113001) 0.175465 (2.25937,0.773121) (0.0884266,-0.059073) 0.143687 (2.36938,1.21944) (0.100212,-0.267316) 0.214781 (2.34751,1.62213) (-0.00871606,0.361448) 0.208503 (1.38392,1.8) (0,0) 0.001 (1.38392,0.3) (0,0) 0.001
0.3 (1.47074,1.14097) (0.868219,0.277926) 0.122589 (5.98029,1.15206) 1.59478 0.309803 (2.30014,0.374906) (0.170469,-0.113604) 0.175465 (2.26618,0.760234) (0.0680786,-0.128871) 0.143687 (2.38197,1.19898) (0.125943,-0.20456) 0.214781 (2.37958,1.63882) (0.320717,0.166918) 0.208503 (1.47074,1.8) (0,0) 0.001 (1.47074,0.3) (0,0) 0.001
0.4 (1.56022,1.16346) (0.894784,0.224903) 0.122589 (5.98029,1.15206) 1.59478 0.246247 (2.31724,0.363617) (0.170942,-0.11289) 0.175465 (2.2746,0.74523) (0.0842623,-0.15004) 0.143687 (2.40534,1.18258) (0.233658,-0.164026) 0.214781 (2.4153,1.63324) (0.357213,-0.055853) 0.208503 (1.56022,1.8) (0,0) 0.001 (1.56022,0.3) (0,0) 0.001
0.5 (1.63118,1.17323) (0.709659,0.0976945) 0.122589 (5.98029,1.15206) 1.59478 0.136804 (2.33581,0.354976) (0.185742,-0.0864019) 0.175465 (2.2882,0.732793) (0.136003,-0.124376) 0.143687 (2.42684,1.1638) (0.21503,-0.187784) 0.214781 (2.45121,1.63749) (0.359047,0.0425017) 0.208503 (1.63118,1.8) (0,0) 0.001 (1.63118,0.3) (0,0) 0.001
0.6 (1.71244,1.18462) (0.812621,0.113903) 0.122589 (5.98029,1.15206) 1.59478 0.13926 (2.35436,0.346279) (0.185476,-0.0869723) 0.175465 (2.30301,0.721172) (0.148093,-0.116205) 0.143687 (2.44838,1.14507) (0.215433,-0.187321) 0.214781 (2.48711,1.64174) (0.359047,0.0425017) 0.208503 (1.71244,1.8) (0,0) 0.001 (1.71244,0.3) (0,0) 0.001
0.7 (1.79941,1.19691) (0.869706,0.122889) 0.122589 (5.98029,1.15206) 1.59478 0.14037 (2.37288,0.337526) (0.185214,-0.0875277) 0.175465 (2.31848,0.709985) (0.154658,-0.11187) 0.143687 (2.46996,1.12638) (0.215823,-0.186871) 0.214781 (2.52302,1.64599) (0.359047,0.0425017) 0.208503 (1.79941,1.8) (0,0) 0.001 (1.79941,0.3) (0,0) 0.001
0.8 (1.88957,1.2097) (0.901558,0.127903) 0.122589 (5.98029,1.15206) 1.59478 0.140928 (2.39138,0.328721) (0.184963,-0.088057) 0.175465 (2.33432,0.699028) (0.158393,-0.109577) 0.143687 (2.49158,1.10774) (0.216193,-0.186443) 0.214781 (2.55892,1.65024) (0.359047,0.0425017) 0.208503 (1.88957,1.8) (0,0) 0.001 (1.88957,0.3) (0,0) 0.001
