train running loss, train running l2 error, val loss, val l2 error
-17.4476, 1.0119, -3.9637, 0.0138
-31.7709, 0.4872, -3.3210, 0.0360
-37.5909, 0.3404, -5.4926, 0.0095
-41.5822, 0.2704, -4.5432, 0.0224
-44.4235, 0.2233, -5.1544, 0.0236
-45.5719, 0.2210, -5.4474, 0.0166
-45.7813, 0.1844, -5.0084, 0.0260
-51.0844, 0.1582, -5.9190, 0.0132
-52.2611, 0.1606, -5.4378, 0.0222
-50.1948, 0.1598, -5.3397, 0.0159
