[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.19687,1.01831) (0,0) 0.167516 (5.98029,1.15206) 1.81994 0 (2.27739,0.506224) (0,0) 0.18696 (2.22125,0.851062) (0,0) 0.184501 (2.2219,1.31655) (0,0) 0.194135 (2.34468,1.53724) (0,0) 0.169924 (1.19687,1.8) (0,0) 0.001 (1.19687,0.3) (0,0) 0.001
0.25 (1.44677,1.02531) (0.999604,0.0280035) 0.167516 (5.98029,1.15206) 1.81994 0.0280072 (2.32289,0.496556) (0.18197,-0.0386709) 0.18696 (2.16635,0.853311) (-0.219593,0.00899391) 0.184501 (2.20474,1.29011) (-0.0686707,-0.105793) 0.194135 (2.44264,1.54655) (0.391832,0.0372415) 0.169924 (1.44677,1.8) (0,0) 0.001 (1.44677,0.3) (0,0) 0.001
0.5 (1.51457,1.02199) (0.271189,-0.0132672) 0.167516 (5.98029,1.15206) 1.81994 -0.0488832 (2.36838,0.486889) (0.18197,-0.0386703) 0.18696 (2.1511,0.83487) (-0.0609934,-0.073762) 0.184501 (2.22431,1.29315) (0.0782729,0.012181) 0.194135 (2.53907,1.52696) (0.385713,-0.0783837) 0.169924 (1.51457,1.8) (0,0) 0.001 (1.51457,0.3) (0,0) 0.001
0.75 (1.57247,1.01998) (0.231604,-0.00804537) 0.167516 (5.98029,1.15206) 1.81994 -0.0347236 (2.41387,0.477219) (0.181969,-0.0386778) 0.18696 (2.16442,0.818023) (0.0532591,-0.0673886) 0.184501 (2.2558,1.29462) (0.125989,0.00588665) 0.194135 (2.6355,1.50736) (0.385714,-0.0783807) 0.169924 (1.57247,1.8) (0,0) 0.001 (1.57247,0.3) (0,0) 0.001
1 (1.63273,1.01735) (0.241028,-0.0105355) 0.167516 (5.98029,1.15206) 1.81994 -0.043683 (2.45936,0.467554) (0.181972,-0.0386606) 0.18696 (2.19498,0.807202) (0.12224,-0.0432835) 0.184501 (2.28732,1.29565) (0.12606,0.00409521) 0.194135 (2.73192,1.48776) (0.38571,-0.0784032) 0.169924 (1.63273,1.8) (0,0) 0.001 (1.63273,0.3) (0,0) 0.001
1.25 (1.69292,1.01469) (0.240771,-0.0106065) 0.167516 (5.98029,1.15206) 1.81994 -0.0440238 (2.50486,0.457888) (0.181972,-0.038664) 0.18696 (2.23485,0.798949) (0.159501,-0.0330113) 0.184501 (2.31883,1.2967) (0.126056,0.00422555) 0.194135 (2.82835,1.46816) (0.385714,-0.0783829) 0.169924 (1.69292,1.8) (0,0) 0.001 (1.69292,0.3) (0,0) 0.001
1.5 (1.75317,1.01199) (0.240991,-0.0108064) 0.167516 (5.98029,1.15206) 1.81994 -0.0448114 (2.55035,0.448218) (0.181969,-0.0386793) 0.18696 (2.28412,0.794652) (0.197049,-0.0171878) 0.184501 (2.35034,1.2978) (0.12605,0.00439388) 0.194135 (2.92478,1.44857) (0.385715,-0.0783785) 0.169924 (1.75317,1.8) (0,0) 0.001 (1.75317,0.3) (0,0) 0.001
1.75 (1.81477,1.00911) (0.246403,-0.011524) 0.167516 (5.98029,1.15206) 1.81994 -0.0467351 (2.59584,0.438552) (0.181972,-0.0386644) 0.18696 (2.35529,0.798184) (0.284678,0.0141248) 0.184501 (2.38186,1.2989) (0.12605,0.00439573) 0.194135 (3.02121,1.42897) (0.385714,-0.0783799) 0.169924 (1.81477,1.8) (0,0) 0.001 (1.81477,0.3) (0,0) 0.001
2 (1.8859,1.00497) (0.284531,-0.0165675) 0.167516 (5.98029,1.15206) 1.81994 -0.0581617 (2.64134,0.428887) (0.181972,-0.0386618) 0.18696 (2.42646,0.801715) (0.284678,0.0141236) 0.184501 (2.41337,1.3) (0.12605,0.00439572) 0.194135 (3.11764,1.40938) (0.385714,-0.0783794) 0.169924 (1.8859,1.8) (0,0) 0.001 (1.8859,0.3) (0,0) 0.001
