[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.03029,1.15616) (0,0) 0.156201 (5.98029,1.15206) 1.95105 0 (2.25076,0.517484) (0,0) 0.189333 (2.31403,0.822431) (0,0) 0.182423 (2.30347,1.23962) (0,0) 0.121669 (2.34648,1.54627) (0,0) 0.146298 (1.03029,1.8) (0,0) 0.001 (1.03029,0.3) (0,0) 0.001
0.25 (1.28028,1.15595) (0.99999,-0.000820791) 0.156201 (5.98029,1.15206) 1.95105 -0.000820799 (2.29853,0.476773) (0.19107,-0.162843) 0.189333 (2.36709,0.834333) (0.21222,0.0476084) 0.182423 (2.32693,1.23738) (0.0938461,-0.00895132) 0.121669 (2.43765,1.53243) (0.364702,-0.0553526) 0.146298 (1.28028,1.8) (0,0) 0.001 (1.28028,0.3) (0,0) 0.001
0.5 (1.53028,1.15575) (1,-0.000829606) 0.156201 (5.98029,1.15206) 1.95105 -0.000829606 (2.35803,0.456816) (0.238019,-0.079827) 0.189333 (2.42142,0.836469) (0.217327,0.00854674) 0.182423 (2.33315,1.20782) (0.0248832,-0.118252) 0.121669 (2.52811,1.5145) (0.361836,-0.0717387) 0.146298 (1.53028,1.8) (0,0) 0.001 (1.53028,0.3) (0,0) 0.001
0.75 (1.76569,1.18844) (0.941633,0.130787) 0.156201 (5.98029,1.15206) 1.95105 0.138011 (2.41971,0.445173) (0.246691,-0.0465719) 0.189333 (2.47578,0.835302) (0.217444,-0.00467006) 0.182423 (2.35319,1.16263) (0.0801579,-0.180757) 0.121669 (2.61857,1.49656) (0.361834,-0.0717469) 0.146298 (1.76569,1.8) (0,0) 0.001 (1.76569,0.3) (0,0) 0.001
1 (1.93887,1.19976) (0.69272,0.0452711) 0.156201 (5.98029,1.15206) 1.95105 0.0652598 (2.48138,0.433533) (0.246693,-0.0465621) 0.189333 (2.53008,0.832559) (0.217218,-0.0109713) 0.182423 (2.37462,1.11808) (0.0856916,-0.178201) 0.121669 (2.71053,1.50347) (0.367841,0.0276528) 0.146298 (1.93887,1.8) (0,0) 0.001 (1.93887,0.3) (0,0) 0.001
1.25 (2.08421,1.2089) (0.581351,0.0365421) 0.156201 (5.98029,1.15206) 1.95105 0.0627746 (2.54305,0.421891) (0.246692,-0.0465653) 0.189333 (2.58425,0.827857) (0.21668,-0.0188098) 0.182423 (2.39797,1.07451) (0.0934246,-0.174271) 0.121669 (2.8023,1.51252) (0.367098,0.0362059) 0.146298 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.21183,1.218) (0.510496,0.0364309) 0.156201 (5.98029,1.15206) 1.95105 0.071243 (2.60472,0.41025) (0.246692,-0.0465678) 0.189333 (2.63807,0.820079) (0.215258,-0.0311092) 0.182423 (2.42366,1.03228) (0.102758,-0.168936) 0.121669 (2.89408,1.52157) (0.367098,0.0362059) 0.146298 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.31985,1.22708) (0.432049,0.0363078) 0.156201 (5.98029,1.15206) 1.95105 0.0838393 (2.6664,0.398609) (0.246693,-0.0465625) 0.189333 (2.69123,0.808675) (0.212657,-0.045616) 0.182423 (2.45496,0.994009) (0.12517,-0.153072) 0.121669 (2.98585,1.53063) (0.367098,0.0362059) 0.146298 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.43548,1.23337) (0.462526,0.0251622) 0.156201 (5.98029,1.15206) 1.95105 0.0543481 (2.72807,0.386971) (0.246695,-0.0465499) 0.189333 (2.74397,0.795449) (0.210962,-0.0529032) 0.182423 (2.4849,0.954677) (0.11978,-0.157325) 0.121669 (3.07803,1.53343) (0.368708,0.0112181) 0.146298 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.58238,1.21567) (0.587623,-0.070816) 0.156201 (5.98029,1.15206) 1.95105 -0.119934 (2.78975,0.375333) (0.246694,-0.0465542) 0.189333 (2.79834,0.794601) (0.217468,-0.00339224) 0.182423 (2.5207,0.920591) (0.143207,-0.136346) 0.121669 (3.17019,1.53669) (0.368649,0.0130347) 0.146298 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (2.83234,1.21099) (0.999807,-0.0187195) 0.156201 (5.98029,1.15206) 1.95105 -0.0187209 (2.85142,0.363694) (0.246694,-0.0465544) 0.189333 (2.85262,0.797758) (0.217128,0.0126281) 0.182423 (2.5565,0.886504) (0.143204,-0.136349) 0.121669 (3.26206,1.5286) (0.367458,-0.0323504) 0.146298 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.75 (3.08228,1.20631) (0.999765,-0.0187237) 0.156201 (5.98029,1.15206) 1.95105 -0.0187259 (2.91309,0.35205) (0.24669,-0.0465756) 0.189333 (2.9069,0.800913) (0.217128,0.0126187) 0.182423 (2.5923,0.852416) (0.143204,-0.136349) 0.121669 (3.35382,1.51947) (0.367065,-0.036535) 0.146298 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3 (3.33223,1.20163) (0.999823,-0.018716) 0.156201 (5.98029,1.15206) 1.95105 -0.0187171 (2.97476,0.340406) (0.24669,-0.0465768) 0.189333 (2.96119,0.804065) (0.217129,0.012607) 0.182423 (2.62811,0.818331) (0.143212,-0.136341) 0.121669 (3.4455,1.50952) (0.366725,-0.0398029) 0.146298 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.25 (3.58219,1.19695) (0.99984,-0.0187058) 0.156201 (5.98029,1.15206) 1.95105 -0.0187067 (3.03644,0.328763) (0.246691,-0.0465735) 0.189333 (3.01547,0.807218) (0.217129,0.0126121) 0.182423 (2.66391,0.784247) (0.143216,-0.136337) 0.121669 (3.53708,1.49864) (0.366306,-0.0434894) 0.146298 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.5 (3.83216,1.19229) (0.999879,-0.018648) 0.156201 (5.98029,1.15206) 1.95105 -0.0186481 (3.09811,0.317123) (0.246694,-0.0465574) 0.189333 (3.06975,0.810368) (0.217129,0.0126016) 0.182423 (2.69971,0.75016) (0.143207,-0.136347) 0.121669 (3.62563,1.4729) (0.35421,-0.10299) 0.146298 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.75 (4.0821,1.18759) (0.999751,-0.0187871) 0.156201 (5.98029,1.15206) 1.95105 -0.0187895 (3.15978,0.305488) (0.246697,-0.0465407) 0.189333 (3.12403,0.813517) (0.21713,0.0125931) 0.182423 (2.73551,0.716071) (0.143197,-0.136356) 0.121669 (3.71418,1.44715) (0.354208,-0.102995) 0.146298 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4 (4.33204,1.18292) (0.999766,-0.0186899) 0.156201 (5.98029,1.15206) 1.95105 -0.0186921 (3.22146,0.293846) (0.246692,-0.0465677) 0.189333 (3.17832,0.81667) (0.217128,0.0126156) 0.182423 (2.77131,0.681984) (0.143206,-0.136347) 0.121669 (3.80274,1.42141) (0.354217,-0.102965) 0.146298 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.25 (4.582,1.17824) (0.999845,-0.0187415) 0.156201 (5.98029,1.15206) 1.95105 -0.0187422 (3.28313,0.282206) (0.246693,-0.0465606) 0.189333 (3.2326,0.819825) (0.217128,0.0126193) 0.182423 (2.80711,0.647895) (0.143194,-0.136359) 0.121669 (3.89129,1.39566) (0.354211,-0.102988) 0.146298 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.5 (4.83197,1.17355) (0.999859,-0.0187576) 0.156201 (5.98029,1.15206) 1.95105 -0.0187581 (3.3448,0.270568) (0.246694,-0.0465543) 0.189333 (3.28688,0.822978) (0.217129,0.0126104) 0.182423 (2.84292,0.61381) (0.143214,-0.136338) 0.121669 (3.97984,1.36991) (0.354205,-0.103008) 0.146298 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.75 (5.08192,1.16887) (0.999826,-0.0186977) 0.156201 (5.98029,1.15206) 1.95105 -0.0186988 (3.40648,0.258942) (0.246704,-0.0465035) 0.189333 (3.34116,0.826133) (0.217128,0.0126202) 0.182423 (2.87872,0.579725) (0.143212,-0.13634) 0.121669 (4.0684,1.34416) (0.354209,-0.102993) 0.146298 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
5 (5.30652,1.16468) (0.898375,-0.016764) 0.156201 (5.98029,1.15206) 1.95105 -0.0186581 (3.46815,0.247295) (0.246688,-0.0465867) 0.189333 (3.39544,0.829284) (0.217129,0.0126028) 0.182423 (2.91452,0.545638) (0.143205,-0.136348) 0.121669 (4.15695,1.31842) (0.354213,-0.102981) 0.146298 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
5.25 (5.47496,1.16153) (0.673759,-0.012597) 0.156201 (5.98029,1.15206) 1.95105 -0.0186944 (3.52982,0.235654) (0.246692,-0.0465663) 0.189333 (3.44973,0.832438) (0.217128,0.0126176) 0.182423 (2.95032,0.511552) (0.143208,-0.136345) 0.121669 (4.2455,1.29268) (0.354221,-0.102952) 0.146298 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
