[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.1812,0.903137) (0,0) 0.176949 (5.98029,1.15206) 1.75594 0 (2.39198,0.493145) (0,0) 0.196935 (2.23831,0.823426) (0,0) 0.205276 (2.31455,1.1657) (0,0) 0.184468 (2.37166,1.69049) (0,0) 0.215596 (1.1812,1.8) (0,0) 0.001 (1.1812,0.3) (0,0) 0.001
0.25 (1.43084,0.916086) (0.998584,0.0517952) 0.176949 (5.98029,1.15206) 1.75594 0.0518222 (2.46852,0.476232) (0.306151,-0.0676537) 0.196935 (2.20282,0.819268) (-0.141976,-0.0166351) 0.205276 (2.34517,1.17218) (0.122495,0.0259143) 0.184468 (2.43943,1.6799) (0.271077,-0.0423599) 0.215596 (1.43084,1.8) (0,0) 0.001 (1.43084,0.3) (0,0) 0.001
0.5 (1.55539,0.927638) (0.498189,0.0462076) 0.176949 (5.98029,1.15206) 1.75594 0.0924867 (2.54505,0.459322) (0.306154,-0.0676377) 0.196935 (2.23268,0.803568) (0.119463,-0.0627983) 0.205276 (2.36544,1.19603) (0.0810944,0.0953948) 0.184468 (2.50603,1.66351) (0.266414,-0.0655777) 0.215596 (1.55539,1.8) (0,0) 0.001 (1.55539,0.3) (0,0) 0.001
0.75 (1.66756,0.940649) (0.448685,0.0520455) 0.176949 (5.98029,1.15206) 1.75594 0.115479 (2.62159,0.442403) (0.306146,-0.0676756) 0.196935 (2.28732,0.791756) (0.218541,-0.047248) 0.205276 (2.38572,1.21988) (0.0810944,0.0953948) 0.184468 (2.57264,1.64711) (0.266415,-0.0655732) 0.215596 (1.66756,1.8) (0,0) 0.001 (1.66756,0.3) (0,0) 0.001
1 (1.77973,0.953661) (0.448685,0.0520455) 0.176949 (5.98029,1.15206) 1.75594 0.115479 (2.69813,0.425487) (0.306148,-0.0676644) 0.196935 (2.35852,0.783899) (0.284824,-0.0314274) 0.205276 (2.40599,1.24373) (0.0810944,0.0953948) 0.184468 (2.63924,1.63071) (0.266409,-0.0655982) 0.215596 (1.77973,1.8) (0,0) 0.001 (1.77973,0.3) (0,0) 0.001
1.25 (1.89513,0.966291) (0.461601,0.0505223) 0.176949 (5.98029,1.15206) 1.75594 0.109016 (2.77467,0.408579) (0.306155,-0.067633) 0.196935 (2.44009,0.780443) (0.326263,-0.0138267) 0.205276 (2.42627,1.26758) (0.0810943,0.0953948) 0.184468 (2.70584,1.61432) (0.266414,-0.0655766) 0.215596 (1.89513,1.8) (0,0) 0.001 (1.89513,0.3) (0,0) 0.001
1.5 (2.01229,0.978714) (0.468635,0.0496927) 0.176949 (5.98029,1.15206) 1.75594 0.105642 (2.8512,0.391666) (0.306151,-0.0676514) 0.196935 (2.52169,0.777946) (0.326403,-0.00998658) 0.205276 (2.44654,1.29143) (0.0810943,0.0953948) 0.184468 (2.77245,1.59793) (0.266414,-0.0655769) 0.215596 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.07722,0.969221) (0.259702,-0.0379739) 0.176949 (5.98029,1.15206) 1.75594 -0.145192 (2.92774,0.374755) (0.306152,-0.0676468) 0.196935 (2.60329,0.775449) (0.326403,-0.00998659) 0.205276 (2.46681,1.31527) (0.0810943,0.0953948) 0.184468 (2.8405,1.5893) (0.272189,-0.0344957) 0.215596 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.15478,0.96997) (0.310266,0.00299701) 0.176949 (5.98029,1.15206) 1.75594 0.00965921 (3.00428,0.357841) (0.30615,-0.0676558) 0.196935 (2.68482,0.779739) (0.326105,0.0171578) 0.205276 (2.49716,1.32294) (0.121389,0.0306798) 0.184468 (2.90732,1.57383) (0.267294,-0.0618945) 0.215596 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.23841,0.970627) (0.334507,0.00262588) 0.176949 (5.98029,1.15206) 1.75594 0.00784982 (3.08082,0.340927) (0.30615,-0.0676563) 0.196935 (2.76636,0.783634) (0.326184,0.0155794) 0.205276 (2.52809,1.32773) (0.123734,0.0191398) 0.184468 (2.97424,1.55877) (0.267673,-0.060234) 0.215596 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (2.32504,0.971024) (0.346541,0.00158828) 0.176949 (5.98029,1.15206) 1.75594 0.0045832 (3.15736,0.324012) (0.306149,-0.0676595) 0.196935 (2.84793,0.787127) (0.326257,0.0139741) 0.205276 (2.55924,1.33084) (0.124585,0.0124545) 0.184468 (3.04125,1.54414) (0.26805,-0.0585325) 0.215596 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.75 (2.41303,0.971005) (0.351945,-7.50145e-05) 0.176949 (5.98029,1.15206) 1.75594 -0.000213143 (3.23389,0.307103) (0.306155,-0.0676334) 0.196935 (2.92951,0.790252) (0.326317,0.0124979) 0.205276 (2.59048,1.33279) (0.124964,0.00778011) 0.184468 (3.10835,1.5299) (0.268389,-0.0569574) 0.215596 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3 (2.50147,0.970449) (0.35376,-0.0022235) 0.176949 (5.98029,1.15206) 1.75594 -0.00628525 (3.31043,0.290196) (0.306156,-0.0676301) 0.196935 (3.0111,0.793038) (0.326366,0.0111444) 0.205276 (2.62177,1.33369) (0.125153,0.00361952) 0.184468 (3.17552,1.51602) (0.268694,-0.0555042) 0.215596 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.25 (2.5899,0.96928) (0.353709,-0.00467616) 0.176949 (5.98029,1.15206) 1.75594 -0.0132196 (3.38697,0.273277) (0.306146,-0.0676735) 0.196935 (3.0927,0.795515) (0.326405,0.0099085) 0.205276 (2.65307,1.33344) (0.125202,-0.00099887) 0.184468 (3.2428,1.50267) (0.269122,-0.053388) 0.215596 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
