[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.39372,1.14123) (0,0) 0.137654 (5.98029,1.15206) 1.60298 0 (2.31816,0.548991) (0,0) 0.186784 (2.23214,0.799614) (0,0) 0.15659 (2.36363,1.16096) (0,0) 0.14026 (2.31176,1.60355) (0,0) 0.19369 (1.39372,1.8) (0,0) 0.001 (1.39372,0.3) (0,0) 0.001
0.25 (1.41099,1.14312) (0.0690793,0.00758696) 0.137654 (5.98029,1.15206) 1.60298 0.109391 (2.38307,0.529826) (0.259631,-0.0766578) 0.186784 (2.212,0.82175) (-0.0805499,0.0885449) 0.15659 (2.4219,1.14945) (0.233083,-0.046055) 0.14026 (2.34566,1.60471) (0.135608,0.0046486) 0.19369 (1.41099,1.8) (0,0) 0.001 (1.41099,0.3) (0,0) 0.001
0.5 (1.46246,1.10785) (0.205871,-0.141094) 0.137654 (5.98029,1.15206) 1.60298 -0.600828 (2.44877,0.513596) (0.262811,-0.0649225) 0.186784 (2.22185,0.823679) (0.0394027,0.00771596) 0.15659 (2.47652,1.12613) (0.218509,-0.0932863) 0.14026 (2.37882,1.59758) (0.132651,-0.028547) 0.19369 (1.46246,1.8) (0,0) 0.001 (1.46246,0.3) (0,0) 0.001
0.75 (1.60552,0.990695) (0.572264,-0.468622) 0.137654 (5.98029,1.15206) 1.60298 -0.686154 (2.51448,0.497367) (0.262813,-0.064913) 0.186784 (2.25494,0.807371) (0.132335,-0.0652314) 0.15659 (2.52807,1.09662) (0.206195,-0.118035) 0.14026 (2.41198,1.59044) (0.132647,-0.0285648) 0.19369 (1.60552,1.8) (0,0) 0.001 (1.60552,0.3) (0,0) 0.001
1 (1.74628,0.877159) (0.56305,-0.454146) 0.137654 (5.98029,1.15206) 1.60298 -0.678741 (2.58018,0.481143) (0.262817,-0.0648972) 0.186784 (2.29585,0.800862) (0.16364,-0.0260362) 0.15659 (2.57178,1.0575) (0.174824,-0.156467) 0.14026 (2.44515,1.5833) (0.13265,-0.0285493) 0.19369 (1.74628,1.8) (0,0) 0.001 (1.74628,0.3) (0,0) 0.001
1.25 (1.87963,0.781117) (0.533393,-0.384168) 0.137654 (5.98029,1.15206) 1.60298 -0.624178 (2.64589,0.464914) (0.262813,-0.0649157) 0.186784 (2.3367,0.794946) (0.163436,-0.0236651) 0.15659 (2.61557,1.01737) (0.175171,-0.160511) 0.14026 (2.47831,1.57616) (0.132648,-0.028561) 0.19369 (1.87963,1.8) (0,0) 0.001 (1.87963,0.3) (0,0) 0.001
1.5 (2.01335,0.690231) (0.534865,-0.363543) 0.137654 (5.98029,1.15206) 1.60298 -0.596966 (2.71159,0.448685) (0.262813,-0.0649163) 0.186784 (2.37751,0.789616) (0.163235,-0.0213196) 0.15659 (2.65936,0.977244) (0.175171,-0.160511) 0.14026 (2.51147,1.56902) (0.132648,-0.0285586) 0.19369 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.14578,0.603803) (0.529725,-0.345712) 0.137654 (5.98029,1.15206) 1.60298 -0.578218 (2.77729,0.432457) (0.262814,-0.0649116) 0.186784 (2.41828,0.784781) (0.163065,-0.0193403) 0.15659 (2.70316,0.937117) (0.175171,-0.160511) 0.14026 (2.54463,1.56188) (0.132648,-0.0285611) 0.19369 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.27596,0.521472) (0.520699,-0.329326) 0.137654 (5.98029,1.15206) 1.60298 -0.563953 (2.843,0.416228) (0.262813,-0.0649158) 0.186784 (2.459,0.780456) (0.16289,-0.0173006) 0.15659 (2.74695,0.896989) (0.175171,-0.160511) 0.14026 (2.57779,1.55474) (0.13265,-0.0285493) 0.19369 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.40319,0.443158) (0.50892,-0.313256) 0.137654 (5.98029,1.15206) 1.60298 -0.55176 (2.9087,0.399999) (0.262813,-0.0649162) 0.186784 (2.49968,0.776623) (0.162722,-0.0153331) 0.15659 (2.79074,0.856861) (0.175171,-0.160511) 0.14026 (2.61096,1.5476) (0.132648,-0.0285601) 0.19369 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
