[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.37347,1.09254) (0,0) 0.164979 (5.98029,1.15206) 1.84688 0 (2.35237,0.563172) (0,0) 0.194221 (2.21014,0.909558) (0,0) 0.196543 (2.35911,1.25859) (0,0) 0.191952 (2.26765,1.6976) (0,0) 0.139052 (1.37347,1.8) (0,0) 0.001 (1.37347,0.3) (0,0) 0.001
0.25 (1.38818,1.1019) (0.0588548,0.0374611) 0.164979 (5.98029,1.15206) 1.84688 0.566827 (2.37824,0.556291) (0.103514,-0.0275237) 0.194221 (2.19675,0.911632) (-0.0535649,0.00829715) 0.196543 (2.45388,1.24993) (0.379069,-0.0346062) 0.191952 (2.31041,1.70351) (0.171033,0.0236353) 0.139052 (1.38818,1.8) (0,0) 0.001 (1.38818,0.3) (0,0) 0.001
0.5 (1.42881,1.12856) (0.162511,0.106624) 0.164979 (5.98029,1.15206) 1.84688 0.580653 (2.40412,0.54941) (0.103514,-0.0275238) 0.194221 (2.21542,0.919193) (0.0746803,0.0302447) 0.196543 (2.53551,1.20103) (0.326526,-0.195631) 0.191952 (2.35235,1.69329) (0.167751,-0.0408745) 0.139052 (1.42881,1.8) (0,0) 0.001 (1.42881,0.3) (0,0) 0.001
0.75 (1.6181,1.23317) (0.757144,0.418448) 0.164979 (5.98029,1.15206) 1.84688 0.504888 (2.43,0.54253) (0.103514,-0.0275222) 0.194221 (2.24805,0.924086) (0.130538,0.0195731) 0.196543 (2.6056,1.13665) (0.280341,-0.257487) 0.191952 (2.39429,1.68308) (0.167757,-0.040851) 0.139052 (1.6181,1.8) (0,0) 0.001 (1.6181,0.3) (0,0) 0.001
1 (1.7639,1.31623) (0.583203,0.332232) 0.164979 (5.98029,1.15206) 1.84688 0.517818 (2.45588,0.535649) (0.103514,-0.027521) 0.194221 (2.29424,0.924291) (0.184763,0.000818511) 0.196543 (2.66821,1.06499) (0.250444,-0.286651) 0.191952 (2.42731,1.65528) (0.132084,-0.111198) 0.139052 (1.7639,1.8) (0,0) 0.001 (1.7639,0.3) (0,0) 0.001
1.25 (1.89816,1.39956) (0.537065,0.33331) 0.164979 (5.98029,1.15206) 1.84688 0.555439 (2.48176,0.528767) (0.103512,-0.0275286) 0.194221 (2.34458,0.921144) (0.201363,-0.0125877) 0.196543 (2.72744,0.99051) (0.23692,-0.297926) 0.191952 (2.46093,1.62821) (0.134474,-0.108296) 0.139052 (1.89816,1.8) (0,0) 0.001 (1.89816,0.3) (0,0) 0.001
1.5 (2.0235,1.48095) (0.501362,0.32557) 0.164979 (5.98029,1.15206) 1.84688 0.575934 (2.50764,0.521887) (0.103514,-0.0275209) 0.194221 (2.39517,0.915985) (0.202366,-0.0206358) 0.196543 (2.78667,0.916029) (0.236919,-0.297926) 0.191952 (2.49501,1.60172) (0.136327,-0.105953) 0.139052 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.14139,1.5591) (0.47153,0.312596) 0.164979 (5.98029,1.15206) 1.84688 0.585419 (2.53352,0.515007) (0.103515,-0.0275207) 0.194221 (2.45552,0.919871) (0.241388,0.0155417) 0.196543 (2.84383,0.839949) (0.228649,-0.30432) 0.191952 (2.52949,1.57575) (0.137933,-0.103854) 0.139052 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.2523,1.63293) (0.443656,0.295314) 0.164979 (5.98029,1.15206) 1.84688 0.587289 (2.55939,0.508124) (0.103512,-0.0275294) 0.194221 (2.52608,0.920925) (0.282228,0.00421701) 0.196543 (2.90099,0.76387) (0.228656,-0.304314) 0.191952 (2.5644,1.55036) (0.139616,-0.101581) 0.139052 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.35505,1.70062) (0.411022,0.270774) 0.164979 (5.98029,1.15206) 1.84688 0.582525 (2.58527,0.501244) (0.103514,-0.0275233) 0.194221 (2.59663,0.92198) (0.282228,0.00421889) 0.196543 (2.95817,0.687799) (0.228698,-0.304283) 0.191952 (2.59998,1.52593) (0.142345,-0.0977189) 0.139052 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
