[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.25313,1.04139) (0,0) 0.193804 (5.98029,1.15206) 1.52962 0 (2.33928,0.462401) (0,0) 0.206257 (2.24685,0.825547) (0,0) 0.161136 (2.24421,1.27012) (0,0) 0.212653 (2.35622,1.67178) (0,0) 0.171797 (1.25313,1.8) (0,0) 0.001 (1.25313,0.3) (0,0) 0.001
0.25 (1.50307,1.04723) (0.999766,0.023391) 0.193804 (5.98029,1.15206) 1.52962 0.0233922 (2.40347,0.450191) (0.25676,-0.0488411) 0.206257 (2.25473,0.827364) (0.0315232,0.00726684) 0.161136 (2.25339,1.26841) (0.0367156,-0.00686155) 0.212653 (2.44347,1.65109) (0.348975,-0.0827647) 0.171797 (1.50307,1.8) (0,0) 0.001 (1.50307,0.3) (0,0) 0.001
0.5 (1.62847,1.05041) (0.501595,0.0126882) 0.193804 (5.98029,1.15206) 1.52962 0.0252902 (2.46766,0.437983) (0.256762,-0.0488308) 0.206257 (2.28105,0.811912) (0.105272,-0.0618063) 0.161136 (2.26765,1.30111) (0.0570433,0.130824) 0.212653 (2.53071,1.63041) (0.348983,-0.082732) 0.171797 (1.62847,1.8) (0,0) 0.001 (1.62847,0.3) (0,0) 0.001
0.75 (1.75387,1.05358) (0.501595,0.0126882) 0.193804 (5.98029,1.15206) 1.52962 0.0252902 (2.53185,0.425775) (0.256761,-0.0488347) 0.206257 (2.32787,0.800314) (0.18727,-0.0463937) 0.161136 (2.30609,1.3274) (0.153743,0.105127) 0.212653 (2.61796,1.60972) (0.348978,-0.0827537) 0.171797 (1.75387,1.8) (0,0) 0.001 (1.75387,0.3) (0,0) 0.001
1 (1.87927,1.05675) (0.501595,0.0126882) 0.193804 (5.98029,1.15206) 1.52962 0.0252902 (2.59604,0.413569) (0.256763,-0.0488214) 0.206257 (2.38545,0.790739) (0.230341,-0.0382979) 0.161136 (2.34452,1.35368) (0.153743,0.105127) 0.212653 (2.7052,1.58903) (0.348977,-0.0827556) 0.171797 (1.87927,1.8) (0,0) 0.001 (1.87927,0.3) (0,0) 0.001
1.25 (1.99662,1.05841) (0.469399,0.00663636) 0.193804 (5.98029,1.15206) 1.52962 0.0141371 (2.66023,0.40136) (0.25676,-0.0488388) 0.206257 (2.4526,0.782963) (0.2686,-0.0311065) 0.161136 (2.38296,1.37996) (0.153743,0.105127) 0.212653 (2.79408,1.57718) (0.355508,-0.0474091) 0.171797 (1.99662,1.8) (0,0) 0.001 (1.99662,0.3) (0,0) 0.001
1.5 (2.1131,1.05991) (0.465922,0.00598289) 0.193804 (5.98029,1.15206) 1.52962 0.0128403 (2.72442,0.38915) (0.25676,-0.0488404) 0.206257 (2.5286,0.77685) (0.304009,-0.0244509) 0.161136 (2.42315,1.40346) (0.160778,0.0940169) 0.212653 (2.88306,1.56618) (0.35595,-0.0439712) 0.171797 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.22871,1.06124) (0.462445,0.00532932) 0.193804 (5.98029,1.15206) 1.52962 0.0115237 (2.78861,0.376938) (0.256759,-0.0488446) 0.206257 (2.60461,0.770737) (0.304009,-0.0244509) 0.161136 (2.46452,1.42484) (0.165457,0.0855136) 0.212653 (2.97215,1.55602) (0.356342,-0.0406706) 0.171797 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.34348,1.06241) (0.459104,0.00470141) 0.193804 (5.98029,1.15206) 1.52962 0.01024 (2.8528,0.364733) (0.256763,-0.0488226) 0.206257 (2.68061,0.764624) (0.304009,-0.0244509) 0.161136 (2.5068,1.44433) (0.169147,0.0779609) 0.212653 (3.06132,1.54661) (0.356676,-0.0376251) 0.171797 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.45746,1.06344) (0.455897,0.00409856) 0.193804 (5.98029,1.15206) 1.52962 0.00898985 (2.91699,0.35252) (0.256757,-0.048852) 0.206257 (2.75661,0.758511) (0.304009,-0.0244509) 0.161136 (2.55,1.4617) (0.172809,0.0694666) 0.212653 (3.15056,1.53791) (0.356961,-0.034817) 0.171797 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (2.57066,1.06432) (0.45282,0.00352022) 0.193804 (5.98029,1.15206) 1.52962 0.00777383 (2.98118,0.340308) (0.256758,-0.0488468) 0.206257 (2.83261,0.752399) (0.304009,-0.0244509) 0.161136 (2.59463,1.47497) (0.178518,0.0531038) 0.212653 (3.23986,1.52985) (0.357204,-0.0322296) 0.171797 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
