[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.05648,1.18222) (0,0) 0.147594 (5.98029,1.15206) 1.73055 0 (2.2419,0.548085) (0,0) 0.206737 (2.38944,0.934996) (0,0) 0.162556 (2.30009,1.31261) (0,0) 0.177264 (2.27493,1.61593) (0,0) 0.219582 (1.05648,1.8) (0,0) 0.001 (1.05648,0.3) (0,0) 0.001
0.25 (1.30647,1.18069) (0.999957,-0.00612504) 0.147594 (5.98029,1.15206) 1.73055 -0.00612523 (2.28925,0.531228) (0.1894,-0.0674278) 0.206737 (2.43971,0.935515) (0.201089,0.00207534) 0.162556 (2.27497,1.28453) (-0.10047,-0.112318) 0.177264 (2.31189,1.6654) (0.147861,0.197875) 0.219582 (1.30647,1.8) (0,0) 0.001 (1.30647,0.3) (0,0) 0.001
0.5 (1.54612,1.13567) (0.958575,-0.18009) 0.147594 (5.98029,1.15206) 1.73055 -0.185707 (2.33821,0.519879) (0.195851,-0.0453981) 0.206737 (2.48998,0.93603) (0.201089,0.00206162) 0.162556 (2.30339,1.28573) (0.113671,0.00478493) 0.177264 (2.37056,1.68468) (0.234666,0.0771323) 0.219582 (1.54612,1.8) (0,0) 0.001 (1.54612,0.3) (0,0) 0.001
0.75 (1.75858,1.07334) (0.849834,-0.249301) 0.147594 (5.98029,1.15206) 1.73055 -0.285347 (2.38718,0.508532) (0.195854,-0.0453849) 0.206737 (2.53271,0.962517) (0.170926,0.105949) 0.162556 (2.34288,1.28682) (0.15795,0.00437475) 0.177264 (2.43222,1.68805) (0.246649,0.0134704) 0.219582 (1.75858,1.8) (0,0) 0.001 (1.75858,0.3) (0,0) 0.001
1 (1.94514,1.01927) (0.746244,-0.216286) 0.147594 (5.98029,1.15206) 1.73055 -0.282103 (2.43608,0.496942) (0.195626,-0.0463606) 0.206737 (2.57518,0.98942) (0.169885,0.10761) 0.162556 (2.36759,1.27664) (0.0988248,-0.0407072) 0.177264 (2.49389,1.69139) (0.246656,0.013356) 0.219582 (1.94514,1.8) (0,0) 0.001 (1.94514,0.3) (0,0) 0.001
1.25 (2.11664,0.969847) (0.68602,-0.1977) 0.147594 (5.98029,1.15206) 1.73055 -0.280582 (2.48499,0.485352) (0.195626,-0.0463606) 0.206737 (2.61774,1.01619) (0.170214,0.10709) 0.162556 (2.38197,1.26012) (0.0575279,-0.0661173) 0.177264 (2.55555,1.69481) (0.246638,0.013677) 0.219582 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.27801,0.92355) (0.645478,-0.185189) 0.147594 (5.98029,1.15206) 1.73055 -0.279397 (2.5339,0.473762) (0.195626,-0.0463606) 0.206737 (2.66079,1.04216) (0.172196,0.103872) 0.162556 (2.38807,1.23954) (0.0243993,-0.0823076) 0.177264 (2.61721,1.69825) (0.246632,0.0137786) 0.219582 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.43084,0.879889) (0.61131,-0.174644) 0.147594 (5.98029,1.15206) 1.73055 -0.278276 (2.5828,0.462172) (0.195626,-0.0463605) 0.206737 (2.70172,1.07135) (0.163737,0.116752) 0.162556 (2.39402,1.21337) (0.0238023,-0.104669) 0.177264 (2.67887,1.7016) (0.246654,0.0133801) 0.219582 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.58017,0.837306) (0.597332,-0.170331) 0.147594 (5.98029,1.15206) 1.73055 -0.27778 (2.63171,0.450582) (0.195626,-0.0463605) 0.206737 (2.73978,1.10375) (0.152228,0.129613) 0.162556 (2.39793,1.15129) (0.0156408,-0.248324) 0.177264 (2.74051,1.70525) (0.246583,0.0146306) 0.219582 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.76617,0.783409) (0.743992,-0.215591) 0.147594 (5.98029,1.15206) 1.73055 -0.282051 (2.68061,0.438992) (0.195626,-0.0463605) 0.206737 (2.78587,1.12384) (0.184357,0.0803338) 0.162556 (2.41184,1.05975) (0.0556342,-0.366146) 0.177264 (2.80216,1.70891) (0.246583,0.0146306) 0.219582 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
