train running loss, train running l2 error, val loss, val l2 error
-1.8123, 0.1053, -2.5841, 0.0696
-2.3370, 0.1120, -2.9271, 0.0783
-2.5508, 0.1063, -3.0472, 0.0757
-2.6250, 0.1029, -3.1195, 0.0478
-2.6859, 0.0979, -3.2474, 0.0456
-2.7584, 0.0971, -3.4002, 0.0439
-2.8346, 0.0944, -3.4588, 0.0435
-2.8491, 0.0934, -3.5590, 0.0403
-2.9135, 0.0900, -3.5918, 0.0396
-2.9983, 0.0874, -3.6779, 0.0371
-3.0663, 0.0871, -3.7663, 0.0300
-3.1288, 0.0885, -3.8466, 0.0298
-3.1811, 0.0866, -3.9635, 0.0280
-3.1946, 0.0901, -4.0366, 0.0283
-3.2893, 0.0876, -4.0582, 0.0339
-3.3239, 0.0872, -4.1066, 0.0277
-3.3259, 0.0851, -4.0757, 0.0286
-3.3508, 0.0868, -4.1451, 0.0270
-3.3842, 0.0841, -4.1226, 0.0266
-3.3910, 0.0861, -4.2759, 0.0242
-3.3651, 0.0835, -4.2393, 0.0287
-3.3833, 0.0865, -4.0685, 0.0279
-3.3478, 0.0873, -4.1873, 0.0284
-3.3572, 0.0864, -4.1585, 0.0242
-3.3767, 0.0844, -4.1461, 0.0279
-3.4023, 0.0855, -4.2381, 0.0265
-3.3722, 0.0873, -4.2059, 0.0267
-3.3725, 0.0852, -4.2026, 0.0343
-3.4321, 0.0884, -4.2392, 0.0250
-3.4226, 0.0798, -4.1972, 0.0285
-3.4441, 0.0855, -4.1623, 0.0276
-3.4257, 0.0869, -4.2865, 0.0275
-3.4190, 0.0865, -4.1987, 0.0270
-3.4773, 0.0831, -4.3391, 0.0237
-3.4170, 0.0870, -4.2279, 0.0286
-3.4254, 0.0903, -4.1740, 0.0270
-3.4709, 0.0851, -4.2347, 0.0266
-3.3677, 0.0881, -4.2620, 0.0264
-3.4139, 0.0882, -4.2770, 0.0306
-3.4566, 0.0873, -4.2015, 0.0299
-3.4592, 0.0850, -4.2571, 0.0262
-3.4330, 0.0827, -4.2700, 0.0233
-3.4648, 0.0824, -4.2663, 0.0282
-3.4893, 0.0830, -4.2840, 0.0302
-3.4550, 0.0867, -4.2434, 0.0287
-3.4203, 0.0882, -4.2266, 0.0275
-3.4394, 0.0844, -4.2518, 0.0247
-3.4450, 0.0818, -4.2493, 0.0241
-3.4586, 0.0839, -4.2627, 0.0254
-3.4891, 0.0841, -4.3103, 0.0274
-3.4204, 0.0884, -4.2884, 0.0327
-3.4339, 0.0900, -4.2158, 0.0322
-3.4604, 0.0860, -4.2539, 0.0304
-3.4572, 0.0916, -4.2609, 0.0325
-3.4419, 0.0880, -4.2385, 0.0308
-3.3708, 0.0904, -4.1127, 0.0428
-3.3927, 0.0962, -4.1082, 0.0361
