train running loss, train running l2 error, val loss, val l2 error
-5.3844, 0.0343, -5.7954, 0.0293
-5.6259, 0.0334, -6.1078, 0.0285
-5.7837, 0.0327, -6.3049, 0.0268
-5.6579, 0.0319, -6.2079, 0.0273
-5.7888, 0.0326, -6.2596, 0.0267
-5.7168, 0.0314, -6.2278, 0.0273
-5.6521, 0.0327, -6.0962, 0.0275
-5.7585, 0.0324, -6.2551, 0.0262
-5.8254, 0.0321, -6.3248, 0.0260
-5.6633, 0.0340, -6.1429, 0.0283
-5.7246, 0.0331, -6.2206, 0.0278
-5.8269, 0.0324, -6.2701, 0.0275
-5.6437, 0.0335, -6.0360, 0.0289
-5.6814, 0.0336, -6.1371, 0.0291
-5.8347, 0.0321, -6.3473, 0.0257
-5.5918, 0.0323, -6.0170, 0.0296
-5.5038, 0.0336, -5.9590, 0.0286
-5.7326, 0.0330, -6.0945, 0.0306
-5.8673, 0.0312, -6.3547, 0.0260
-5.7774, 0.0323, -6.2528, 0.0291
-5.7515, 0.0336, -6.2176, 0.0276
-5.8119, 0.0331, -6.3416, 0.0270
-5.7048, 0.0321, -6.1623, 0.0284
-5.7876, 0.0331, -6.1781, 0.0281
-5.8987, 0.0321, -6.2833, 0.0266
-5.5848, 0.0321, -6.0996, 0.0282
-5.7499, 0.0333, -6.1604, 0.0282
-5.8003, 0.0331, -6.3147, 0.0276
-5.8269, 0.0320, -6.3791, 0.0267
-5.9088, 0.0323, -6.4291, 0.0255
-5.5739, 0.0321, -6.0664, 0.0282
-5.6108, 0.0331, -6.0210, 0.0290
-5.6608, 0.0326, -6.1400, 0.0272
-5.8464, 0.0324, -6.4240, 0.0258
-5.8742, 0.0319, -6.3812, 0.0265
-5.7848, 0.0327, -6.2506, 0.0289
-5.8237, 0.0316, -6.3033, 0.0273
-5.8326, 0.0324, -6.1799, 0.0286
-5.7654, 0.0332, -6.3252, 0.0270
-5.7708, 0.0317, -6.2642, 0.0271
-5.8743, 0.0316, -6.3588, 0.0268
