train running loss, train running l2 error, val loss, val l2 error
2.6156, 0.4588, -1.1549, 0.1943
-1.2019, 0.2167, -2.0426, 0.1024
-1.9277, 0.1426, -2.5463, 0.0768
-2.2671, 0.1165, -2.7004, 0.0768
-2.4319, 0.1088, -2.8723, 0.0716
-2.5069, 0.1059, -2.8816, 0.0726
-2.5494, 0.1042, -2.9608, 0.0665
-2.5801, 0.1028, -3.0167, 0.0633
-2.6402, 0.1009, -3.0648, 0.0628
-2.6643, 0.1008, -3.0980, 0.0589
-2.7169, 0.0991, -3.2491, 0.0536
-2.7397, 0.0981, -3.2157, 0.0536
-2.7830, 0.0979, -3.2680, 0.0531
-2.8253, 0.0967, -3.2654, 0.0573
-2.8301, 0.0970, -3.3506, 0.0540
-2.8760, 0.0954, -3.3530, 0.0562
-2.8931, 0.0948, -3.3354, 0.0562
-2.9101, 0.0948, -3.3613, 0.0609
-2.9361, 0.0939, -3.3124, 0.0575
-2.9389, 0.0948, -3.3138, 0.0555
-2.9479, 0.0949, -3.2738, 0.0524
-2.9476, 0.0945, -3.3131, 0.0533
-2.9743, 0.0941, -3.3993, 0.0598
-2.9683, 0.0943, -3.4234, 0.0537
-2.9829, 0.0937, -3.3381, 0.0576
-2.9828, 0.0945, -3.4443, 0.0555
-3.0133, 0.0939, -3.4291, 0.0625
-3.0112, 0.0942, -3.4055, 0.0559
-3.0140, 0.0938, -3.3693, 0.0553
-3.0043, 0.0937, -3.5432, 0.0522
