train running loss, train running l2 error, val loss, val l2 error
1.8667, 0.1298, 1.7923, 0.1253
1.7954, 0.1360, 1.6905, 0.1388
1.6823, 0.1380, 1.5353, 0.1530
1.5615, 0.1595, 1.2918, 0.1655
1.3949, 0.1300, 0.9446, 0.1746
1.1512, 0.2778, 0.5388, 0.1671
1.3316, 0.2805, 0.5486, 0.1404
0.7079, 0.2589, 0.5069, 0.1217
0.7886, 0.2729, 0.4246, 0.1042
0.8166, 0.2549, 0.3058, 0.0903
0.6978, 0.3042, 0.1534, 0.0880
0.8573, 0.3424, 0.1254, 0.0872
0.5897, 0.3580, 0.1387, 0.0927
0.9626, 0.3799, 0.2944, 0.1147
0.4288, 0.2672, 0.3997, 0.1368
0.6192, 0.2816, 0.4793, 0.1542
0.6907, 0.2567, 0.5137, 0.1696
1.0752, 0.2675, 0.5705, 0.1682
0.7076, 0.2589, 0.6005, 0.1647
0.7158, 0.2868, 0.6082, 0.1592
0.7931, 0.2303, 0.5865, 0.1531
0.6402, 0.2229, 0.5331, 0.1465
0.5545, 0.2006, 0.4572, 0.1378
0.6587, 0.2713, 0.3764, 0.1248
0.3036, 0.2451, 0.2736, 0.1118
0.2794, 0.2364, 0.1432, 0.1027
0.3353, 0.2376, 0.0170, 0.0916
0.0703, 0.2135, -0.1401, 0.0841
0.6550, 0.2804, -0.1919, 0.0841
0.3463, 0.2814, -0.1808, 0.0922
0.1612, 0.3036, -0.1712, 0.1079
0.2897, 0.2877, -0.1067, 0.1192
0.1337, 0.2881, -0.0481, 0.1240
0.3271, 0.2510, 0.0105, 0.1283
0.4135, 0.2690, 0.0616, 0.1271
0.3177, 0.2573, 0.0927, 0.1209
0.0735, 0.2337, 0.0914, 0.1130
0.1389, 0.2249, 0.0692, 0.1050
0.3193, 0.2651, 0.0354, 0.0962
-0.0142, 0.1887, -0.0399, 0.0910
-0.0399, 0.2031, -0.1476, 0.0897
0.1592, 0.2359, -0.2564, 0.0910
0.0561, 0.2393, -0.3662, 0.0916
0.2502, 0.2536, -0.4243, 0.0860
0.6516, 0.2543, -0.2922, 0.0922
0.0488, 0.2258, -0.1722, 0.0961
-0.2612, 0.2090, -0.1088, 0.1003
0.1615, 0.2090, -0.0806, 0.1043
0.2122, 0.2308, -0.0482, 0.1044
0.1170, 0.1679, -0.0570, 0.1041
0.0776, 0.1887, -0.0891, 0.1032
-0.0623, 0.2034, -0.1480, 0.1013
-0.1861, 0.1999, -0.2301, 0.0990
-0.2120, 0.2074, -0.3451, 0.0954
0.1386, 0.2370, -0.4128, 0.0940
0.0514, 0.2202, -0.4908, 0.0925
-0.1271, 0.2243, -0.5543, 0.0891
0.1146, 0.2097, -0.5079, 0.0906
-0.1011, 0.2244, -0.4919, 0.0913
-0.1919, 0.1790, -0.5029, 0.0920
-0.3638, 0.2069, -0.5406, 0.0915
-0.1527, 0.2103, -0.5857, 0.0906
-0.2053, 0.1780, -0.6631, 0.0901
-0.0545, 0.1929, -0.6588, 0.0907
-0.3327, 0.1819, -0.6447, 0.0935
-0.1050, 0.2191, -0.6120, 0.0957
-0.4914, 0.1933, -0.6079, 0.0970
-0.3801, 0.1659, -0.6374, 0.0986
-0.3217, 0.2309, -0.6625, 0.0989
-0.0328, 0.2113, -0.6809, 0.0988
-0.3096, 0.2034, -0.6935, 0.0972
-0.5853, 0.1782, -0.7308, 0.0939
-0.2102, 0.2415, -0.7302, 0.0918
-0.4038, 0.2061, -0.6973, 0.0946
-0.5036, 0.1520, -0.6893, 0.0993
-0.4428, 0.1495, -0.6866, 0.1057
-0.2700, 0.1965, -0.6987, 0.1099
-0.0302, 0.2191, -0.6814, 0.1123
-0.4431, 0.1986, -0.6793, 0.1115
-0.1012, 0.1840, -0.6660, 0.1077
-0.5622, 0.1510, -0.6980, 0.1047
-0.5368, 0.1731, -0.7463, 0.1007
-0.0314, 0.1897, -0.7080, 0.1006
-0.5426, 0.1745, -0.7135, 0.0997
-0.3110, 0.1756, -0.7492, 0.0985
-0.5710, 0.1504, -0.8337, 0.0966
-0.6023, 0.1430, -0.9477, 0.0945
-0.3046, 0.1679, -1.0522, 0.0925
-0.4723, 0.1761, -1.0532, 0.0879
-0.5999, 0.1963, -1.0492, 0.0857
-0.7299, 0.1757, -1.0155, 0.0885
-0.4567, 0.1753, -0.9650, 0.0913
-0.7108, 0.1454, -0.9538, 0.0949
-0.5861, 0.1356, -0.9915, 0.0971
-0.5489, 0.1628, -1.0326, 0.0984
-0.5122, 0.1717, -1.0695, 0.0963
-0.3865, 0.1806, -1.0288, 0.0938
-0.7964, 0.1365, -1.0317, 0.0910
-0.9188, 0.1503, -1.0837, 0.0881
-0.9386, 0.1546, -1.1802, 0.0848
-0.7914, 0.1594, -1.3034, 0.0815
-0.5690, 0.1781, -1.3245, 0.0820
-0.7681, 0.1455, -1.2028, 0.0902
-1.0954, 0.1628, -1.0709, 0.0956
-0.6074, 0.1514, -0.9589, 0.0972
-0.7180, 0.1653, -0.8513, 0.0985
-0.9180, 0.1220, -0.8153, 0.0983
-0.7497, 0.1188, -0.8320, 0.0968
-0.8562, 0.1507, -0.9149, 0.0945
-0.6376, 0.1340, -1.0324, 0.0932
-0.9040, 0.1453, -1.1316, 0.0869
-0.8345, 0.1640, -1.2286, 0.0819
-1.0222, 0.1543, -1.3122, 0.0801
-0.9780, 0.1369, -1.4621, 0.0789
0.1446, 0.1639, -1.4941, 0.0793
-0.9595, 0.1388, -1.5260, 0.0803
-0.6844, 0.1383, -1.4082, 0.0814
-1.2075, 0.1105, -1.3563, 0.0822
-0.0147, 0.1384, -1.0455, 0.0894
-0.7833, 0.1201, -0.8320, 0.0957
-0.8581, 0.1232, -0.6952, 0.1008
-0.8478, 0.1466, -0.6236, 0.1043
-0.6561, 0.1250, -0.5965, 0.1062
-0.6289, 0.1194, -0.6120, 0.1071
-0.5130, 0.1215, -0.6692, 0.1081
-0.8768, 0.1207, -0.7632, 0.1087
-0.7465, 0.1154, -0.8946, 0.1090
-0.8694, 0.1255, -1.0572, 0.1084
-0.9587, 0.1445, -1.2378, 0.1064
-0.7536, 0.1336, -1.3361, 0.0982
-0.9054, 0.1466, -1.4199, 0.0879
-0.2146, 0.1453, -1.3656, 0.0832
-1.0843, 0.1240, -1.3074, 0.0819
-0.9696, 0.1318, -1.2621, 0.0816
-0.8554, 0.1241, -1.2194, 0.0820
-1.2467, 0.1349, -1.1568, 0.0855
-1.3496, 0.1011, -1.1456, 0.0890
-1.0240, 0.1296, -1.1653, 0.0922
-0.9559, 0.1146, -1.2087, 0.0943
-0.7654, 0.1338, -1.2653, 0.0968
-0.7324, 0.1338, -1.3245, 0.0978
-1.1273, 0.1263, -1.4112, 0.0967
-0.9047, 0.1209, -1.5148, 0.0949
-0.9373, 0.1361, -1.6405, 0.0924
-1.3475, 0.1198, -1.7485, 0.0904
-1.5364, 0.1185, -1.8366, 0.0880
-1.2753, 0.1317, -1.9136, 0.0844
-1.4426, 0.1270, -1.9709, 0.0831
-0.9614, 0.1290, -1.9620, 0.0806
-0.1501, 0.1481, -1.8923, 0.0795
-0.0410, 0.1378, -1.6998, 0.0801
-0.3274, 0.1365, -1.5310, 0.0800
-1.3368, 0.1213, -1.3879, 0.0795
-1.5063, 0.0980, -1.3088, 0.0795
-0.8720, 0.1033, -1.2336, 0.0799
-1.1070, 0.1148, -1.2052, 0.0803
-1.2011, 0.0942, -1.2192, 0.0806
-1.3486, 0.1008, -1.2754, 0.0807
-1.1918, 0.1033, -1.3574, 0.0811
-1.0509, 0.0896, -1.4696, 0.0815
-1.2977, 0.1010, -1.6172, 0.0811
-1.7142, 0.0997, -1.7954, 0.0806
-1.1800, 0.1006, -1.8789, 0.0830
-1.3199, 0.1071, -1.8151, 0.0914
-1.2622, 0.1214, -1.6693, 0.1031
-1.4532, 0.0996, -1.5743, 0.1099
-1.0945, 0.1150, -1.4818, 0.1129
-1.2885, 0.1325, -1.4083, 0.1117
-1.0545, 0.1237, -1.3561, 0.1092
-1.2949, 0.1158, -1.3333, 0.1066
-0.9202, 0.1285, -1.3385, 0.1042
-1.2983, 0.1241, -1.3736, 0.1019
-1.3090, 0.1106, -1.4257, 0.0999
-1.3029, 0.1122, -1.4817, 0.0977
-1.4188, 0.1109, -1.5735, 0.0955
-0.5148, 0.1124, -1.6925, 0.0932
-1.3004, 0.1308, -1.8273, 0.0905
-0.5393, 0.1131, -1.8486, 0.0862
-1.0140, 0.1071, -1.7366, 0.0846
-1.7437, 0.1005, -1.6569, 0.0863
-0.7676, 0.1019, -1.5443, 0.0852
-1.3044, 0.1116, -1.4732, 0.0834
-1.4165, 0.1026, -1.4462, 0.0816
-1.1176, 0.0875, -1.4475, 0.0801
-1.4801, 0.1009, -1.4936, 0.0792
-1.4838, 0.0998, -1.5701, 0.0788
-1.6077, 0.0954, -1.6752, 0.0785
-0.8755, 0.0969, -1.7123, 0.0783
-1.5450, 0.0902, -1.7841, 0.0782
-1.6671, 0.0962, -1.8602, 0.0785
-1.6331, 0.1201, -1.9537, 0.0788
-0.7981, 0.1190, -2.0688, 0.0791
-1.9260, 0.1034, -2.1782, 0.0791
-1.1149, 0.1106, -2.1862, 0.0804
-1.1823, 0.0989, -2.1611, 0.0815
-0.8255, 0.1106, -2.1434, 0.0838
-2.0112, 0.0952, -2.1494, 0.0858
-1.0924, 0.0999, -2.1014, 0.0890
-1.8521, 0.1106, -2.0644, 0.0957
-1.3466, 0.1037, -1.9793, 0.1021
-0.5635, 0.1397, -1.9078, 0.1081
-1.1752, 0.1184, -1.7966, 0.1107
-1.3225, 0.1147, -1.7076, 0.1119
-1.0924, 0.1403, -1.6212, 0.1113
-1.2148, 0.1301, -1.5494, 0.1101
-1.2509, 0.1127, -1.4546, 0.1080
-0.1399, 0.1213, -1.2366, 0.1033
-1.3579, 0.1114, -1.0753, 0.1004
-0.9553, 0.1116, -0.9666, 0.0985
-0.9951, 0.1049, -0.9119, 0.0972
-0.8203, 0.1137, -0.9005, 0.0963
-1.0162, 0.1114, -0.9246, 0.0956
-1.0366, 0.1089, -0.9824, 0.0949
-0.9899, 0.0998, -1.0742, 0.0940
-0.9126, 0.1144, -1.1939, 0.0929
-1.2306, 0.1035, -1.3477, 0.0915
-0.8064, 0.1010, -1.5158, 0.0895
-1.3354, 0.0863, -1.6945, 0.0878
-1.8105, 0.0879, -1.8991, 0.0865
-1.4452, 0.1021, -2.0278, 0.0860
-1.6671, 0.1011, -2.1639, 0.0855
-1.5653, 0.1067, -2.2667, 0.0841
-1.3293, 0.1102, -2.2507, 0.0827
-2.0480, 0.1114, -2.2475, 0.0819
-1.4269, 0.1173, -2.1879, 0.0817
-1.4987, 0.0928, -2.0781, 0.0840
-1.8984, 0.1009, -2.0074, 0.0868
-1.9580, 0.0959, -1.9572, 0.0886
-1.0040, 0.1030, -1.8297, 0.0869
-1.4429, 0.0905, -1.7563, 0.0852
-1.1676, 0.1080, -1.6965, 0.0835
-1.3498, 0.1105, -1.6738, 0.0821
-1.6449, 0.1033, -1.6871, 0.0808
-1.8070, 0.0928, -1.7347, 0.0797
-1.6573, 0.0898, -1.8077, 0.0789
-1.7913, 0.0751, -1.9171, 0.0781
-1.9666, 0.0926, -2.0548, 0.0774
-1.8631, 0.1026, -2.2087, 0.0768
-1.7850, 0.0949, -2.3631, 0.0763
-1.1673, 0.0941, -2.3861, 0.0765
-1.2760, 0.1122, -2.2756, 0.0781
-1.9079, 0.0819, -2.1592, 0.0836
-1.9613, 0.1061, -2.0780, 0.0908
-2.0721, 0.0873, -2.0303, 0.0959
-1.9441, 0.1011, -2.0191, 0.0982
-1.4866, 0.1192, -2.0184, 0.0976
-1.7369, 0.1082, -2.0551, 0.0955
-1.1340, 0.1082, -2.0942, 0.0876
-1.7090, 0.1004, -2.1149, 0.0812
-1.8639, 0.1095, -2.1637, 0.0764
-1.7028, 0.0879, -2.2366, 0.0739
-1.5803, 0.1037, -2.2521, 0.0736
-2.0300, 0.0874, -2.2635, 0.0743
-1.8418, 0.0973, -2.2555, 0.0740
-1.6660, 0.0931, -2.1977, 0.0743
-1.9903, 0.0810, -2.1215, 0.0757
-1.8400, 0.0887, -2.0924, 0.0777
-1.4683, 0.0856, -2.0294, 0.0783
-1.9177, 0.0898, -2.0132, 0.0784
-2.2719, 0.0742, -2.0248, 0.0783
-1.9504, 0.0927, -2.0800, 0.0777
-1.9552, 0.0849, -2.1521, 0.0765
-2.1383, 0.0944, -2.2501, 0.0756
-2.0773, 0.0775, -2.3576, 0.0752
-2.0309, 0.0901, -2.4994, 0.0749
-1.9513, 0.0942, -2.6489, 0.0747
-2.3768, 0.0883, -2.8131, 0.0747
-2.6295, 0.0736, -2.9627, 0.0757
-2.2154, 0.0941, -3.0305, 0.0759
-0.8543, 0.0900, -2.8549, 0.0772
-1.6246, 0.0907, -2.5717, 0.0831
-2.0068, 0.0771, -2.3560, 0.0868
-1.2445, 0.0884, -2.1671, 0.0869
-2.0562, 0.0814, -2.0161, 0.0835
-2.2093, 0.0897, -1.9000, 0.0796
-1.8719, 0.0804, -1.8179, 0.0761
-1.9943, 0.0881, -1.7794, 0.0736
-1.8060, 0.0765, -1.7849, 0.0720
-1.6408, 0.0797, -1.7656, 0.0712
-1.8205, 0.0695, -1.7820, 0.0703
-1.7295, 0.0900, -1.8303, 0.0695
-1.7594, 0.0853, -1.9089, 0.0688
-1.5848, 0.0844, -2.0069, 0.0684
-1.4133, 0.0774, -2.0151, 0.0676
-1.8508, 0.0850, -2.0368, 0.0670
-1.5604, 0.0754, -2.0334, 0.0665
-1.9916, 0.0793, -2.0534, 0.0660
-1.6830, 0.0875, -2.0975, 0.0658
-2.1484, 0.0773, -2.1608, 0.0656
-2.0116, 0.0756, -2.2536, 0.0652
-2.4079, 0.0779, -2.3701, 0.0648
-1.8333, 0.0794, -2.4842, 0.0634
-2.0622, 0.0815, -2.6332, 0.0619
-2.4011, 0.0833, -2.7802, 0.0606
-2.0437, 0.0869, -2.9197, 0.0590
-2.2178, 0.0710, -2.9487, 0.0606
