train running loss, train running l2 error, val loss, val l2 error
-2.4344, 0.1349, -3.0409, 0.0906
-2.4753, 0.1349, -3.1492, 0.0731
-2.4809, 0.1326, -3.1575, 0.0749
-2.4280, 0.1366, -3.1563, 0.0741
-2.4449, 0.1347, -3.1267, 0.0775
-2.4855, 0.1331, -3.1182, 0.0808
-2.4621, 0.1348, -3.1402, 0.0773
-2.4986, 0.1337, -3.1825, 0.0698
-2.4963, 0.1328, -3.1554, 0.0730
-2.4633, 0.1351, -3.1377, 0.0795
-2.4839, 0.1359, -3.1375, 0.0796
-2.4815, 0.1341, -3.1667, 0.0742
-2.4386, 0.1345, -3.0904, 0.0804
-2.4515, 0.1350, -3.1536, 0.0720
-2.4726, 0.1344, -3.1518, 0.0742
-2.4982, 0.1319, -3.1417, 0.0786
-2.4831, 0.1344, -3.1530, 0.0746
-2.4762, 0.1331, -3.1270, 0.0789
-2.4380, 0.1384, -3.0916, 0.0830
-2.4427, 0.1341, -3.1347, 0.0718
-2.4906, 0.1349, -3.1777, 0.0725
-2.4717, 0.1325, -3.1678, 0.0736
-2.4970, 0.1319, -3.1466, 0.0777
-2.4540, 0.1355, -3.1784, 0.0729
-2.4752, 0.1328, -3.1422, 0.0767
-2.4672, 0.1344, -3.2070, 0.0644
-2.5179, 0.1312, -3.1459, 0.0817
-2.4852, 0.1331, -3.1503, 0.0805
-2.5119, 0.1315, -3.2010, 0.0723
-2.4840, 0.1305, -3.1311, 0.0819
-2.4781, 0.1364, -3.1856, 0.0750
-2.5219, 0.1290, -3.1828, 0.0657
-2.4470, 0.1352, -3.1251, 0.0767
-2.5168, 0.1288, -3.1735, 0.0677
-2.4999, 0.1306, -3.1096, 0.0810
-2.5213, 0.1304, -3.2350, 0.0654
-2.4714, 0.1346, -3.1293, 0.0847
-2.4499, 0.1342, -3.1184, 0.0824
-2.4992, 0.1327, -3.1458, 0.0812
-2.5616, 0.1323, -3.1844, 0.0716
-2.5175, 0.1290, -3.2350, 0.0658
-2.5034, 0.1285, -3.1650, 0.0759
-2.4983, 0.1327, -3.1571, 0.0750
-2.5166, 0.1313, -3.1961, 0.0716
-2.4984, 0.1300, -3.1777, 0.0725
-2.5130, 0.1291, -3.1524, 0.0771
-2.4720, 0.1312, -3.1414, 0.0812
-2.4704, 0.1286, -3.1389, 0.0794
-2.5014, 0.1318, -3.1448, 0.0774
-2.5133, 0.1302, -3.1627, 0.0781
-2.5213, 0.1303, -3.1653, 0.0760
-2.5286, 0.1311, -3.1789, 0.0735
-2.5317, 0.1291, -3.1698, 0.0780
-2.5071, 0.1313, -3.2164, 0.0723
-2.5274, 0.1292, -3.1837, 0.0704
-2.5311, 0.1273, -3.2027, 0.0693
-2.5652, 0.1246, -3.2175, 0.0707
-2.4629, 0.1297, -3.1801, 0.0783
-2.5254, 0.1282, -3.1906, 0.0664
-2.5903, 0.1255, -3.2023, 0.0748
-2.5457, 0.1280, -3.2395, 0.0687
-2.5102, 0.1285, -3.2115, 0.0753
-2.5445, 0.1284, -3.1710, 0.0751
-2.5239, 0.1300, -3.2543, 0.0646
-2.5347, 0.1284, -3.1894, 0.0741
-2.5783, 0.1243, -3.2331, 0.0681
-2.5599, 0.1287, -3.2289, 0.0748
-2.5034, 0.1262, -3.1483, 0.0787
-2.5110, 0.1291, -3.1553, 0.0841
-2.5433, 0.1295, -3.2138, 0.0714
-2.5114, 0.1301, -3.2078, 0.0723
-2.5759, 0.1248, -3.1941, 0.0768
-2.5594, 0.1282, -3.2306, 0.0724
-2.5468, 0.1252, -3.1991, 0.0772
-2.5414, 0.1288, -3.1937, 0.0763
-2.5843, 0.1248, -3.2595, 0.0661
-2.5853, 0.1263, -3.2635, 0.0671
-2.5268, 0.1268, -3.2153, 0.0741
-2.5511, 0.1284, -3.2170, 0.0737
-2.5329, 0.1279, -3.2265, 0.0659
-2.5512, 0.1258, -3.2174, 0.0666
-2.5616, 0.1267, -3.2337, 0.0711
-2.5706, 0.1259, -3.2433, 0.0683
-2.5033, 0.1274, -3.2297, 0.0755
-2.5237, 0.1292, -3.2219, 0.0729
-2.5614, 0.1271, -3.2690, 0.0673
-2.5717, 0.1259, -3.2398, 0.0699
-2.5848, 0.1236, -3.2805, 0.0620
-2.5836, 0.1243, -3.2346, 0.0727
-2.5432, 0.1262, -3.2625, 0.0653
-2.5625, 0.1268, -3.2233, 0.0699
-2.5409, 0.1262, -3.2434, 0.0718
-2.5708, 0.1275, -3.1814, 0.0733
-2.5608, 0.1265, -3.2673, 0.0681
-2.5480, 0.1257, -3.2518, 0.0694
-2.5451, 0.1280, -3.2503, 0.0710
-2.5538, 0.1248, -3.2152, 0.0761
-2.5783, 0.1277, -3.2242, 0.0743
-2.5772, 0.1257, -3.2200, 0.0744
-2.5457, 0.1279, -3.2436, 0.0682
-2.5758, 0.1242, -3.2151, 0.0760
-2.6048, 0.1228, -3.2320, 0.0754
-2.5991, 0.1234, -3.2677, 0.0712
-2.5496, 0.1275, -3.2141, 0.0751
-2.5857, 0.1245, -3.2708, 0.0669
-2.6187, 0.1208, -3.2806, 0.0677
-2.6115, 0.1253, -3.2733, 0.0667
-2.6099, 0.1260, -3.2715, 0.0697
-2.6001, 0.1242, -3.2256, 0.0795
-2.5870, 0.1261, -3.2860, 0.0669
-2.5433, 0.1256, -3.2264, 0.0749
-2.5789, 0.1233, -3.2506, 0.0663
-2.5855, 0.1243, -3.1945, 0.0749
-2.6343, 0.1234, -3.2761, 0.0670
-2.6200, 0.1231, -3.2306, 0.0784
-2.5789, 0.1247, -3.2914, 0.0668
-2.6283, 0.1207, -3.2804, 0.0692
-2.6009, 0.1236, -3.2598, 0.0666
-2.5781, 0.1240, -3.2796, 0.0682
-2.5926, 0.1243, -3.2627, 0.0703
-2.5909, 0.1214, -3.2953, 0.0685
-2.6307, 0.1199, -3.2753, 0.0713
-2.6176, 0.1220, -3.2592, 0.0756
-2.6299, 0.1226, -3.2812, 0.0694
-2.6650, 0.1215, -3.2997, 0.0705
-2.6663, 0.1188, -3.3364, 0.0639
-2.6196, 0.1231, -3.2932, 0.0709
-2.6233, 0.1232, -3.3254, 0.0659
-2.6412, 0.1210, -3.2957, 0.0703
