train running loss, train running l2 error, val loss, val l2 error
2.0722, 0.6759, 1.8459, 0.5761
1.5428, 0.4730, 0.6973, 0.2177
1.0914, 0.3675, 0.8128, 0.3397
0.8056, 0.3848, 0.2301, 0.2669
0.6026, 0.3495, 0.3001, 0.2768
0.4628, 0.3259, 0.0093, 0.2302
0.3476, 0.3073, 0.1227, 0.2590
0.2231, 0.2962, -0.3117, 0.2072
0.1406, 0.2861, -0.1317, 0.2509
0.0056, 0.2761, -0.5161, 0.1820
-0.0625, 0.2599, -0.3605, 0.2122
-0.1958, 0.2484, -0.6871, 0.1706
-0.2254, 0.2516, -0.5283, 0.2067
-0.3905, 0.2299, -0.8413, 0.1750
-0.3757, 0.2435, -0.8067, 0.1768
-0.4954, 0.2146, -0.7838, 0.2021
-0.5238, 0.2340, -0.9986, 0.1549
-0.6031, 0.2100, -0.9703, 0.1710
-0.6995, 0.2043, -1.0190, 0.1692
-0.7609, 0.1990, -1.2198, 0.1598
-0.7881, 0.2099, -1.1845, 0.1656
-0.8573, 0.1920, -1.2475, 0.1539
-0.8796, 0.1961, -1.5006, 0.1354
-0.9108, 0.1874, -1.0680, 0.1824
-0.8863, 0.1923, -1.5529, 0.1280
-0.9842, 0.1841, -1.2778, 0.1539
-1.0576, 0.1761, -1.4680, 0.1526
-1.0236, 0.1856, -1.5141, 0.1461
-1.0831, 0.1854, -1.4942, 0.1419
-1.0952, 0.1724, -1.4404, 0.1472
-1.1963, 0.1739, -1.6599, 0.1351
-1.1571, 0.1690, -1.5195, 0.1468
-1.2155, 0.1727, -1.5279, 0.1472
-1.2452, 0.1694, -1.6557, 0.1306
-1.2656, 0.1702, -1.7719, 0.1274
-1.3064, 0.1645, -1.5839, 0.1574
-1.2982, 0.1707, -1.7392, 0.1343
-1.3110, 0.1653, -1.6871, 0.1389
-1.3028, 0.1656, -1.6840, 0.1344
-1.3404, 0.1634, -1.7404, 0.1321
-1.3892, 0.1616, -1.7600, 0.1419
-1.4859, 0.1566, -1.9821, 0.1071
-1.4698, 0.1591, -1.8198, 0.1455
-1.5061, 0.1557, -2.0880, 0.1078
-1.5129, 0.1586, -1.8271, 0.1461
-1.5400, 0.1548, -2.0597, 0.1167
-1.6654, 0.1459, -2.1082, 0.1092
-1.5877, 0.1505, -2.0872, 0.1199
-1.6681, 0.1456, -2.1266, 0.1099
-1.6456, 0.1500, -1.9170, 0.1410
-1.6825, 0.1492, -2.2394, 0.1094
-1.6704, 0.1485, -2.0120, 0.1294
-1.7062, 0.1432, -2.2282, 0.1016
-1.6956, 0.1500, -2.0051, 0.1375
-1.7863, 0.1452, -2.4245, 0.0920
-1.7528, 0.1428, -2.0748, 0.1277
-1.7369, 0.1483, -2.2960, 0.1118
-1.8659, 0.1397, -2.3498, 0.1026
-1.7733, 0.1412, -2.1123, 0.1191
-1.8272, 0.1400, -2.3566, 0.0987
-1.8469, 0.1380, -2.2961, 0.1119
-1.8588, 0.1348, -2.3974, 0.0975
-1.8682, 0.1388, -2.2939, 0.1173
-1.8430, 0.1376, -2.4134, 0.0998
-1.8884, 0.1366, -2.2225, 0.1148
-1.9170, 0.1317, -2.4442, 0.0957
-1.9377, 0.1339, -2.4568, 0.0963
-1.9486, 0.1326, -2.3398, 0.1125
-1.9730, 0.1307, -2.7279, 0.0758
-2.0160, 0.1280, -2.3063, 0.1173
-1.9835, 0.1331, -2.6626, 0.0847
-2.0699, 0.1257, -2.5235, 0.0999
-2.0828, 0.1248, -2.6521, 0.0899
-2.0747, 0.1294, -2.5798, 0.0977
-2.0997, 0.1237, -2.6553, 0.0898
-2.1404, 0.1248, -2.7443, 0.0823
-2.1342, 0.1200, -2.5688, 0.0953
-2.0834, 0.1249, -2.5306, 0.1021
-2.1077, 0.1249, -2.6107, 0.0954
-2.1735, 0.1199, -2.7672, 0.0792
-2.1590, 0.1225, -2.6726, 0.0930
-2.1599, 0.1220, -2.7460, 0.0900
-2.1747, 0.1178, -2.6528, 0.0896
-2.1902, 0.1239, -2.7082, 0.0902
-2.2416, 0.1160, -2.8118, 0.0755
-2.2343, 0.1144, -2.6937, 0.0907
-2.1928, 0.1202, -2.6537, 0.0988
-2.2584, 0.1171, -2.8273, 0.0750
-2.2070, 0.1195, -2.5890, 0.1025
-2.3087, 0.1160, -2.9297, 0.0720
-2.2938, 0.1125, -2.7889, 0.0864
-2.2595, 0.1147, -2.6946, 0.0933
-2.2843, 0.1184, -2.9321, 0.0791
-2.2690, 0.1120, -2.7205, 0.0940
-2.2626, 0.1211, -2.9034, 0.0738
-2.2562, 0.1105, -2.6642, 0.0944
-2.1870, 0.1272, -2.6369, 0.0951
-2.3013, 0.1122, -2.8835, 0.0694
-2.3057, 0.1097, -2.7661, 0.0851
-2.2505, 0.1164, -2.7110, 0.0936
