[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 heading0 goal pref_speed theta position1 velocity1 radius1 heading1 position2 velocity2 radius2 heading2 position3 velocity3 radius3 heading3 position4 velocity4 radius4 heading4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.30729,0.944709) (0,0) 0.185532 -0.284918 (5.99563,1.71825) 1.72828 0 (2.3624,0.465333) (0,0) 0.169804 -0.0777981 (2.21215,0.815188) (0,0) 0.205205 0.391854 (2.35541,1.22581) (0,0) 0.168725 0.266338 (2.22092,1.57446) (0,0) 0.217699 0.108033 (1.30729,1.8) (0,0) 0.001 -0.284918 (1.30729,0.3) (0,0) 0.001 -0.284918
0.25 (1.3253,0.978197) (0.0720418,0.133952) 0.185532 -0.284918 (5.99563,1.71825) 1.72828 1.07735 (2.44008,0.452453) (0.310731,-0.0515215) 0.169804 -0.0777981 (2.21442,0.816009) (0.00909947,0.00328266) 0.205205 0.391854 (2.41697,1.24273) (0.246206,0.0676758) 0.168725 0.266338 (2.25066,1.59276) (0.118992,0.0732075) 0.217699 0.108033 (1.3253,1.8) (0,0) 0.001 -0.284918 (1.3253,0.3) (0,0) 0.001 -0.284918
0.5 (1.36727,1.01001) (0.167906,0.127254) 0.185532 -0.284918 (5.99563,1.71825) 1.72828 0.648531 (2.51776,0.439577) (0.310734,-0.0515021) 0.169804 -0.0777981 (2.25448,0.81013) (0.160257,-0.0235132) 0.205205 0.391854 (2.47672,1.26518) (0.239029,0.0897903) 0.168725 0.266338 (2.28396,1.60331) (0.133177,0.0422173) 0.217699 0.108033 (1.36727,1.8) (0,0) 0.001 -0.284918 (1.36727,0.3) (0,0) 0.001 -0.284918
0.75 (1.5414,1.1298) (0.696508,0.479165) 0.185532 -0.284918 (5.99563,1.71825) 1.72828 0.602595 (2.59545,0.426694) (0.310729,-0.0515333) 0.169804 -0.0777981 (2.32013,0.812738) (0.262571,0.0104282) 0.205205 0.391854 (2.53648,1.28762) (0.239032,0.0897819) 0.168725 0.266338 (2.31809,1.61071) (0.136538,0.0295962) 0.217699 0.108033 (1.5414,1.8) (0,0) 0.001 -0.284918 (1.5414,0.3) (0,0) 0.001 -0.284918
1 (1.67211,1.23586) (0.522834,0.424237) 0.185532 -0.284918 (5.99563,1.71825) 1.72828 0.681665 (2.67313,0.413809) (0.310728,-0.051541) 0.169804 -0.0777981 (2.40411,0.813652) (0.335923,0.00365872) 0.205205 0.391854 (2.59624,1.31007) (0.23903,0.0897873) 0.168725 0.266338 (2.3477,1.59218) (0.118425,-0.074121) 0.217699 0.108033 (1.67211,1.8) (0,0) 0.001 -0.284918 (1.67211,0.3) (0,0) 0.001 -0.284918
1.25 (1.78817,1.34101) (0.46425,0.420575) 0.185532 -0.284918 (5.99563,1.71825) 1.72828 0.736078 (2.75081,0.400934) (0.310735,-0.0515017) 0.169804 -0.0777981 (2.48778,0.806432) (0.334699,-0.0288804) 0.205205 0.391854 (2.65891,1.32221) (0.250679,0.0485503) 0.168725 0.266338 (2.37785,1.57455) (0.120591,-0.0705424) 0.217699 0.108033 (1.78817,1.8) (0,0) 0.001 -0.284918 (1.78817,0.3) (0,0) 0.001 -0.284918
1.5 (1.8918,1.44002) (0.414528,0.39606) 0.185532 -0.284918 (5.99563,1.71825) 1.72828 0.762618 (2.82849,0.388049) (0.310729,-0.0515368) 0.169804 -0.0777981 (2.57097,0.794849) (0.332732,-0.0463341) 0.205205 0.391854 (2.72181,1.33305) (0.251628,0.0433662) 0.168725 0.266338 (2.40842,1.55766) (0.12229,-0.0675548) 0.217699 0.108033 (1.8918,1.8) (0,0) 0.001 -0.284918 (1.8918,0.3) (0,0) 0.001 -0.284918
1.75 (1.98301,1.52717) (0.364844,0.348589) 0.185532 -0.284918 (5.99563,1.71825) 1.72828 0.762618 (2.90618,0.375168) (0.310731,-0.051525) 0.169804 -0.0777981 (2.6538,0.780973) (0.331326,-0.0555029) 0.205205 0.391854 (2.78277,1.35201) (0.243813,0.0758462) 0.168725 0.266338 (2.43937,1.54147) (0.123792,-0.0647613) 0.217699 0.108033 (1.98301,1.8) (0,0) 0.001 -0.284918 (1.98301,0.3) (0,0) 0.001 -0.284918
2 (2.0653,1.60579) (0.329164,0.314498) 0.185532 -0.284918 (5.99563,1.71825) 1.72828 0.762617 (2.98386,0.362283) (0.310728,-0.0515412) 0.169804 -0.0777981 (2.73643,0.765981) (0.330548,-0.0599667) 0.205205 0.391854 (2.84218,1.37535) (0.237656,0.0933651) 0.168725 0.266338 (2.47071,1.52606) (0.125377,-0.0616376) 0.217699 0.108033 (2,1.8) (0,0) 0.001 -0.284918 (2,0.3) (0,0) 0.001 -0.284918
