timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6 position7 velocity7 radius7 
5.399997234344482 (-0.9599894285202026,0.6012363433837891) (1.0924134254455566,-1.0279265642166138) 0.2199999988079071 (-0.9599894285202026,0.6012363433837891) 1.5 -0.7549940821690797 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.6012363433837891) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
5.499997138977051 (-0.9599894285202026,0.4512363374233246) (0.0,-1.5) 0.2199999988079071 (-0.9599894285202026,0.4512363374233246) 1.5 -1.5707963267948966 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.4512363374233246) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
5.599997043609619 (-0.8404238820075989,0.36065998673439026) (1.1956557035446167,-0.9057633876800537) 0.2199999988079071 (-0.8404238820075989,0.36065998673439026) 1.5 -0.6483126528361312 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.4) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
5.6999969482421875 (-0.8978263735771179,0.22207805514335632) (-0.5740251541137695,-1.3858193159103394) 0.2199999988079071 (-0.8978263735771179,0.22207805514335632) 1.5 -1.9634954075482471 (0.0,1.8) (0,0) 0.05 (0.0,0.22207805514335632) (0,0) 0.05 (2.2,0.4) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
5.799996852874756 (-1.0283454656600952,0.2960021495819092) (-1.3051905632019043,0.7392409443855286) 0.2199999988079071 (-1.0283454656600952,0.2960021495819092) 1.5 2.626256535609789 (0.0,1.8) (0,0) 0.05 (0.0,0.2960021495819092) (0,0) 0.05 (2.2,0.4) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
5.899996757507324 (-0.985355794429779,0.4397098124027252) (0.4298965632915497,1.4370765686035156) 0.2199999988079071 (-0.985355794429779,0.4397098124027252) 1.5 1.280122655801855 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.4397098124027252) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
5.999996662139893 (-0.985355794429779,0.4397098124027252) (-2.9802322387695312e-08,-5.960464477539063e-08) 0.2199999988079071 (-0.985355794429779,0.4397098124027252) 1.5 -2.0344439357957027 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.4397098124027252) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
6.099996566772461 (-1.135355830192566,0.4397098124027252) (-1.5,0.0) 0.2199999988079071 (-1.135355830192566,0.4397098124027252) 1.5 3.141592653589793 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.4397098124027252) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
6.199996471405029 (-1.1364456415176392,0.5897058248519897) (-0.01089756190776825,1.4999604225158691) 0.2199999988079071 (-1.1364456415176392,0.5897058248519897) 1.5 1.5780614319354773 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.5897058248519897) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
6.299996376037598 (-1.1364456415176392,0.5897058248519897) (0.0,0.0) 0.2199999988079071 (-1.1364456415176392,0.5897058248519897) 1.5 0.0 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.5897058248519897) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
6.399996280670166 (-1.2240431308746338,0.7114706635475159) (-0.8759751319885254,1.2176485061645508) 0.2199999988079071 (-1.2240431308746338,0.7114706635475159) 1.5 2.1944234633198496 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.7114706635475159) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
6.499996185302734 (-1.3252089023590088,0.6007209420204163) (-1.0116571187973022,-1.1074970960617065) 0.2199999988079071 (-1.3252089023590088,0.6007209420204163) 1.5 -2.310999707071564 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.6007209420204163) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
6.599996089935303 (-1.4312748908996582,0.7067869305610657) (-1.0606601238250732,1.0606601238250732) 0.2199999988079071 (-1.4312748908996582,0.7067869305610657) 1.5 2.356194490192345 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.7067869305610657) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
6.699995994567871 (-1.509853720664978,0.5790162086486816) (-0.7857887744903564,-1.2777072191238403) 0.2199999988079071 (-1.509853720664978,0.5790162086486816) 1.5 -2.1221716297515463 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.5790162086486816) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
6.7999958992004395 (-1.6598536968231201,0.5790162086486816) (-1.5,0.0) 0.2199999988079071 (-1.6598536968231201,0.5790162086486816) 1.5 3.141592653589793 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.5790162086486816) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
6.899995803833008 (-1.7172561883926392,0.7175981402397156) (-0.5740251541137695,1.3858193159103394) 0.2199999988079071 (-1.7172561883926392,0.7175981402397156) 1.5 1.9634954075482471 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.7175981402397156) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
6.999995708465576 (-1.8672561645507812,0.7175981402397156) (-1.5,0.0) 0.2199999988079071 (-1.8672561645507812,0.7175981402397156) 1.5 3.141592653589793 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.7175981402397156) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
7.0999956130981445 (-1.8672561645507812,0.5675981044769287) (0.0,-1.5) 0.2199999988079071 (-1.8672561645507812,0.5675981044769287) 1.5 -1.5707963267948966 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.5675981044769287) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
7.199995517730713 (-1.8672561645507812,0.41759809851646423) (0.0,-1.5) 0.2199999988079071 (-1.8672561645507812,0.41759809851646423) 1.5 -1.5707963267948966 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.41759809851646423) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
7.299995422363281 (-2.0089051723480225,0.46694982051849365) (-1.4164891242980957,0.4935172200202942) 0.2199999988079071 (-2.0089051723480225,0.46694982051849365) 1.5 2.8063361222677297 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.46694982051849365) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
7.39999532699585 (-1.9630341529846191,0.6097638607025146) (0.4587104618549347,1.4281401634216309) 0.2199999988079071 (-1.9630341529846191,0.6097638607025146) 1.5 1.2600104061274657 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.6097638607025146) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
7.499995231628418 (-1.9650053977966309,0.6079685688018799) (-0.019712477922439575,-0.017952769994735718) 0.2199999988079071 (-1.9650053977966309,0.6079685688018799) 1.5 -2.4028802118621693 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.6079685688018799) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
7.599995136260986 (-2.0710713863372803,0.7140345573425293) (-1.0606601238250732,1.0606601238250732) 0.2199999988079071 (-2.0710713863372803,0.7140345573425293) 1.5 2.356194490192345 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.7140345573425293) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
7.699995040893555 (-2.1342673301696777,0.5779967308044434) (-0.6319588422775269,-1.3603779077529907) 0.2199999988079071 (-2.1342673301696777,0.5779967308044434) 1.5 -2.005681088069517 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.5779967308044434) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
7.799994945526123 (-2.1342673301696777,0.5779967308044434) (0.0,0.0) 0.2199999988079071 (-2.1342673301696777,0.5779967308044434) 1.5 0.0 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.5779967308044434) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
7.899994850158691 (-2.0929529666900635,0.5959761738777161) (0.41314277052879333,0.17979449033737183) 0.2199999988079071 (-2.0929529666900635,0.5959761738777161) 1.5 0.4104676497910292 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.5959761738777161) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
7.99999475479126 (-2.0136284828186035,0.6122937202453613) (0.7932451367378235,0.16317543387413025) 0.2199999988079071 (-2.0136284828186035,0.6122937202453613) 1.5 0.20287621076863724 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.6122937202453613) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
8.099994659423828 (-2.0136284828186035,0.6122937202453613) (0.0,0.0) 0.2199999988079071 (-2.0136284828186035,0.6122937202453613) 1.5 0.0 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.6122937202453613) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
8.199995040893555 (-2.163628578186035,0.6122937202453613) (-1.5,0.0) 0.2199999988079071 (-2.163628578186035,0.6122937202453613) 1.5 3.141592653589793 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.6122937202453613) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
8.299995422363281 (-2.1400766372680664,0.7604331970214844) (0.23551908135414124,1.48139488697052) 0.2199999988079071 (-2.1400766372680664,0.7604331970214844) 1.5 1.4131312047652445 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.7604331970214844) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
8.399995803833008 (-2.2874326705932617,0.7323938608169556) (-1.4735603332519531,-0.280393123626709) 0.2199999988079071 (-2.2874326705932617,0.7323938608169556) 1.5 -2.953557815577644 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.7323938608169556) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
8.499996185302734 (-2.2373061180114746,0.5910173058509827) (0.501264750957489,-1.4137656688690186) 0.2199999988079071 (-2.2373061180114746,0.5910173058509827) 1.5 -1.2300649395167416 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.5910173058509827) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
8.599996566772461 (-2.179903507232666,0.45243537425994873) (0.5740251541137695,-1.3858193159103394) 0.2199999988079071 (-2.179903507232666,0.45243537425994873) 1.5 -1.1780972460415462 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.45243537425994873) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
8.699996948242188 (-2.323042631149292,0.497281938791275) (-1.431390404701233,0.4484655261039734) 0.2199999988079071 (-2.323042631149292,0.497281938791275) 1.5 2.837972183540145 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.497281938791275) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
8.799997329711914 (-2.4291086196899414,0.6033479571342468) (-1.0606601238250732,1.0606601238250732) 0.2199999988079071 (-2.4291086196899414,0.6033479571342468) 1.5 2.356194490192345 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.6033479571342468) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
8.89999771118164 (-2.4291086196899414,0.6033479571342468) (0.0,0.0) 0.2199999988079071 (-2.4291086196899414,0.6033479571342468) 1.5 0.0 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.6033479571342468) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
8.999998092651367 (-2.4026410579681396,0.4557015001773834) (0.26467499136924744,-1.4764645099639893) 0.2199999988079071 (-2.4026410579681396,0.4557015001773834) 1.5 -1.3934176566219134 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.4557015001773834) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
9.099998474121094 (-2.5469014644622803,0.4967978298664093) (-1.442604899406433,0.4109632968902588) 0.2199999988079071 (-2.5469014644622803,0.4967978298664093) 1.5 2.8640683237185733 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.4967978298664093) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
9.19999885559082 (-2.5469014644622803,0.3467978239059448) (0.0,-1.5) 0.2199999988079071 (-2.5469014644622803,0.3467978239059448) 1.5 -1.5707963267948966 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.4) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
9.299999237060547 (-2.403646945953369,0.3023219108581543) (1.4325463771820068,-0.4447591304779053) 0.2199999988079071 (-2.403646945953369,0.3023219108581543) 1.5 -0.3010321500812429 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.4) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
9.399999618530273 (-2.403646945953369,0.3023219108581543) (-5.960464477539063e-08,0.0) 0.2199999988079071 (-2.403646945953369,0.3023219108581543) 1.5 3.141592653589793 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.4) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
9.5 (-2.5097129344940186,0.4083879292011261) (-1.0606601238250732,1.0606601238250732) 0.2199999988079071 (-2.5097129344940186,0.4083879292011261) 1.5 2.356194490192345 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.4083879292011261) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
9.600000381469727 (-2.567115545272827,0.5469698905944824) (-0.5740251541137695,1.3858193159103394) 0.2199999988079071 (-2.567115545272827,0.5469698905944824) 1.5 1.9634954075482471 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.5469698905944824) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
9.700000762939453 (-2.6731815338134766,0.6530358791351318) (-1.0606601238250732,1.0606601238250732) 0.2199999988079071 (-2.6731815338134766,0.6530358791351318) 1.5 2.356194490192345 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.6530358791351318) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
9.80000114440918 (-2.615778923034668,0.7916178107261658) (0.5740251541137695,1.3858193159103394) 0.2199999988079071 (-2.615778923034668,0.7916178107261658) 1.5 1.1780972460415462 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.7916178107261658) (0,0) 0.05 (2.2,0.7916178107261658) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
9.900001525878906 (-2.7656805515289307,0.7861854434013367) (-1.4990160465240479,-0.05432356148958206) 0.2199999988079071 (-2.7656805515289307,0.7861854434013367) 1.5 -3.1053690259010973 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.7861854434013367) (0,0) 0.05 (2.2,0.7861854434013367) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
10.000001907348633 (-2.9156806468963623,0.7861854434013367) (-1.5,0.0) 0.2199999988079071 (-2.9156806468963623,0.7861854434013367) 1.5 3.141592653589793 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.7861854434013367) (0,0) 0.05 (2.2,0.7861854434013367) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
10.10000228881836 (-3.0217466354370117,0.8922514319419861) (-1.0606601238250732,1.0606601238250732) 0.2199999988079071 (-3.0217466354370117,0.8922514319419861) 1.5 2.356194490192345 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.8922514319419861) (0,0) 0.05 (2.2,0.8922514319419861) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
10.200002670288086 (-3.0608646869659424,0.7474420070648193) (-0.39118099212646484,-1.448094367980957) 0.2199999988079071 (-3.0608646869659424,0.7474420070648193) 1.5 -1.8346339970716892 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.7474420070648193) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
10.300003051757812 (-2.9303970336914062,0.6734272241592407) (1.3046770095825195,-0.740147590637207) 0.2199999988079071 (-2.9303970336914062,0.6734272241592407) 1.5 -0.5160307784569464 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.6734272241592407) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
10.400003433227539 (-2.8311562538146973,0.6723586916923523) (0.9924081563949585,-0.010685443878173828) 0.2199999988079071 (-2.8311562538146973,0.6723586916923523) 1.5 -0.010766770616150244 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.6723586916923523) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
10.500003814697266 (-2.883275270462036,0.674001157283783) (-0.5211909413337708,0.01642484962940216) 0.2199999988079071 (-2.883275270462036,0.674001157283783) 1.5 3.1100890064796456 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.674001157283783) (0,0) 0.05 (2.2,0.775) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
10.600004196166992 (-2.883275270462036,0.8240011930465698) (0.0,1.5) 0.2199999988079071 (-2.883275270462036,0.8240011930465698) 1.5 1.5707963267948966 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.8240011930465698) (0,0) 0.05 (2.2,0.8240011930465698) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
10.700004577636719 (-2.9893412590026855,0.9300671815872192) (-1.0606601238250732,1.0606601238250732) 0.2199999988079071 (-2.9893412590026855,0.9300671815872192) 1.5 2.356194490192345 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,0.9300671815872192) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
10.800004959106445 (-3.046743869781494,1.0686490535736084) (-0.5740251541137695,1.3858193159103394) 0.2199999988079071 (-3.046743869781494,1.0686490535736084) 1.5 1.9634954075482471 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.0686490535736084) (0,0) 0.05 (2.2,1.1500000000000001) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
10.900005340576172 (-3.1528098583221436,1.1747150421142578) (-1.0606601238250732,1.0606601238250732) 0.2199999988079071 (-3.1528098583221436,1.1747150421142578) 1.5 2.356194490192345 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.1747150421142578) (0,0) 0.05 (2.2,1.1747150421142578) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
11.000005722045898 (-3.2913918495178223,1.2321175336837769) (-1.3858193159103394,0.5740251541137695) 0.2199999988079071 (-3.2913918495178223,1.2321175336837769) 1.5 2.748893572836443 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.2321175336837769) (0,0) 0.05 (2.2,1.2321175336837769) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
11.100006103515625 (-3.2339892387390137,1.370699405670166) (0.5740251541137695,1.3858193159103394) 0.2199999988079071 (-3.2339892387390137,1.370699405670166) 1.5 1.1780972460415462 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.275) (0,0) 0.05 (2.2,1.370699405670166) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
11.200006484985352 (-3.2913918495178223,1.5092813968658447) (-0.5740251541137695,1.3858193159103394) 0.2199999988079071 (-3.2913918495178223,1.5092813968658447) 1.5 1.9634954075482471 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.275) (0,0) 0.05 (2.2,1.5092813968658447) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
11.300006866455078 (-3.185325860977173,1.6153473854064941) (1.0606601238250732,1.0606601238250732) 0.2199999988079071 (-3.185325860977173,1.6153473854064941) 1.5 0.7853981633974483 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.275) (0,0) 0.05 (2.2,1.6153473854064941) (0,0) 0.05 (2.2,1.6153473854064941) (0,0) 0.05 
11.400007247924805 (-3.2913918495178223,1.7214133739471436) (-1.0606601238250732,1.0606601238250732) 0.2199999988079071 (-3.2913918495178223,1.7214133739471436) 1.5 2.356194490192345 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.275) (0,0) 0.05 (2.2,1.6500000000000001) (0,0) 0.05 (2.2,1.7214133739471436) (0,0) 0.05 
11.500007629394531 (-3.3194103240966797,1.5740532875061035) (-0.28018367290496826,-1.4736002683639526) 0.2199999988079071 (-3.3194103240966797,1.5740532875061035) 1.5 -1.758689015591021 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.275) (0,0) 0.05 (2.2,1.5740532875061035) (0,0) 0.05 (2.2,1.5740532875061035) (0,0) 0.05 
11.600008010864258 (-3.1952743530273438,1.4898496866226196) (1.2413603067398071,-0.8420358896255493) 0.2199999988079071 (-3.1952743530273438,1.4898496866226196) 1.5 -0.5960249592451959 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.275) (0,0) 0.05 (2.2,1.4898496866226196) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
