train running loss, train running l2 error, val loss, val l2 error
-0.8612, 0.1549, -2.0717, 0.1135
-1.8182, 0.1251, -1.9002, 0.1131
-1.9526, 0.1148, -2.1222, 0.1122
-2.2155, 0.1012, -2.5259, 0.0787
-2.4415, 0.0946, -2.6950, 0.0816
-2.4976, 0.0877, -2.3278, 0.1002
-2.8470, 0.0777, -1.7268, 0.1027
-3.2144, 0.0644, -2.6493, 0.0799
-3.3740, 0.0571, -2.8555, 0.0744
-3.5917, 0.0485, -2.7286, 0.0618
