train running loss, train running l2 error, val loss, val l2 error
-2.2033, 0.1234, -2.8431, 0.0721
-2.3759, 0.1069, -2.9301, 0.0749
-2.3855, 0.1097, -2.9292, 0.0769
-2.4239, 0.1113, -2.7773, 0.0889
-2.4740, 0.1099, -2.9600, 0.0798
-2.4123, 0.1114, -2.9024, 0.0815
-2.3761, 0.1118, -2.7545, 0.0944
-2.4160, 0.1146, -2.9875, 0.0740
-2.4246, 0.1081, -2.8583, 0.0872
-2.4247, 0.1120, -2.8954, 0.0808
-2.4653, 0.1076, -2.9353, 0.0844
-2.5208, 0.1087, -3.0338, 0.0739
-2.4895, 0.1044, -2.9798, 0.0733
-2.4784, 0.1080, -2.9198, 0.0837
-2.5008, 0.1090, -3.0261, 0.0732
-2.4782, 0.1051, -2.9631, 0.0789
-2.5183, 0.1061, -2.9643, 0.0820
-2.5540, 0.1054, -3.1558, 0.0647
-2.4325, 0.1060, -2.8174, 0.0869
-2.5170, 0.1065, -3.0540, 0.0700
-2.5557, 0.1019, -2.9813, 0.0788
-2.4881, 0.1079, -2.9126, 0.0855
-2.5535, 0.1047, -3.1472, 0.0696
-2.5236, 0.1055, -2.9592, 0.0733
-2.5617, 0.1019, -2.9863, 0.0780
-2.5458, 0.1063, -3.0787, 0.0763
-2.5843, 0.1025, -3.0829, 0.0733
-2.5893, 0.1038, -3.0712, 0.0788
-2.5346, 0.1058, -3.0225, 0.0741
-2.6443, 0.0993, -3.1362, 0.0655
-2.6285, 0.0992, -3.0980, 0.0757
-2.5825, 0.1057, -3.0346, 0.0840
-2.5272, 0.1074, -3.1043, 0.0728
-2.5918, 0.1012, -3.0579, 0.0724
-2.6264, 0.1004, -3.2080, 0.0616
-2.6161, 0.0975, -3.0841, 0.0725
-2.5919, 0.1014, -2.9986, 0.0771
-2.6553, 0.0990, -3.2944, 0.0613
-2.5987, 0.0984, -3.0684, 0.0792
-2.6264, 0.1057, -3.0016, 0.0826
-2.5921, 0.1047, -3.1249, 0.0726
-2.6747, 0.0995, -3.1694, 0.0680
-2.7038, 0.0982, -3.1644, 0.0704
-2.6163, 0.1018, -3.1002, 0.0745
-2.6738, 0.0996, -3.1511, 0.0749
-2.6700, 0.1005, -3.2107, 0.0703
-2.6600, 0.1016, -3.1029, 0.0754
-2.6756, 0.0992, -3.1905, 0.0689
-2.6806, 0.0983, -3.1707, 0.0719
-2.7115, 0.0999, -3.1660, 0.0770
-2.6952, 0.0997, -3.1718, 0.0720
-2.7219, 0.0991, -3.2207, 0.0703
-2.7181, 0.0978, -3.2448, 0.0662
-2.7542, 0.0945, -3.2644, 0.0649
-2.7096, 0.0980, -3.2699, 0.0695
-2.7032, 0.0980, -3.1565, 0.0733
-2.7708, 0.0978, -3.2014, 0.0689
-2.8000, 0.0963, -3.2908, 0.0702
-2.7432, 0.0967, -3.2483, 0.0684
-2.7739, 0.0967, -3.2802, 0.0716
-2.8049, 0.0933, -3.3228, 0.0628
-2.7468, 0.0946, -3.2416, 0.0741
-2.7556, 0.0973, -3.1590, 0.0744
-2.8034, 0.0950, -3.2477, 0.0686
-2.7476, 0.0962, -3.2222, 0.0748
-2.8145, 0.0965, -3.3740, 0.0644
-2.8157, 0.0923, -3.3153, 0.0667
-2.7393, 0.0965, -3.2887, 0.0674
-2.7468, 0.0953, -3.2026, 0.0671
-2.7385, 0.0988, -3.2071, 0.0759
-2.8294, 0.0943, -3.3720, 0.0627
-2.7405, 0.0938, -3.2833, 0.0714
-2.8244, 0.0953, -3.3322, 0.0647
-2.8080, 0.0915, -3.2765, 0.0651
-2.8275, 0.0927, -3.2937, 0.0714
-2.8107, 0.0970, -3.3267, 0.0656
-2.8624, 0.0926, -3.3916, 0.0637
-2.8129, 0.0930, -3.3360, 0.0672
-2.8419, 0.0946, -3.2923, 0.0718
-2.8419, 0.0956, -3.3826, 0.0645
-2.8302, 0.0949, -3.3445, 0.0690
-2.7679, 0.0963, -3.2744, 0.0700
-2.8703, 0.0921, -3.3536, 0.0656
-2.8442, 0.0895, -3.3456, 0.0668
-2.8648, 0.0920, -3.3308, 0.0666
-2.7756, 0.0970, -3.2708, 0.0739
-2.8528, 0.0947, -3.4002, 0.0616
-2.8947, 0.0893, -3.4185, 0.0608
-2.8627, 0.0922, -3.3988, 0.0671
-2.8144, 0.0932, -3.2901, 0.0676
-2.8636, 0.0919, -3.3362, 0.0679
-2.8759, 0.0923, -3.3345, 0.0609
-2.8243, 0.0927, -3.3068, 0.0710
-2.8720, 0.0938, -3.2858, 0.0682
-2.8718, 0.0911, -3.4079, 0.0670
-2.8695, 0.0913, -3.4369, 0.0607
-2.9186, 0.0894, -3.3769, 0.0653
-2.9514, 0.0898, -3.4542, 0.0626
-2.8470, 0.0926, -3.4238, 0.0643
-2.9346, 0.0906, -3.3330, 0.0702
-2.9159, 0.0903, -3.4350, 0.0650
-2.9295, 0.0894, -3.5259, 0.0585
-2.9241, 0.0897, -3.4185, 0.0645
-2.9774, 0.0909, -3.3981, 0.0663
-2.9251, 0.0914, -3.3869, 0.0635
-2.9197, 0.0899, -3.4510, 0.0662
-2.8757, 0.0936, -3.3560, 0.0696
-2.9634, 0.0924, -3.3746, 0.0724
-2.8797, 0.0923, -3.4539, 0.0634
-2.9559, 0.0883, -3.4581, 0.0636
-2.9375, 0.0920, -3.4145, 0.0661
-2.9264, 0.0912, -3.3970, 0.0675
-2.9183, 0.0956, -3.4151, 0.0707
-2.8774, 0.0922, -3.4147, 0.0611
-2.9477, 0.0891, -3.3614, 0.0716
-2.9640, 0.0930, -3.4753, 0.0644
-3.0319, 0.0881, -3.5685, 0.0585
-2.9799, 0.0877, -3.5021, 0.0621
-3.0129, 0.0872, -3.4469, 0.0686
-2.9793, 0.0919, -3.4843, 0.0675
-2.9905, 0.0911, -3.5274, 0.0606
-2.9721, 0.0894, -3.4815, 0.0664
-2.9570, 0.0916, -3.4553, 0.0665
-2.9723, 0.0919, -3.4897, 0.0628
-2.9872, 0.0887, -3.4930, 0.0637
-3.0011, 0.0893, -3.4802, 0.0655
-2.9870, 0.0901, -3.4874, 0.0610
-2.9961, 0.0885, -3.5447, 0.0612
-3.0010, 0.0903, -3.5309, 0.0623
-2.9818, 0.0905, -3.4869, 0.0669
-2.9994, 0.0922, -3.4592, 0.0664
-2.9922, 0.0906, -3.5361, 0.0624
-3.0387, 0.0887, -3.5586, 0.0629
-2.9815, 0.0903, -3.5368, 0.0638
-2.9648, 0.0905, -3.4871, 0.0649
-2.9851, 0.0904, -3.4817, 0.0653
-3.0216, 0.0914, -3.5022, 0.0651
-3.0134, 0.0901, -3.5146, 0.0644
-3.0560, 0.0886, -3.6473, 0.0595
-3.0337, 0.0868, -3.5415, 0.0659
-3.0455, 0.0916, -3.5646, 0.0668
-3.0544, 0.0894, -3.5973, 0.0588
-3.0428, 0.0862, -3.5290, 0.0655
-2.9987, 0.0916, -3.4441, 0.0679
-3.0296, 0.0896, -3.5735, 0.0577
-3.0646, 0.0853, -3.5883, 0.0608
-3.0414, 0.0891, -3.4752, 0.0631
-3.0354, 0.0872, -3.5371, 0.0661
-3.0635, 0.0895, -3.5543, 0.0656
-3.1133, 0.0884, -3.6795, 0.0540
-3.1096, 0.0828, -3.7250, 0.0559
-3.0145, 0.0852, -3.5187, 0.0654
-3.0398, 0.0914, -3.4590, 0.0749
-3.0216, 0.0943, -3.5566, 0.0641
-3.0867, 0.0858, -3.6157, 0.0553
-3.0633, 0.0866, -3.5481, 0.0662
-3.1053, 0.0890, -3.5231, 0.0661
-3.0450, 0.0908, -3.5576, 0.0660
-3.0346, 0.0885, -3.6279, 0.0568
-3.0750, 0.0847, -3.5957, 0.0657
-3.0634, 0.0894, -3.5130, 0.0674
-3.0726, 0.0888, -3.5588, 0.0614
-3.0487, 0.0871, -3.5683, 0.0624
-3.0856, 0.0875, -3.5723, 0.0602
-3.1003, 0.0875, -3.6194, 0.0626
-3.1348, 0.0846, -3.6593, 0.0603
-3.1702, 0.0845, -3.6621, 0.0606
-3.0810, 0.0873, -3.5643, 0.0647
-3.1112, 0.0888, -3.5280, 0.0666
-3.0983, 0.0871, -3.6022, 0.0615
-3.1324, 0.0860, -3.6381, 0.0634
-3.1235, 0.0850, -3.5978, 0.0601
-3.0997, 0.0846, -3.5874, 0.0640
-3.1299, 0.0873, -3.6238, 0.0631
-3.1039, 0.0866, -3.6040, 0.0621
-3.1053, 0.0878, -3.5646, 0.0649
-3.0983, 0.0893, -3.6474, 0.0588
-3.0985, 0.0854, -3.6606, 0.0600
-3.1715, 0.0856, -3.6616, 0.0603
-3.1222, 0.0842, -3.5932, 0.0676
-3.1179, 0.0907, -3.6081, 0.0656
-3.1541, 0.0850, -3.5944, 0.0601
-3.1300, 0.0872, -3.6746, 0.0613
-3.0964, 0.0857, -3.6307, 0.0581
-3.0794, 0.0860, -3.5773, 0.0634
-3.1052, 0.0877, -3.6793, 0.0578
-3.1601, 0.0832, -3.6717, 0.0546
-3.0991, 0.0853, -3.5820, 0.0668
-3.1311, 0.0897, -3.6111, 0.0645
-3.1392, 0.0880, -3.6172, 0.0653
-3.1930, 0.0862, -3.7305, 0.0564
-3.1767, 0.0842, -3.7948, 0.0542
-3.1748, 0.0841, -3.6909, 0.0602
-3.1441, 0.0893, -3.5681, 0.0704
-3.1310, 0.0897, -3.6660, 0.0629
-3.1737, 0.0845, -3.7643, 0.0534
-3.1840, 0.0818, -3.7164, 0.0556
-3.1578, 0.0854, -3.6435, 0.0613
-3.1790, 0.0844, -3.6535, 0.0628
-3.1792, 0.0857, -3.6287, 0.0630
