train running loss, train running l2 error, val loss, val l2 error
-2.5385, 0.1311, -2.9295, 0.0969
-2.5933, 0.1289, -2.9010, 0.1013
-2.6115, 0.1268, -2.9186, 0.0973
-2.6258, 0.1262, -3.0196, 0.0903
-2.6663, 0.1246, -3.0571, 0.0859
-2.6587, 0.1244, -3.0508, 0.0977
-2.6650, 0.1242, -3.0397, 0.0817
-2.6706, 0.1225, -3.0314, 0.0921
-2.7058, 0.1195, -3.2530, 0.0722
-2.7378, 0.1174, -3.2165, 0.0834
-2.7676, 0.1152, -3.2707, 0.0739
-2.7661, 0.1147, -3.2643, 0.0730
-2.7824, 0.1154, -3.3259, 0.0696
-2.8183, 0.1139, -3.4249, 0.0710
-2.7869, 0.1148, -3.2951, 0.0752
-2.8318, 0.1142, -3.4499, 0.0649
-2.8417, 0.1140, -3.3914, 0.0724
-2.8273, 0.1140, -3.4608, 0.0666
-2.8483, 0.1135, -3.4357, 0.0622
-2.8415, 0.1139, -3.3415, 0.0701
