train running loss, train running l2 error, val loss, val l2 error
-0.6854, 0.1968, -0.7351, 0.1902
-1.4680, 0.1755, -1.0572, 0.1510
-1.5814, 0.1741, 1.4366, 0.1808
-1.6191, 0.1726, -0.5024, 0.1574
-1.8881, 0.1530, 2.3083, 0.1895
-2.1964, 0.1182, 1.4781, 0.1352
-3.1877, 0.0629, -1.1686, 0.1150
-2.6425, 0.0541, 10.6127, 0.1726
-2.9650, 0.0559, 0.3103, 0.1532
-2.1845, 0.0640, -1.1120, 0.1418
