[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.01825,1.1246) (0,0) 0.19297 (5.99563,1.71825) 1.59301 0 (2.25703,0.552605) (0,0) 0.120695 (2.32481,0.942599) (0,0) 0.208951 (2.39921,1.1515) (0,0) 0.208634 (2.25292,1.54237) (0,0) 0.18392 (1.01825,1.8) (0,0) 0.001 (1.01825,0.3) (0,0) 0.001
0.25 (1.2665,1.14872) (0.993017,0.0964853) 0.19297 (5.99563,1.71825) 1.59301 0.0968597 (2.30948,0.541811) (0.209817,-0.0431766) 0.120695 (2.37845,0.886855) (0.214543,-0.222975) 0.208951 (2.40789,1.17588) (0.0347249,0.0975054) 0.208634 (2.28896,1.5552) (0.144154,0.0513012) 0.18392 (1.2665,1.8) (0,0) 0.001 (1.2665,0.3) (0,0) 0.001
0.5 (1.51469,1.17862) (0.992744,0.119592) 0.19297 (5.99563,1.71825) 1.59301 0.119888 (2.35483,0.513313) (0.181367,-0.11399) 0.120695 (2.42968,0.828895) (0.204928,-0.231842) 0.208951 (2.4068,1.20173) (-0.00434572,0.103413) 0.208634 (2.32151,1.57529) (0.130201,0.0803732) 0.18392 (1.51469,1.8) (0,0) 0.001 (1.51469,0.3) (0,0) 0.001
0.75 (1.72021,1.16782) (0.822102,-0.043226) 0.19297 (5.99563,1.71825) 1.59301 -0.0525315 (2.38816,0.471397) (0.133325,-0.167666) 0.120695 (2.50016,0.797015) (0.281931,-0.12752) 0.208951 (2.41785,1.22513) (0.0441702,0.0936062) 0.208634 (2.34574,1.60489) (0.0969247,0.118396) 0.18392 (1.72021,1.8) (0,0) 0.001 (1.72021,0.3) (0,0) 0.001
1 (1.87464,1.14714) (0.617703,-0.0827247) 0.19297 (5.99563,1.71825) 1.59301 -0.133131 (2.43184,0.440423) (0.174749,-0.123896) 0.120695 (2.57372,0.773073) (0.294236,-0.0957664) 0.208951 (2.43091,1.24747) (0.0522433,0.0893519) 0.208634 (2.36883,1.63539) (0.0923518,0.121997) 0.18392 (1.87464,1.8) (0,0) 0.001 (1.87464,0.3) (0,0) 0.001
1.25 (1.99122,1.12493) (0.466316,-0.0888284) 0.19297 (5.99563,1.71825) 1.59301 -0.188234 (2.48214,0.42202) (0.201168,-0.073614) 0.120695 (2.64728,0.749132) (0.294236,-0.0957664) 0.208951 (2.44577,1.26865) (0.0594431,0.0847327) 0.208634 (2.39548,1.66284) (0.10658,0.109785) 0.18392 (1.99122,1.8) (0,0) 0.001 (1.99122,0.3) (0,0) 0.001
1.5 (2.08408,1.10176) (0.371437,-0.0926538) 0.19297 (5.99563,1.71825) 1.59301 -0.244458 (2.5349,0.412864) (0.21106,-0.0366233) 0.120695 (2.72084,0.72519) (0.294236,-0.0957664) 0.208951 (2.46235,1.28852) (0.066323,0.0794631) 0.208634 (2.42522,1.68689) (0.118977,0.0962109) 0.18392 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.14491,1.09381) (0.243328,-0.0318217) 0.19297 (5.99563,1.71825) 1.59301 -0.130039 (2.58787,0.404937) (0.211854,-0.0317069) 0.120695 (2.79512,0.703596) (0.297129,-0.0863749) 0.208951 (2.48093,1.30653) (0.0743262,0.0720329) 0.208634 (2.45715,1.70796) (0.127718,0.0842622) 0.18392 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.20171,1.0725) (0.227206,-0.085231) 0.19297 (5.99563,1.71825) 1.59301 -0.358882 (2.64083,0.397011) (0.211855,-0.0317029) 0.120695 (2.87146,0.716112) (0.305352,0.0500648) 0.208951 (2.50101,1.32284) (0.0803321,0.0652678) 0.208634 (2.4908,1.72614) (0.134613,0.0727422) 0.18392 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
