[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.31476,1.11025) (0,0) 0.138638 (5.99563,1.71825) 1.50449 0 (2.23192,0.401273) (0,0) 0.202474 (2.33285,0.937703) (0,0) 0.140905 (2.27263,1.30018) (0,0) 0.138289 (2.3246,1.62364) (0,0) 0.209021 (1.31476,1.8) (0,0) 0.001 (1.31476,0.3) (0,0) 0.001
0.25 (1.33515,1.09733) (0.0815671,-0.051674) 0.138638 (5.99563,1.71825) 1.50449 -0.5647 (2.25873,0.398121) (0.107217,-0.0126066) 0.202474 (2.37718,0.946638) (0.177321,0.0357417) 0.140905 (2.25502,1.29402) (-0.0704356,-0.0246212) 0.138289 (2.39181,1.62339) (0.268847,-0.000998739) 0.209021 (1.33515,1.8) (0,0) 0.001 (1.33515,0.3) (0,0) 0.001
0.5 (1.40238,1.06439) (0.268921,-0.131738) 0.138638 (5.99563,1.71825) 1.50449 -0.455517 (2.28553,0.394968) (0.107216,-0.0126109) 0.202474 (2.42114,0.957259) (0.175828,0.0424828) 0.140905 (2.25833,1.27796) (0.0132502,-0.0642491) 0.138289 (2.45902,1.62313) (0.268847,-0.00102726) 0.209021 (1.40238,1.8) (0,0) 0.001 (1.40238,0.3) (0,0) 0.001
0.75 (1.64426,1.02441) (0.967505,-0.15992) 0.138638 (5.99563,1.71825) 1.50449 -0.16381 (2.31234,0.391815) (0.107216,-0.0126126) 0.202474 (2.46509,0.967879) (0.175828,0.0424805) 0.140905 (2.27383,1.25697) (0.0619999,-0.0839438) 0.138289 (2.52623,1.62288) (0.268847,-0.00100608) 0.209021 (1.64426,1.8) (0,0) 0.001 (1.64426,0.3) (0,0) 0.001
1 (1.85425,0.980147) (0.839982,-0.177072) 0.138638 (5.99563,1.71825) 1.50449 -0.207763 (2.33914,0.388663) (0.107216,-0.0126099) 0.202474 (2.50139,0.994852) (0.145188,0.107891) 0.140905 (2.29705,1.23404) (0.0928432,-0.0917231) 0.138289 (2.59344,1.62263) (0.268847,-0.00100618) 0.209021 (1.85425,1.8) (0,0) 0.001 (1.85425,0.3) (0,0) 0.001
1.25 (2.05989,0.934281) (0.82255,-0.183463) 0.138638 (5.99563,1.71825) 1.50449 -0.21945 (2.36594,0.385512) (0.107217,-0.0126031) 0.202474 (2.53771,1.02179) (0.145285,0.107762) 0.140905 (2.31485,1.20656) (0.0712208,-0.109917) 0.138289 (2.66066,1.62237) (0.268847,-0.00101874) 0.209021 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.26114,0.887808) (0.804984,-0.18589) 0.138638 (5.99563,1.71825) 1.50449 -0.226946 (2.39275,0.382362) (0.107218,-0.0125998) 0.202474 (2.5742,1.0485) (0.145959,0.106846) 0.140905 (2.32691,1.17312) (0.0482468,-0.133783) 0.138289 (2.72787,1.62212) (0.268847,-0.00101708) 0.209021 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.45723,0.841215) (0.784375,-0.186372) 0.138638 (5.99563,1.71825) 1.50449 -0.23328 (2.41955,0.379211) (0.107217,-0.0126033) 0.202474 (2.60953,1.07673) (0.141314,0.112919) 0.140905 (2.33249,1.12348) (0.0223097,-0.198545) 0.138289 (2.79508,1.62186) (0.268847,-0.00101656) 0.209021 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.64258,0.794648) (0.741408,-0.186269) 0.138638 (5.99563,1.71825) 1.50449 -0.246142 (2.44636,0.376061) (0.107217,-0.012603) 0.202474 (2.63133,1.11635) (0.0872182,0.158471) 0.140905 (2.33242,1.0533) (-0.00028857,-0.280711) 0.138289 (2.86229,1.62161) (0.268847,-0.00101532) 0.209021 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.88361,0.86106) (0.964083,0.265647) 0.138638 (5.99563,1.71825) 1.50449 0.268871 (2.47316,0.37291) (0.107217,-0.0126023) 0.202474 (2.67563,1.12544) (0.177193,0.0363725) 0.140905 (2.33561,0.988999) (0.0127908,-0.257215) 0.138289 (2.9295,1.62136) (0.268847,-0.00101818) 0.209021 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
