[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.47572,0.920544) (0,0) 0.156573 (5.99563,1.71825) 1.83794 0 (2.28012,0.46153) (0,0) 0.200042 (2.21204,0.947693) (0,0) 0.21839 (2.20428,1.18108) (0,0) 0.133841 (2.33183,1.55616) (0,0) 0.176128 (1.47572,1.8) (0,0) 0.001 (1.47572,0.3) (0,0) 0.001
0.25 (1.48434,0.932329) (0.0344724,0.0471408) 0.156573 (5.99563,1.71825) 1.83794 0.939394 (2.36413,0.448447) (0.336044,-0.0523322) 0.200042 (2.22746,0.918282) (0.0616472,-0.117646) 0.21839 (2.21335,1.21134) (0.0362682,0.121051) 0.133841 (2.4152,1.55737) (0.33351,0.00483525) 0.176128 (1.48434,1.8) (0,0) 0.001 (1.48434,0.3) (0,0) 0.001
0.5 (1.51885,0.94086) (0.138045,0.0341244) 0.156573 (5.99563,1.71825) 1.83794 0.242339 (2.44814,0.435363) (0.336043,-0.0523335) 0.200042 (2.26523,0.890714) (0.151078,-0.110273) 0.21839 (2.25368,1.24287) (0.161351,0.126118) 0.133841 (2.49858,1.55858) (0.33351,0.0048452) 0.176128 (1.51885,1.8) (0,0) 0.001 (1.51885,0.3) (0,0) 0.001
0.75 (1.58056,0.950948) (0.246831,0.0403513) 0.156573 (5.99563,1.71825) 1.83794 0.162044 (2.53215,0.42228) (0.336043,-0.0523353) 0.200042 (2.31194,0.892753) (0.186864,0.00815579) 0.21839 (2.31884,1.24505) (0.260613,0.00871678) 0.133841 (2.58196,1.55979) (0.33351,0.00483874) 0.176128 (1.58056,1.8) (0,0) 0.001 (1.58056,0.3) (0,0) 0.001
1 (1.65308,0.976313) (0.290098,0.101461) 0.156573 (5.99563,1.71825) 1.83794 0.336449 (2.61616,0.409198) (0.336044,-0.0523277) 0.200042 (2.35863,0.895294) (0.186766,0.0101658) 0.21839 (2.39507,1.24621) (0.304935,0.00463825) 0.133841 (2.66533,1.561) (0.33351,0.00483252) 0.176128 (1.65308,1.8) (0,0) 0.001 (1.65308,0.3) (0,0) 0.001
1.25 (1.75431,1.05654) (0.404911,0.320909) 0.156573 (5.99563,1.71825) 1.83794 0.670177 (2.70017,0.396115) (0.336044,-0.0523302) 0.200042 (2.4052,0.899552) (0.186265,0.0170294) 0.21839 (2.48032,1.24421) (0.341007,-0.00797306) 0.133841 (2.74871,1.56221) (0.33351,0.00483769) 0.176128 (1.75431,1.8) (0,0) 0.001 (1.75431,0.3) (0,0) 0.001
1.5 (1.94463,1.16956) (0.761271,0.452058) 0.156573 (5.99563,1.71825) 1.83794 0.535863 (2.78418,0.383035) (0.336045,-0.0523215) 0.200042 (2.4515,0.90609) (0.185205,0.0261519) 0.21839 (2.56635,1.2398) (0.344115,-0.01766) 0.133841 (2.83209,1.56341) (0.33351,0.00481148) 0.176128 (1.94463,1.8) (0,0) 0.001 (1.94463,0.3) (0,0) 0.001
1.75 (2.12714,1.27072) (0.730055,0.404651) 0.156573 (5.99563,1.71825) 1.83794 0.506119 (2.86819,0.369947) (0.336041,-0.0523494) 0.200042 (2.49728,0.915625) (0.183112,0.0381406) 0.21839 (2.6522,1.23268) (0.343389,-0.0284772) 0.133841 (2.91547,1.56462) (0.33351,0.00485428) 0.176128 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.30909,1.3688) (0.72781,0.392345) 0.156573 (5.99563,1.71825) 1.83794 0.494418 (2.9522,0.356869) (0.336047,-0.0523126) 0.200042 (2.54252,0.927429) (0.180985,0.0472156) 0.21839 (2.73776,1.22271) (0.342251,-0.0398881) 0.133841 (2.99884,1.56583) (0.33351,0.00480906) 0.176128 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.48975,1.46411) (0.722616,0.381208) 0.156573 (5.99563,1.71825) 1.83794 0.485436 (3.03621,0.343788) (0.336045,-0.0523249) 0.200042 (2.58777,0.939236) (0.180981,0.0472296) 0.21839 (2.8226,1.20778) (0.339357,-0.0596962) 0.133841 (3.08222,1.56703) (0.33351,0.00482078) 0.176128 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (2.66854,1.55666) (0.715149,0.370217) 0.156573 (5.99563,1.71825) 1.83794 0.47769 (3.12023,0.330704) (0.336043,-0.0523376) 0.200042 (2.63302,0.951041) (0.180983,0.0472211) 0.21839 (2.90557,1.18464) (0.331896,-0.092587) 0.133841 (3.1656,1.56824) (0.33351,0.00485277) 0.176128 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.75 (2.84504,1.6464) (0.70602,0.358969) 0.156573 (5.99563,1.71825) 1.83794 0.470377 (3.20424,0.317624) (0.336046,-0.0523173) 0.200042 (2.67826,0.962845) (0.180985,0.0472144) 0.21839 (2.98514,1.15163) (0.318267,-0.132035) 0.133841 (3.24898,1.56945) (0.33351,0.00483863) 0.176128 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3 (3.01886,1.73312) (0.695284,0.346855) 0.156573 (5.99563,1.71825) 1.83794 0.462741 (3.28825,0.304546) (0.336047,-0.0523133) 0.200042 (2.72351,0.974652) (0.180981,0.0472293) 0.21839 (3.05904,1.1085) (0.295576,-0.172516) 0.133841 (3.33235,1.57066) (0.33351,0.0048223) 0.176128 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.25 (3.18976,1.81658) (0.683595,0.333844) 0.156573 (5.99563,1.71825) 1.83794 0.454297 (3.37226,0.291463) (0.336044,-0.0523327) 0.200042 (2.76875,0.986457) (0.180984,0.0472171) 0.21839 (3.12487,1.05294) (0.263338,-0.222216) 0.133841 (3.41573,1.57187) (0.33351,0.00482977) 0.176128 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.5 (3.36385,1.89825) (0.696337,0.326683) 0.156573 (5.99563,1.71825) 1.83794 0.43866 (3.45627,0.278384) (0.336046,-0.0523166) 0.200042 (2.814,0.998265) (0.180979,0.0472352) 0.21839 (3.17805,0.985177) (0.212718,-0.271068) 0.133841 (3.49911,1.57308) (0.33351,0.00484028) 0.176128 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.75 (3.60933,1.9467) (0.98194,0.193826) 0.156573 (5.99563,1.71825) 1.83794 0.194885 (3.54028,0.265297) (0.336041,-0.0523468) 0.200042 (2.85924,1.01007) (0.180984,0.0472167) 0.21839 (3.22904,0.91575) (0.203974,-0.277708) 0.133841 (3.58249,1.57428) (0.33351,0.00481716) 0.176128 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4 (3.85818,1.92286) (0.995406,-0.0953824) 0.156573 (5.99563,1.71825) 1.83794 -0.095531 (3.62429,0.252212) (0.336042,-0.0523409) 0.200042 (2.90449,1.02188) (0.180983,0.0472228) 0.21839 (3.28003,0.846316) (0.203935,-0.277736) 0.133841 (3.66586,1.57549) (0.33351,0.00484417) 0.176128 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
