[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.24488,1.11672) (0,0) 0.183551 (5.99563,1.71825) 1.54663 0 (2.29782,0.553965) (0,0) 0.195711 (2.37387,0.889295) (0,0) 0.129509 (2.26908,1.16138) (0,0) 0.163738 (2.32295,1.65867) (0,0) 0.170848 (1.24488,1.8) (0,0) 0.001 (1.24488,0.3) (0,0) 0.001
0.25 (1.4929,1.14171) (0.992079,0.0999451) 0.183551 (5.99563,1.71825) 1.54663 0.100404 (2.33951,0.544989) (0.166736,-0.0359038) 0.195711 (2.4435,0.905696) (0.278535,0.0656073) 0.129509 (2.2757,1.16483) (0.0264731,0.0137898) 0.163738 (2.36912,1.65806) (0.184662,-0.00243345) 0.170848 (1.4929,1.8) (0,0) 0.001 (1.4929,0.3) (0,0) 0.001
0.5 (1.72153,1.20983) (0.914546,0.272501) 0.183551 (5.99563,1.71825) 1.54663 0.289587 (2.38122,0.536173) (0.166873,-0.0352642) 0.195711 (2.51377,0.919115) (0.281078,0.053673) 0.129509 (2.2774,1.12376) (0.00677568,-0.164286) 0.163738 (2.41528,1.65745) (0.184662,-0.00244372) 0.170848 (1.72153,1.8) (0,0) 0.001 (1.72153,0.3) (0,0) 0.001
0.75 (1.88648,1.24912) (0.659799,0.157134) 0.183551 (5.99563,1.71825) 1.54663 0.233799 (2.42294,0.527356) (0.166872,-0.0352671) 0.195711 (2.58299,0.937196) (0.276866,0.0723268) 0.129509 (2.28907,1.07915) (0.0467091,-0.178433) 0.163738 (2.45628,1.67867) (0.164017,0.0848798) 0.170848 (1.88648,1.8) (0,0) 0.001 (1.88648,0.3) (0,0) 0.001
1 (2.04467,1.28638) (0.632755,0.149032) 0.183551 (5.99563,1.71825) 1.54663 0.231313 (2.46466,0.518541) (0.166874,-0.0352596) 0.195711 (2.65221,0.955276) (0.276868,0.0723181) 0.129509 (2.30578,1.03163) (0.0668328,-0.190103) 0.163738 (2.4967,1.70098) (0.161679,0.089253) 0.170848 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.25 (2.2152,1.3252) (0.682106,0.155294) 0.183551 (5.99563,1.71825) 1.54663 0.223853 (2.50638,0.509727) (0.166874,-0.0352575) 0.195711 (2.72143,0.973349) (0.276874,0.0722931) 0.129509 (2.32576,0.983471) (0.0799152,-0.192619) 0.163738 (2.53712,1.72329) (0.161679,0.089253) 0.170848 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.46386,1.35105) (0.994655,0.10341) 0.183551 (5.99563,1.71825) 1.54663 0.103593 (2.5481,0.50091) (0.166872,-0.0352668) 0.195711 (2.79064,0.991422) (0.276875,0.0722909) 0.129509 (2.34824,0.936441) (0.0899309,-0.188119) 0.163738 (2.57754,1.74561) (0.161679,0.089253) 0.170848 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.7125,1.37691) (0.994565,0.103446) 0.183551 (5.99563,1.71825) 1.54663 0.103639 (2.58982,0.492095) (0.166873,-0.0352624) 0.195711 (2.85986,1.0095) (0.276869,0.0723131) 0.129509 (2.37273,0.891374) (0.0979414,-0.180267) 0.163738 (2.6237,1.74469) (0.184642,-0.00367519) 0.170848 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.96114,1.40275) (0.994561,0.10335) 0.183551 (5.99563,1.71825) 1.54663 0.103544 (2.63153,0.48328) (0.166874,-0.0352593) 0.195711 (2.92908,1.02757) (0.276874,0.0722936) 0.129509 (2.3989,0.848676) (0.10469,-0.170795) 0.163738 (2.66984,1.74285) (0.184533,-0.00733607) 0.170848 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (3.2098,1.42862) (0.994623,0.103471) 0.183551 (5.99563,1.71825) 1.54663 0.103658 (2.67325,0.474462) (0.166871,-0.0352731) 0.195711 (2.9983,1.04566) (0.276866,0.0723273) 0.129509 (2.42654,0.808482) (0.110556,-0.160776) 0.163738 (2.71597,1.74102) (0.184533,-0.00732836) 0.170848 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
