[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.29965,0.919595) (0,0) 0.207383 (5.99563,1.71825) 1.76889 0 (2.30784,0.558994) (0,0) 0.200695 (2.39964,0.888334) (0,0) 0.176506 (2.27363,1.26935) (0,0) 0.173608 (2.35839,1.69105) (0,0) 0.184897 (1.29965,1.8) (0,0) 0.001 (1.29965,0.3) (0,0) 0.001
0.25 (1.54611,0.953247) (0.985828,0.134604) 0.207383 (5.99563,1.71825) 1.76889 0.1357 (2.32099,0.537004) (0.0525797,-0.0879622) 0.200695 (2.43695,0.898089) (0.149232,0.0390206) 0.176506 (2.2796,1.26998) (0.0238822,0.00250597) 0.173608 (2.39523,1.69024) (0.147361,-0.00325873) 0.184897 (1.54611,1.8) (0,0) 0.001 (1.54611,0.3) (0,0) 0.001
0.5 (1.67586,0.970068) (0.519028,0.0672839) 0.207383 (5.99563,1.71825) 1.76889 0.128915 (2.3459,0.531024) (0.099649,-0.0239175) 0.200695 (2.47207,0.882175) (0.140501,-0.0636573) 0.176506 (2.28034,1.29687) (0.0029836,0.107578) 0.173608 (2.43207,1.68942) (0.147361,-0.00327345) 0.184897 (1.67586,1.8) (0,0) 0.001 (1.67586,0.3) (0,0) 0.001
0.75 (1.79769,0.986702) (0.487297,0.0665382) 0.207383 (5.99563,1.71825) 1.76889 0.135706 (2.36923,0.520434) (0.0933142,-0.0423608) 0.200695 (2.50767,0.867357) (0.142406,-0.0592741) 0.176506 (2.2884,1.32401) (0.0322351,0.108552) 0.173608 (2.46891,1.6886) (0.147361,-0.00328486) 0.184897 (1.79769,1.8) (0,0) 0.001 (1.79769,0.3) (0,0) 0.001
1 (1.91502,1.00375) (0.469338,0.0681962) 0.207383 (5.99563,1.71825) 1.76889 0.144293 (2.39194,0.508572) (0.0908323,-0.0474496) 0.200695 (2.54311,0.852159) (0.141765,-0.0607899) 0.176506 (2.30121,1.35071) (0.0512342,0.106798) 0.173608 (2.50575,1.68778) (0.147361,-0.00327694) 0.184897 (1.91502,1.8) (0,0) 0.001 (1.91502,0.3) (0,0) 0.001
1.25 (2.0301,1.02101) (0.460331,0.0690279) 0.207383 (5.99563,1.71825) 1.76889 0.148844 (2.41475,0.49692) (0.0912671,-0.0466078) 0.200695 (2.57824,0.836254) (0.140518,-0.0636214) 0.176506 (2.31688,1.37714) (0.0626734,0.105742) 0.173608 (2.54259,1.68696) (0.147361,-0.00327385) 0.184897 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.14451,1.03833) (0.457621,0.0692781) 0.207383 (5.99563,1.71825) 1.76889 0.150247 (2.43784,0.485804) (0.0923315,-0.044462) 0.200695 (2.61317,0.819914) (0.139718,-0.0653577) 0.176506 (2.33433,1.40341) (0.0697816,0.105086) 0.173608 (2.57943,1.68614) (0.147361,-0.00327325) 0.184897 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.25891,1.05565) (0.457621,0.0692781) 0.207383 (5.99563,1.71825) 1.76889 0.150247 (2.46117,0.475237) (0.0933554,-0.0422698) 0.200695 (2.6481,0.803575) (0.139718,-0.0653577) 0.176506 (2.35293,1.42958) (0.074416,0.104658) 0.173608 (2.61627,1.68532) (0.147361,-0.00326493) 0.184897 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.37332,1.07297) (0.45762,0.0692779) 0.207383 (5.99563,1.71825) 1.76889 0.150246 (2.48481,0.465346) (0.0945346,-0.0395625) 0.200695 (2.68303,0.787235) (0.139718,-0.0653577) 0.176506 (2.37235,1.45567) (0.0776893,0.104356) 0.173608 (2.65311,1.6845) (0.147361,-0.0032787) 0.184897 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.51536,1.10199) (0.568163,0.116094) 0.207383 (5.99563,1.71825) 1.76889 0.201558 (2.50869,0.456071) (0.0955271,-0.0371019) 0.200695 (2.71796,0.770896) (0.139718,-0.0653579) 0.176506 (2.39748,1.4733) (0.100519,0.0705332) 0.173608 (2.68995,1.68369) (0.147361,-0.00327374) 0.184897 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (2.75093,1.17062) (0.942275,0.274536) 0.207383 (5.99563,1.71825) 1.76889 0.283506 (2.53277,0.447334) (0.0963365,-0.0349466) 0.200695 (2.75289,0.754557) (0.139718,-0.0653577) 0.176506 (2.43501,1.4704) (0.1501,-0.0116096) 0.173608 (2.72679,1.68287) (0.147361,-0.0032678) 0.184897 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.75 (2.99744,1.21223) (0.986029,0.166429) 0.207383 (5.99563,1.71825) 1.76889 0.167211 (2.55703,0.43908) (0.0970149,-0.0330163) 0.200695 (2.7914,0.756529) (0.154047,0.00789015) 0.176506 (2.48574,1.45372) (0.202937,-0.066713) 0.173608 (2.76363,1.68205) (0.147361,-0.00327147) 0.184897 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3 (3.24396,1.25384) (0.986115,0.166418) 0.207383 (5.99563,1.71825) 1.76889 0.167186 (2.58229,0.434786) (0.10103,-0.0171739) 0.200695 (2.82994,0.757992) (0.154138,0.00585061) 0.176506 (2.53666,1.43759) (0.203674,-0.0645171) 0.173608 (2.80047,1.68123) (0.147361,-0.00327303) 0.184897 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.25 (3.49048,1.29543) (0.986044,0.166372) 0.207383 (5.99563,1.71825) 1.76889 0.167153 (2.60754,0.430493) (0.10103,-0.017174) 0.200695 (2.86849,0.758972) (0.1542,0.00392094) 0.176506 (2.58793,1.42199) (0.20507,-0.0623847) 0.173608 (2.83731,1.68041) (0.147361,-0.0032837) 0.184897 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.5 (3.737,1.33704) (0.986079,0.166443) 0.207383 (5.99563,1.71825) 1.76889 0.167217 (2.6328,0.426202) (0.101032,-0.0171637) 0.200695 (2.90704,0.759512) (0.154234,0.00215966) 0.176506 (2.64001,1.4069) (0.20833,-0.0603629) 0.173608 (2.87415,1.67959) (0.147361,-0.00328465) 0.184897 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.75 (3.98352,1.37863) (0.986109,0.166374) 0.207383 (5.99563,1.71825) 1.76889 0.167144 (2.65806,0.421909) (0.10103,-0.0171733) 0.200695 (2.94561,0.759669) (0.154248,0.000627714) 0.176506 (2.69359,1.39218) (0.214342,-0.0588929) 0.173608 (2.911,1.67878) (0.147361,-0.00325878) 0.184897 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4 (4.23004,1.42024) (0.986053,0.166434) 0.207383 (5.99563,1.71825) 1.76889 0.167212 (2.68332,0.417616) (0.10103,-0.0171713) 0.200695 (2.98417,0.75953) (0.154248,-0.000556343) 0.176506 (2.74989,1.37736) (0.22517,-0.0592756) 0.173608 (2.94784,1.67796) (0.147361,-0.00327381) 0.184897 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.25 (4.47655,1.46187) (0.986076,0.166511) 0.207383 (5.99563,1.71825) 1.76889 0.167284 (2.70857,0.413323) (0.10103,-0.017172) 0.200695 (3.02273,0.759277) (0.154246,-0.00101112) 0.176506 (2.81607,1.35899) (0.264737,-0.0735033) 0.173608 (2.98468,1.67714) (0.147361,-0.00327291) 0.184897 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.5 (4.72309,1.50348) (0.98614,0.166426) 0.207383 (5.99563,1.71825) 1.76889 0.167189 (2.73383,0.40903) (0.10103,-0.0171717) 0.200695 (3.06127,0.760571) (0.154163,0.00517487) 0.176506 (2.90378,1.32258) (0.350817,-0.145641) 0.173608 (3.02152,1.67632) (0.147361,-0.00327907) 0.184897 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
