[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.25836,0.927577) (0,0) 0.208796 (5.99563,1.71825) 1.64316 0 (2.36977,0.523982) (0,0) 0.124525 (2.31681,0.849258) (0,0) 0.156035 (2.3602,1.31414) (0,0) 0.136559 (2.34228,1.68526) (0,0) 0.130193 (1.25836,1.8) (0,0) 0.001 (1.25836,0.3) (0,0) 0.001
0.25 (1.50496,0.960759) (0.986391,0.132725) 0.208796 (5.99563,1.71825) 1.64316 0.133753 (2.45499,0.506731) (0.340905,-0.0690052) 0.124525 (2.33875,0.851587) (0.0877353,0.00931882) 0.156035 (2.45945,1.30212) (0.397004,-0.0481111) 0.136559 (2.41159,1.68599) (0.277218,0.00289341) 0.130193 (1.50496,1.8) (0,0) 0.001 (1.50496,0.3) (0,0) 0.001
0.5 (1.74754,1.01424) (0.970323,0.213914) 0.208796 (5.99563,1.71825) 1.64316 0.216985 (2.54022,0.489485) (0.34091,-0.0689804) 0.124525 (2.39124,0.842374) (0.209971,-0.0368546) 0.156035 (2.55519,1.2733) (0.382933,-0.115279) 0.136559 (2.48088,1.68453) (0.277171,-0.00584457) 0.130193 (1.74754,1.8) (0,0) 0.001 (1.74754,0.3) (0,0) 0.001
0.75 (1.95653,1.0622) (0.835974,0.191846) 0.208796 (5.99563,1.71825) 1.64316 0.225582 (2.62545,0.47224) (0.34091,-0.0689818) 0.124525 (2.46023,0.838602) (0.275975,-0.0150861) 0.156035 (2.64397,1.22732) (0.355114,-0.183905) 0.136559 (2.55017,1.68306) (0.277171,-0.00585793) 0.130193 (1.95653,1.8) (0,0) 0.001 (1.95653,0.3) (0,0) 0.001
1 (2.15832,1.11209) (0.807164,0.199576) 0.208796 (5.99563,1.71825) 1.64316 0.242394 (2.71036,0.453489) (0.339635,-0.0750054) 0.124525 (2.53105,0.839181) (0.283275,0.00231366) 0.156035 (2.73101,1.17814) (0.348177,-0.196722) 0.136559 (2.61947,1.6816) (0.277171,-0.00585631) 0.130193 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.25 (2.35692,1.16366) (0.794414,0.206263) 0.208796 (5.99563,1.71825) 1.64316 0.254033 (2.79449,0.431494) (0.336508,-0.0879778) 0.124525 (2.6004,0.845281) (0.277402,0.0244025) 0.156035 (2.81798,1.12884) (0.347898,-0.197216) 0.136559 (2.68876,1.68013) (0.277171,-0.00586288) 0.130193 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.55263,1.21589) (0.782802,0.208946) 0.208796 (5.99563,1.71825) 1.64316 0.260839 (2.878,0.407281) (0.334061,-0.0968545) 0.124525 (2.66754,0.858751) (0.268557,0.0538765) 0.156035 (2.90486,1.07936) (0.347508,-0.197901) 0.136559 (2.75805,1.67867) (0.277171,-0.00585569) 0.130193 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.74462,1.26781) (0.767995,0.207682) 0.208796 (5.99563,1.71825) 1.64316 0.264104 (2.961,0.381361) (0.332007,-0.103678) 0.124525 (2.73378,0.874967) (0.264962,0.0648644) 0.156035 (2.99148,1.02944) (0.346484,-0.199689) 0.136559 (2.82734,1.67721) (0.277171,-0.00584313) 0.130193 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.98224,1.32619) (0.950474,0.233511) 0.208796 (5.99563,1.71825) 1.64316 0.240908 (3.0435,0.353873) (0.329982,-0.109952) 0.124525 (2.79987,0.890302) (0.264365,0.0613412) 0.156035 (3.07889,0.980912) (0.349641,-0.194109) 0.136559 (2.89664,1.67575) (0.277171,-0.00584592) 0.130193 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (3.23013,1.35844) (0.991558,0.128991) 0.208796 (5.99563,1.71825) 1.64316 0.129363 (3.12587,0.326011) (0.32948,-0.111449) 0.124525 (2.86765,0.910109) (0.271118,0.0792292) 0.156035 (3.16649,0.93272) (0.350382,-0.192767) 0.136559 (2.96593,1.67428) (0.277171,-0.0058548) 0.130193 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (3.47802,1.39068) (0.991569,0.128965) 0.208796 (5.99563,1.71825) 1.64316 0.129336 (3.20812,0.297805) (0.329012,-0.112824) 0.124525 (2.94973,0.926525) (0.328316,0.0656644) 0.156035 (3.25425,0.884835) (0.351055,-0.19154) 0.136559 (3.03522,1.67281) (0.27717,-0.00587117) 0.130193 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
