[[(7.0, 6.0), (0, 6.0), (0, 5.0), (7.0, 5.0)], [(7.0, 1.0), (0, 1.0), (0, 0), (7.0, 0)]]
timestamp position0 velocity0 radius0 heading0 goal pref_speed theta position1 velocity1 radius1 heading1 position2 velocity2 radius2 heading2 position3 velocity3 radius3 heading3 position4 velocity4 radius4 heading4 position5 velocity5 radius5 heading5 position6 velocity6 radius6 heading6 
0.0 (6.0,2.564448595046997) (0.0,0.0) 0.5 -0.2533425105387878 (10.0,3.1013064146020133) 3.0 0.0 (7.362518787384033,1.5) (0.0,0.0) 0.5 -0.02245803926554285 (8.44646167755127,2.5) (0.0,0.0) 0.5 0.08637447592843911 (7.167503833770752,3.5) (0.0,0.0) 0.5 -0.021682368553412268 (8.314370155334473,4.5) (0.0,0.0) 0.5 0.0657129602885907 (6.0,5.0) (0,0) 1e-07 -0.2533425105387878 (6.0,1.0) (0,0) 1e-07 -0.2533425105387878 
1.0 (6.195565223693848,2.5187339782714844) (0.19556529819965363,-0.04571456462144852) 0.5 -0.2533425105387878 (10.0,3.1013064146020133) 3.0 -0.22963275221763949 (7.917534828186035,1.07343590259552) (0.555016279220581,-0.42656412720680237) 0.5 -0.02245803926554285 (9.074645042419434,2.1911535263061523) (0.6281830072402954,-0.30884644389152527) 0.5 0.08637447592843911 (7.35361909866333,3.484973430633545) (0.1861150562763214,-0.015026450157165527) 0.5 -0.021682368553412268 (8.981366157531738,4.712405204772949) (0.6669963002204895,0.21240532398223877) 0.5 0.0657129602885907 (6.195565223693848,5.0) (0,0) 1e-07 -0.2533425105387878 (6.195565223693848,1.0) (0,0) 1e-07 -0.2533425105387878 
2.0 (6.631265640258789,2.40618896484375) (0.4357004761695862,-0.11254510283470154) 0.5 -0.2533425105387878 (10.0,3.1013064146020133) 3.0 -0.2527829397038124 (8.580290794372559,0.8481482863426208) (0.6627559661865234,-0.22528761625289917) 0.5 -0.02245803926554285 (9.702828407287598,1.8823070526123047) (0.6281830072402954,-0.30884650349617004) 0.5 0.08637447592843911 (8.042354583740234,3.6100449562072754) (0.6887359023094177,0.1250714212656021) 0.5 -0.021682368553412268 (9.648362159729004,4.924810409545898) (0.6669961810112,0.21240532398223877) 0.5 0.0657129602885907 (6.631265640258789,5.0) (0,0) 1e-07 -0.2533425105387878 (6.631265640258789,1.0) (0,0) 1e-07 -0.2533425105387878 
3.0 (7.093808174133301,2.4187703132629395) (0.4625423550605774,0.01258140429854393) 0.5 -0.2533425105387878 (10.0,3.1013064146020133) 3.0 0.027193840026026126 (9.269729614257812,0.7270100116729736) (0.6894385814666748,-0.12113826721906662) 0.5 -0.02245803926554285 (10.331011772155762,1.573460578918457) (0.6281829476356506,-0.30884650349617004) 0.5 0.08637447592843911 (8.731090545654297,3.7351162433624268) (0.6887359023094177,0.12507136166095734) 0.5 -0.021682368553412268 (10.31535816192627,5.137215614318848) (0.6669963002204895,0.21240535378456116) 0.5 0.0657129602885907 (7.0,5.0) (0,0) 1e-07 -0.2533425105387878 (7.0,1.0) (0,0) 1e-07 -0.2533425105387878 
4.0 (7.592803001403809,2.4242050647735596) (0.4989946484565735,0.005434773862361908) 0.5 -0.2533425105387878 (10.0,3.1013064146020133) 3.0 0.010891016560889569 (9.959168434143066,0.6058717370033264) (0.68943852186203,-0.12113827466964722) 0.5 -0.02245803926554285 (10.959195137023926,1.2646138668060303) (0.6281829476356506,-0.308846652507782) 0.5 0.08637447592843911 (9.41982650756836,3.860187530517578) (0.6887359023094177,0.12507139146327972) 0.5 -0.021682368553412268 (10.982354164123535,5.349620819091797) (0.6669961214065552,0.21240535378456116) 0.5 0.0657129602885907 (7.0,5.0) (0,0) 1e-07 -0.2533425105387878 (7.0,1.0) (0,0) 1e-07 -0.2533425105387878 
5.0 (8.119585990905762,2.444427728652954) (0.5267826914787292,0.020222585648298264) 0.5 -0.2533425105387878 (10.0,3.1013064146020133) 3.0 0.03837001616087594 (10.56171989440918,0.5) (0.6025514006614685,-0.10587173700332642) 0.5 -0.02245803926554285 (11.584479331970215,1.0281122922897339) (0.6252841949462891,-0.236501544713974) 0.5 0.08637447592843911 (10.108562469482422,3.9852590560913086) (0.6887359023094177,0.1250714808702469) 0.5 -0.021682368553412268 (11.454575538635254,5.5) (0.4722209870815277,0.15037918090820312) 0.5 0.0657129602885907 (7.0,5.0) (0,0) 1e-07 -0.2533425105387878 (7.0,1.0) (0,0) 1e-07 -0.2533425105387878 
6.0 (8.645304679870605,2.461305856704712) (0.5257183313369751,0.016878072172403336) 0.5 -0.2533425105387878 (10.0,3.1013064146020133) 3.0 0.03209375802896683 (10.56171989440918,0.5) (-5.981880946137608e-08,0.0) 0.5 -0.02245803926554285 (12.09441089630127,1.1491365432739258) (0.5099315643310547,0.1210242211818695) 0.5 0.08637447592843911 (10.25023365020752,4.045787334442139) (0.14167101681232452,0.06052820384502411) 0.5 -0.021682368553412268 (11.537590026855469,5.642333507537842) (0.08301472663879395,0.14233368635177612) 0.5 0.0657129602885907 (7.0,5.0) (0,0) 1e-07 -0.2533425105387878 (7.0,1.0) (0,0) 1e-07 -0.2533425105387878 
7.0 (9.143843650817871,2.47304105758667) (0.4985385835170746,0.011735208332538605) 0.5 -0.2533425105387878 (10.0,3.1013064146020133) 3.0 0.02353487165932001 (10.56171989440918,0.5) (-5.981880946137608e-08,0.0) 0.5 -0.02245803926554285 (12.166037559509277,1.23344087600708) (0.0716261938214302,0.08430437743663788) 0.5 0.08637447592843911 (10.189737319946289,4.0) (-0.06049651280045509,-0.04578733444213867) 0.5 -0.021682368553412268 (11.482580184936523,5.542129993438721) (-0.055009398609399796,-0.10020344704389572) 0.5 0.0657129602885907 (7.0,5.0) (0,0) 1e-07 -0.2533425105387878 (7.0,1.0) (0,0) 1e-07 -0.2533425105387878 
8.0 (9.876259803771973,2.519540786743164) (0.7324159145355225,0.046499721705913544) 0.5 -0.2533425105387878 (10.0,3.1013064146020133) 3.0 0.06340304094366123 (10.56171989440918,0.5) (-5.981880946137608e-08,0.0) 0.5 -0.02245803926554285 (11.996692657470703,1.2577166557312012) (-0.1693447381258011,0.024275831878185272) 0.5 0.08637447592843911 (10.189737319946289,4.0) (-1.8396811185539264e-07,0.0) 0.5 -0.021682368553412268 (11.454575538635254,5.5) (-0.028005020692944527,-0.0421299934387207) 0.5 0.0657129602885907 (7.0,5.0) (0,0) 1e-07 -0.2533425105387878 (7.0,1.0) (0,0) 1e-07 -0.2533425105387878 
9.0 (10.743280410766602,2.619617462158203) (0.8670206069946289,0.10007674247026443) 0.5 -0.2533425105387878 (10.0,3.1013064146020133) 3.0 0.11491747101268951 (10.56171989440918,0.5) (-5.981880946137608e-08,0.0) 0.5 -0.02245803926554285 (11.773449897766113,1.2030152082443237) (-0.22324299812316895,-0.05470144748687744) 0.5 0.08637447592843911 (10.189737319946289,4.0) (-1.8396811185539264e-07,0.0) 0.5 -0.021682368553412268 (11.454575538635254,5.5) (-3.7483926007553237e-07,0.0) 0.5 0.0657129602885907 (7.0,5.0) (0,0) 1e-07 -0.2533425105387878 (7.0,1.0) (0,0) 1e-07 -0.2533425105387878 
