[[(7.0, 6.0), (0, 6.0), (0, 5.0), (7.0, 5.0)], [(7.0, 1.0), (0, 1.0), (0, 0), (7.0, 0)]]
timestamp position0 velocity0 radius0 heading0 goal pref_speed theta position1 velocity1 radius1 heading1 position2 velocity2 radius2 heading2 position3 velocity3 radius3 heading3 position4 velocity4 radius4 heading4 position5 velocity5 radius5 heading5 position6 velocity6 radius6 heading6 
0.0 (6.0,2.665620803833008) (0.0,0.0) 0.5 -0.3042130291129316 (10.0,2.9474916522177304) 3.0 0.0 (7.302287578582764,1.5) (0.0,0.0) 0.5 0.1305144136705172 (8.229249954223633,2.5) (0.0,0.0) 0.5 -0.03244623187302309 (7.064411163330078,3.5) (0.0,0.0) 0.5 0.12502608295014328 (8.019012451171875,4.5) (0.0,0.0) 0.5 -0.3093532287386051 (6.0,5.0) (0,0) 1e-07 -0.3042130291129316 (6.0,1.0) (0,0) 1e-07 -0.3042130291129316 
1.0 (6.176822662353516,2.582879066467285) (0.1768224537372589,-0.08274166285991669) 0.5 -0.3042130291129316 (10.0,2.9474916522177304) 3.0 -0.4376693185241623 (7.7477898597717285,1.2109644412994385) (0.4455021619796753,-0.2890355885028839) 0.5 0.1305144136705172 (8.8502836227417,2.177018404006958) (0.621033787727356,-0.32298150658607483) 0.5 -0.03244623187302309 (7.223701477050781,3.480135917663574) (0.15929031372070312,-0.019863970577716827) 0.5 0.12502608295014328 (8.679208755493164,4.732683181762695) (0.6601958870887756,0.232683002948761) 0.5 -0.3093532287386051 (6.176822662353516,5.0) (0,0) 1e-07 -0.3042130291129316 (6.176822662353516,1.0) (0,0) 1e-07 -0.3042130291129316 
2.0 (6.659624099731445,2.3518221378326416) (0.4828011989593506,-0.23105700314044952) 0.5 -0.3042130291129316 (10.0,2.9474916522177304) 3.0 -0.44636187824155504 (8.392067909240723,0.9372751712799072) (0.6442779898643494,-0.27368927001953125) 0.5 0.1305144136705172 (9.471317291259766,1.8540369272232056) (0.6210337281227112,-0.32298147678375244) 0.5 -0.03244623187302309 (7.916007041931152,3.5836410522460938) (0.692305326461792,0.1035052090883255) 0.5 0.12502608295014328 (9.339405059814453,4.965366363525391) (0.6601958274841309,0.2326829731464386) 0.5 -0.3093532287386051 (6.659624099731445,5.0) (0,0) 1e-07 -0.3042130291129316 (6.659624099731445,1.0) (0,0) 1e-07 -0.3042130291129316 
3.0 (7.131793975830078,2.3661835193634033) (0.4721696674823761,0.014361381530761719) 0.5 -0.3042130291129316 (10.0,2.9474916522177304) 3.0 0.030406348241607078 (9.067229270935059,0.7524579763412476) (0.6751611232757568,-0.18481719493865967) 0.5 0.1305144136705172 (10.092350959777832,1.5310554504394531) (0.621033787727356,-0.32298147678375244) 0.5 -0.03244623187302309 (8.603998184204102,3.7127463817596436) (0.6879911422729492,0.12910522520542145) 0.5 0.12502608295014328 (9.999601364135742,5.198049545288086) (0.6601958870887756,0.2326829731464386) 0.5 -0.3093532287386051 (7.0,5.0) (0,0) 1e-07 -0.3042130291129316 (7.0,1.0) (0,0) 1e-07 -0.3042130291129316 
4.0 (7.635292053222656,2.36836576461792) (0.503497838973999,0.002182234078645706) 0.5 -0.3042130291129316 (10.0,2.9474916522177304) 3.0 0.004334120716272086 (9.746569633483887,0.583649754524231) (0.679340660572052,-0.1688082367181778) 0.5 0.1305144136705172 (10.713384628295898,1.2080739736557007) (0.621033787727356,-0.32298144698143005) 0.5 -0.03244623187302309 (9.29198932647705,3.8418514728546143) (0.687991201877594,0.12910519540309906) 0.5 0.12502608295014328 (10.659797668457031,5.430732250213623) (0.6601958870887756,0.23268292844295502) 0.5 -0.3093532287386051 (7.0,5.0) (0,0) 1e-07 -0.3042130291129316 (7.0,1.0) (0,0) 1e-07 -0.3042130291129316 
5.0 (8.140569686889648,2.3860480785369873) (0.505277693271637,0.01768229529261589) 0.5 -0.3042130291129316 (10.0,2.9474916522177304) 3.0 0.03498092739087259 (10.186548233032227,0.5) (0.43997877836227417,-0.08364975452423096) 0.5 0.1305144136705172 (11.291837692260742,1.0663104057312012) (0.578453004360199,-0.1417635679244995) 0.5 -0.03244623187302309 (9.97998046875,3.970956802368164) (0.687991201877594,0.12910525500774384) 0.5 0.12502608295014328 (10.914969444274902,5.580258369445801) (0.25517207384109497,0.1495262235403061) 0.5 -0.3093532287386051 (7.0,5.0) (0,0) 1e-07 -0.3042130291129316 (7.0,1.0) (0,0) 1e-07 -0.3042130291129316 
6.0 (8.651954650878906,2.3934011459350586) (0.5113846063613892,0.007352996617555618) 0.5 -0.3042130291129316 (10.0,2.9474916522177304) 3.0 0.014377612972759931 (10.186548233032227,0.5) (1.8959191550038668e-07,0.0) 0.5 0.1305144136705172 (11.667681694030762,1.180460810661316) (0.3758438527584076,0.11415044963359833) 0.5 -0.03244623187302309 (10.144793510437012,4.008234977722168) (0.16481296718120575,0.037278130650520325) 0.5 0.12502608295014328 (10.859684944152832,5.5797882080078125) (-0.05528479814529419,-0.00047003477811813354) 0.5 -0.3093532287386051 (7.0,5.0) (0,0) 1e-07 -0.3042130291129316 (7.0,1.0) (0,0) 1e-07 -0.3042130291129316 
7.0 (9.157464027404785,2.4005815982818604) (0.5055091977119446,0.007180515676736832) 0.5 -0.3042130291129316 (10.0,2.9474916522177304) 3.0 0.014203565106187567 (10.186548233032227,0.5) (1.8959191550038668e-07,0.0) 0.5 0.1305144136705172 (11.687573432922363,1.233660101890564) (0.019892185926437378,0.053199321031570435) 0.5 -0.03244623187302309 (10.134749412536621,4.0) (-0.01004381850361824,-0.008234977722167969) 0.5 0.12502608295014328 (10.856330871582031,5.5) (-0.0033535968977957964,-0.0797882080078125) 0.5 -0.3093532287386051 (7.0,5.0) (0,0) 1e-07 -0.3042130291129316 (7.0,1.0) (0,0) 1e-07 -0.3042130291129316 
8.0 (9.667560577392578,2.4020001888275146) (0.5100962519645691,0.001418527215719223) 0.5 -0.3042130291129316 (10.0,2.9474916522177304) 3.0 0.002780893906960446 (10.186548233032227,0.5) (1.8959191550038668e-07,0.0) 0.5 0.1305144136705172 (11.526214599609375,1.2250293493270874) (-0.16135910153388977,-0.008630774915218353) 0.5 -0.03244623187302309 (10.134749412536621,4.0) (2.797512195229501e-07,0.0) 0.5 0.12502608295014328 (10.856330871582031,5.5) (4.755691804803064e-07,0.0) 0.5 -0.3093532287386051 (7.0,5.0) (0,0) 1e-07 -0.3042130291129316 (7.0,1.0) (0,0) 1e-07 -0.3042130291129316 
9.0 (10.14130973815918,2.3993449211120605) (0.47374919056892395,-0.0026552900671958923) 0.5 -0.3042130291129316 (10.0,2.9474916522177304) 3.0 -0.005604784801562194 (10.186548233032227,0.5) (1.8959191550038668e-07,0.0) 0.5 0.1305144136705172 (11.335245132446289,1.154347538948059) (-0.19096937775611877,-0.07068176567554474) 0.5 -0.03244623187302309 (10.134749412536621,4.0) (2.797512195229501e-07,0.0) 0.5 0.12502608295014328 (10.856330871582031,5.5) (4.755691804803064e-07,0.0) 0.5 -0.3093532287386051 (7.0,5.0) (0,0) 1e-07 -0.3042130291129316 (7.0,1.0) (0,0) 1e-07 -0.3042130291129316 
