[[(7.0, 6.0), (0, 6.0), (0, 5.0), (7.0, 5.0)], [(7.0, 1.0), (0, 1.0), (0, 0), (7.0, 0)]]
timestamp position0 velocity0 radius0 heading0 goal pref_speed theta position1 velocity1 radius1 heading1 position2 velocity2 radius2 heading2 position3 velocity3 radius3 heading3 position4 velocity4 radius4 heading4 position5 velocity5 radius5 heading5 position6 velocity6 radius6 heading6 
0.0 (6.0,2.5187971591949463) (0.0,0.0) 0.5 -0.3223025785854122 (10.0,3.13253793305764) 3.0 0.0 (7.333924293518066,1.5) (0.0,0.0) 0.5 -0.3910639284613431 (8.096240997314453,2.5) (0.0,0.0) 0.5 -0.17972193395697697 (7.392951488494873,3.5) (0.0,0.0) 0.5 -0.07555425550240646 (8.420580863952637,4.5) (0.0,0.0) 0.5 -0.34177839105387653 (6.0,5.0) (0,0) 1e-07 -0.3223025785854122 (6.0,1.0) (0,0) 1e-07 -0.3223025785854122 
1.0 (6.214369297027588,2.520021915435791) (0.2143695056438446,0.0012247636914253235) 0.5 -0.3223025785854122 (10.0,3.13253793305764) 3.0 0.005713267666994653 (7.927274703979492,1.1286035776138306) (0.5933504104614258,-0.37139639258384705) 0.5 -0.3910639284613431 (8.724387168884277,2.1910781860351562) (0.6281458139419556,-0.3089219033718109) 0.5 -0.17972193395697697 (7.522103786468506,3.5228137969970703) (0.12915244698524475,0.02281377837061882) 0.5 -0.07555425550240646 (9.07994270324707,4.735034942626953) (0.6593621969223022,0.23503506183624268) 0.5 -0.34177839105387653 (6.214369297027588,5.0) (0,0) 1e-07 -0.3223025785854122 (6.214369297027588,1.0) (0,0) 1e-07 -0.3223025785854122 
2.0 (6.6804518699646,2.4488868713378906) (0.46608272194862366,-0.07113494724035263) 0.5 -0.3223025785854122 (10.0,3.13253793305764) 3.0 -0.15145424476260003 (8.574949264526367,0.8630523681640625) (0.6476746797561646,-0.2655511796474457) 0.5 -0.3910639284613431 (9.352533340454102,1.8821561336517334) (0.6281458735466003,-0.3089219927787781) 0.5 -0.17972193395697697 (8.213790893554688,3.630371570587158) (0.691687285900116,0.10755787789821625) 0.5 -0.07555425550240646 (9.739304542541504,4.970069885253906) (0.6593621969223022,0.23503506183624268) 0.5 -0.34177839105387653 (6.6804518699646,5.0) (0,0) 1e-07 -0.3223025785854122 (6.6804518699646,1.0) (0,0) 1e-07 -0.3223025785854122 
3.0 (7.142272472381592,2.457878589630127) (0.46182042360305786,0.008991777896881104) 0.5 -0.3223025785854122 (10.0,3.13253793305764) 3.0 0.019467830910183285 (9.239873886108398,0.6442485451698303) (0.664924681186676,-0.21880380809307098) 0.5 -0.3910639284613431 (9.980679512023926,1.5732340812683105) (0.6281458139419556,-0.3089219927787781) 0.5 -0.17972193395697697 (8.90496826171875,3.741159439086914) (0.6911773085594177,0.11078795790672302) 0.5 -0.07555425550240646 (10.398666381835938,5.205104827880859) (0.6593621969223022,0.23503507673740387) 0.5 -0.34177839105387653 (7.0,5.0) (0,0) 1e-07 -0.3223025785854122 (7.0,1.0) (0,0) 1e-07 -0.3223025785854122 
4.0 (7.6183247566223145,2.4609715938568115) (0.4760521352291107,0.003092952072620392) 0.5 -0.3223025785854122 (10.0,3.13253793305764) 3.0 0.006496995443985365 (9.905046463012695,0.42620062828063965) (0.6651729941368103,-0.21804790198802948) 0.5 -0.3910639284613431 (10.60882568359375,1.2643120288848877) (0.6281458139419556,-0.30892208218574524) 0.5 -0.17972193395697697 (9.596145629882812,3.85194730758667) (0.691177248954773,0.11078798770904541) 0.5 -0.07555425550240646 (11.058028221130371,5.4401397705078125) (0.6593621969223022,0.23503507673740387) 0.5 -0.34177839105387653 (7.0,5.0) (0,0) 1e-07 -0.3223025785854122 (7.0,1.0) (0,0) 1e-07 -0.3223025785854122 
5.0 (8.087244987487793,2.4778215885162354) (0.46892058849334717,0.016850024461746216) 0.5 -0.3223025785854122 (10.0,3.13253793305764) 3.0 0.035918187617595985 (10.29442024230957,0.4414384663105011) (0.3893734812736511,0.01523783802986145) 0.5 -0.3910639284613431 (11.183100700378418,1.0383954048156738) (0.5742747187614441,-0.22591668367385864) 0.5 -0.17972193395697697 (10.287322998046875,3.962735414505005) (0.691177248954773,0.11078809201717377) 0.5 -0.07555425550240646 (11.292570114135742,5.587497711181641) (0.23454168438911438,0.14735789597034454) 0.5 -0.34177839105387653 (7.0,5.0) (0,0) 1e-07 -0.3223025785854122 (7.0,1.0) (0,0) 1e-07 -0.3223025785854122 
6.0 (8.58200454711914,2.4897544384002686) (0.494759738445282,0.011932961642742157) 0.5 -0.3223025785854122 (10.0,3.13253793305764) 3.0 0.024114024798695545 (10.350605010986328,0.5) (0.05618462339043617,0.0585615336894989) 0.5 -0.3910639284613431 (11.62414836883545,1.1100785732269287) (0.4410478472709656,0.07168315351009369) 0.5 -0.17972193395697697 (10.519806861877441,4.0) (0.23248374462127686,0.03726458549499512) 0.5 -0.07555425550240646 (11.230053901672363,5.575592994689941) (-0.06251649558544159,-0.011904902756214142) 0.5 -0.34177839105387653 (7.0,5.0) (0,0) 1e-07 -0.3223025785854122 (7.0,1.0) (0,0) 1e-07 -0.3223025785854122 
7.0 (9.07301139831543,2.5025317668914795) (0.4910068213939667,0.012777343392372131) 0.5 -0.3223025785854122 (10.0,3.13253793305764) 3.0 0.026016869434269233 (10.350605010986328,0.5) (-1.44587033901189e-07,0.0) 0.5 -0.3910639284613431 (11.763429641723633,1.1921998262405396) (0.13928091526031494,0.08212129026651382) 0.5 -0.17972193395697697 (10.519806861877441,4.0) (-1.1572642932833332e-07,0.0) 0.5 -0.07555425550240646 (11.225958824157715,5.5) (-0.004095148295164108,-0.0755929946899414) 0.5 -0.34177839105387653 (7.0,5.0) (0,0) 1e-07 -0.3223025785854122 (7.0,1.0) (0,0) 1e-07 -0.3223025785854122 
8.0 (9.73857307434082,2.535674571990967) (0.6655619144439697,0.03314276412129402) 0.5 -0.3223025785854122 (10.0,3.13253793305764) 3.0 0.04975556638349518 (10.350605010986328,0.5) (-1.44587033901189e-07,0.0) 0.5 -0.3910639284613431 (11.659088134765625,1.2596715688705444) (-0.1043412834405899,0.06747177988290787) 0.5 -0.17972193395697697 (10.519806861877441,4.0) (-1.1572642932833332e-07,0.0) 0.5 -0.07555425550240646 (11.225958824157715,5.5) (-7.088321041237577e-08,0.0) 0.5 -0.34177839105387653 (7.0,5.0) (0,0) 1e-07 -0.3223025785854122 (7.0,1.0) (0,0) 1e-07 -0.3223025785854122 
9.0 (10.516788482666016,2.6035549640655518) (0.7782151699066162,0.06788044422864914) 0.5 -0.3223025785854122 (10.0,3.13253793305764) 3.0 0.08700559428394228 (10.350605010986328,0.5) (-1.44587033901189e-07,0.0) 0.5 -0.3910639284613431 (11.471224784851074,1.2643345594406128) (-0.18786337971687317,0.00466301292181015) 0.5 -0.17972193395697697 (10.519806861877441,4.0) (-1.1572642932833332e-07,0.0) 0.5 -0.07555425550240646 (11.225958824157715,5.5) (-7.088321041237577e-08,0.0) 0.5 -0.34177839105387653 (7.0,5.0) (0,0) 1e-07 -0.3223025785854122 (7.0,1.0) (0,0) 1e-07 -0.3223025785854122 
