[[(7.0, 6.0), (0, 6.0), (0, 5.0), (7.0, 5.0)], [(7.0, 1.0), (0, 1.0), (0, 0), (7.0, 0)]]
timestamp position0 velocity0 radius0 heading0 goal pref_speed theta position1 velocity1 radius1 heading1 position2 velocity2 radius2 heading2 position3 velocity3 radius3 heading3 position4 velocity4 radius4 heading4 position5 velocity5 radius5 heading5 position6 velocity6 radius6 heading6 
0.0 (6.0,2.527653694152832) (0.0,0.0) 0.5 -0.332962679696831 (10.0,3.2075793437152686) 3.0 0.0 (7.423239231109619,1.5) (0.0,0.0) 0.5 -0.16958820310066466 (8.346245765686035,2.5) (0.0,0.0) 0.5 -0.22573875136185526 (7.065603256225586,3.5) (0.0,0.0) 0.5 0.04734584755912313 (8.184090614318848,4.5) (0.0,0.0) 0.5 -0.1069924826381175 (6.0,5.0) (0,0) 1e-07 -0.332962679696831 (6.0,1.0) (0,0) 1e-07 -0.332962679696831 
1.0 (6.196212291717529,2.4767651557922363) (0.1962120682001114,-0.050888542085886) 0.5 -0.332962679696831 (10.0,3.2075793437152686) 3.0 -0.25376361926981095 (7.994518280029297,1.095475673675537) (0.5712792873382568,-0.4045243561267853) 0.5 -0.16958820310066466 (8.977571487426758,2.1976306438446045) (0.6313261985778809,-0.3023693859577179) 0.5 -0.22573875136185526 (7.249618053436279,3.481851100921631) (0.18401458859443665,-0.018148988485336304) 0.5 0.04734584755912313 (8.84973430633545,4.716606616973877) (0.6656436920166016,0.2166067361831665) 0.5 -0.1069924826381175 (6.196212291717529,5.0) (0,0) 1e-07 -0.332962679696831 (6.196212291717529,1.0) (0,0) 1e-07 -0.332962679696831 
2.0 (6.610733985900879,2.3841896057128906) (0.41452187299728394,-0.09257562458515167) 0.5 -0.332962679696831 (10.0,3.2075793437152686) 3.0 -0.2197253897452671 (8.650655746459961,0.8515820503234863) (0.6561371088027954,-0.2438936084508896) 0.5 -0.16958820310066466 (9.608898162841797,1.895261287689209) (0.6313261985778809,-0.3023693859577179) 0.5 -0.22573875136185526 (7.9387030601501465,3.604984760284424) (0.6890850067138672,0.12313360720872879) 0.5 0.04734584755912313 (9.51537799835205,4.933213233947754) (0.6656436324119568,0.2166067510843277) 0.5 -0.1069924826381175 (6.610733985900879,5.0) (0,0) 1e-07 -0.332962679696831 (6.610733985900879,1.0) (0,0) 1e-07 -0.332962679696831 
3.0 (7.084441184997559,2.3942618370056152) (0.4737071394920349,0.010072194039821625) 0.5 -0.332962679696831 (10.0,3.2075793437152686) 3.0 0.0212592881843474 (9.331267356872559,0.687974214553833) (0.6806118488311768,-0.16360785067081451) 0.5 -0.16958820310066466 (10.24022388458252,1.592891812324524) (0.6313260793685913,-0.30236944556236267) 0.5 -0.22573875136185526 (8.627788543701172,3.728118419647217) (0.6890850067138672,0.123133584856987) 0.5 0.04734584755912313 (10.181021690368652,5.149819850921631) (0.6656436324119568,0.21660679578781128) 0.5 -0.1069924826381175 (7.0,5.0) (0,0) 1e-07 -0.332962679696831 (7.0,1.0) (0,0) 1e-07 -0.332962679696831 
4.0 (7.543201446533203,2.40105938911438) (0.45876044034957886,0.006797470152378082) 0.5 -0.332962679696831 (10.0,3.2075793437152686) 3.0 0.014815952228791196 (10.01370620727539,0.5321612358093262) (0.6824384927749634,-0.15581294894218445) 0.5 -0.16958820310066466 (10.871549606323242,1.2905224561691284) (0.6313261985778809,-0.3023693859577179) 0.5 -0.22573875136185526 (9.316873550415039,3.8512520790100098) (0.6890850067138672,0.12313360720872879) 0.5 0.04734584755912313 (10.846665382385254,5.366426944732666) (0.665643572807312,0.21660690009593964) 0.5 -0.1069924826381175 (7.0,5.0) (0,0) 1e-07 -0.332962679696831 (7.0,1.0) (0,0) 1e-07 -0.332962679696831 
5.0 (7.991373062133789,2.417616367340088) (0.44817179441452026,0.016556911170482635) 0.5 -0.332962679696831 (10.0,3.2075793437152686) 3.0 0.03692643142184292 (10.224251747131348,0.5) (0.2105455994606018,-0.03216123580932617) 0.5 -0.16958820310066466 (11.514764785766602,1.022550344467163) (0.6432156562805176,-0.26797208189964294) 0.5 -0.22573875136185526 (10.005958557128906,3.9743857383728027) (0.6890850067138672,0.12313356250524521) 0.5 0.04734584755912313 (11.257142066955566,5.5) (0.4104769825935364,0.13357305526733398) 0.5 -0.1069924826381175 (7.0,5.0) (0,0) 1e-07 -0.332962679696831 (7.0,1.0) (0,0) 1e-07 -0.332962679696831 
6.0 (8.475539207458496,2.433786392211914) (0.48416590690612793,0.016170036047697067) 0.5 -0.332962679696831 (10.0,3.2075793437152686) 3.0 0.03338530817134567 (10.224251747131348,0.5) (6.213633696461329e-08,0.0) 0.5 -0.16958820310066466 (11.862773895263672,1.0090863704681396) (0.34800899028778076,-0.01346394419670105) 0.5 -0.22573875136185526 (10.14930248260498,4.0) (0.14334407448768616,0.025614261627197266) 0.5 0.04734584755912313 (11.304696083068848,5.605971336364746) (0.047553569078445435,0.10597141087055206) 0.5 -0.1069924826381175 (7.0,5.0) (0,0) 1e-07 -0.332962679696831 (7.0,1.0) (0,0) 1e-07 -0.332962679696831 
7.0 (8.971238136291504,2.4524104595184326) (0.4956985116004944,0.018624041229486465) 0.5 -0.332962679696831 (10.0,3.2075793437152686) 3.0 0.037553643912077356 (10.224251747131348,0.5) (6.213633696461329e-08,0.0) 0.5 -0.16958820310066466 (11.841140747070312,1.074971318244934) (-0.021633192896842957,0.06588491052389145) 0.5 -0.22573875136185526 (10.14930248260498,4.0) (1.5376400597233442e-07,0.0) 0.5 0.04734584755912313 (11.257142066955566,5.5) (-0.04755370318889618,-0.1059713363647461) 0.5 -0.1069924826381175 (7.0,5.0) (0,0) 1e-07 -0.332962679696831 (7.0,1.0) (0,0) 1e-07 -0.332962679696831 
8.0 (9.442989349365234,2.4634532928466797) (0.4717511236667633,0.011042721569538116) 0.5 -0.332962679696831 (10.0,3.2075793437152686) 3.0 0.023403665180741908 (10.224251747131348,0.5) (6.213633696461329e-08,0.0) 0.5 -0.16958820310066466 (11.64950180053711,1.0769611597061157) (-0.19163894653320312,0.0019898880273103714) 0.5 -0.22573875136185526 (10.14930248260498,4.0) (1.5376400597233442e-07,0.0) 0.5 0.04734584755912313 (11.257142066955566,5.5) (3.121792815363733e-07,0.0) 0.5 -0.1069924826381175 (7.0,5.0) (0,0) 1e-07 -0.332962679696831 (7.0,1.0) (0,0) 1e-07 -0.332962679696831 
9.0 (9.919087409973145,2.4708123207092285) (0.4760976731777191,0.007359005510807037) 0.5 -0.332962679696831 (10.0,3.2075793437152686) 3.0 0.015455693120877906 (10.224251747131348,0.5) (6.213633696461329e-08,0.0) 0.5 -0.16958820310066466 (11.478140830993652,1.0) (-0.1713610291481018,-0.07696115970611572) 0.5 -0.22573875136185526 (10.14930248260498,4.0) (1.5376400597233442e-07,0.0) 0.5 0.04734584755912313 (11.257142066955566,5.5) (3.121792815363733e-07,0.0) 0.5 -0.1069924826381175 (7.0,5.0) (0,0) 1e-07 -0.332962679696831 (7.0,1.0) (0,0) 1e-07 -0.332962679696831 
