[[(7.0, 6.0), (0, 6.0), (0, 5.0), (7.0, 5.0)], [(7.0, 1.0), (0, 1.0), (0, 0), (7.0, 0)]]
timestamp position0 velocity0 radius0 heading0 goal pref_speed theta position1 velocity1 radius1 heading1 position2 velocity2 radius2 heading2 position3 velocity3 radius3 heading3 position4 velocity4 radius4 heading4 position5 velocity5 radius5 heading5 position6 velocity6 radius6 heading6 
0.0 (6.0,2.6399319171905518) (0.0,0.0) 0.5 -0.29550422947804256 (10.0,3.2787391720841486) 3.0 0.0 (7.496135711669922,1.5) (0.0,0.0) 0.5 0.3243079612199724 (8.310381889343262,2.5) (0.0,0.0) 0.5 -0.06706050899964783 (7.007898330688477,3.5) (0.0,0.0) 0.5 -0.09981174829264511 (8.300834655761719,4.5) (0.0,0.0) 0.5 0.20483568276441588 (6.0,5.0) (0,0) 1e-07 -0.29550422947804256 (6.0,1.0) (0,0) 1e-07 -0.29550422947804256 
1.0 (6.19665002822876,2.53464412689209) (0.19665013253688812,-0.1052878350019455) 0.5 -0.29550422947804256 (10.0,3.2787391720841486) 3.0 -0.4915702933560367 (8.08174991607666,1.1165217161178589) (0.5856145024299622,-0.3834782540798187) 0.5 0.3243079612199724 (8.93000602722168,2.174323081970215) (0.6196245551109314,-0.32567691802978516) 0.5 -0.06706050899964783 (7.209361553192139,3.498809576034546) (0.20146335661411285,-0.00119037926197052) 0.5 -0.09981174829264511 (8.961435317993164,4.731530666351318) (0.6606009006500244,0.23153066635131836) 0.5 0.20483568276441588 (6.19665002822876,5.0) (0,0) 1e-07 -0.29550422947804256 (6.19665002822876,1.0) (0,0) 1e-07 -0.29550422947804256 
2.0 (6.668280601501465,2.373828411102295) (0.4716304540634155,-0.1608157753944397) 0.5 -0.29550422947804256 (10.0,3.2787391720841486) 3.0 -0.3286152197594297 (8.725848197937012,0.8424090147018433) (0.6440979838371277,-0.2741127014160156) 0.5 0.3243079612199724 (9.549630165100098,1.8486461639404297) (0.6196245551109314,-0.3256768584251404) 0.5 -0.06706050899964783 (7.898585796356201,3.6211624145507812) (0.6892240643501282,0.12235286831855774) 0.5 -0.09981174829264511 (9.62203598022461,4.963061332702637) (0.6606008410453796,0.23153062164783478) 0.5 0.20483568276441588 (6.668280601501465,5.0) (0,0) 1e-07 -0.29550422947804256 (6.668280601501465,1.0) (0,0) 1e-07 -0.29550422947804256 
3.0 (7.145452976226807,2.387174606323242) (0.4771725535392761,0.01334630697965622) 0.5 -0.29550422947804256 (10.0,3.2787391720841486) 3.0 0.027962271211010727 (9.388006210327148,0.6153705716133118) (0.662158191204071,-0.2270384281873703) 0.5 0.3243079612199724 (10.169254302978516,1.5229694843292236) (0.6196245551109314,-0.32567670941352844) 0.5 -0.06706050899964783 (8.587809562683105,3.7435152530670166) (0.6892240643501282,0.12235289067029953) 0.5 -0.09981174829264511 (10.282636642456055,5.194591999053955) (0.6606009602546692,0.23153062164783478) 0.5 0.20483568276441588 (7.0,5.0) (0,0) 1e-07 -0.29550422947804256 (7.0,1.0) (0,0) 1e-07 -0.29550422947804256 
4.0 (7.599380016326904,2.3974506855010986) (0.4539269804954529,0.0102761909365654) 0.5 -0.29550422947804256 (10.0,3.2787391720841486) 3.0 0.022634556675214624 (10.049677848815918,0.3869180679321289) (0.6616716980934143,-0.22845251858234406) 0.5 0.3243079612199724 (10.789533615112305,1.1985418796539307) (0.6202794909477234,-0.32442766427993774) 0.5 -0.06706050899964783 (9.277033805847168,3.865868091583252) (0.6892240047454834,0.12235289067029953) 0.5 -0.09981174829264511 (10.9432373046875,5.426122665405273) (0.6606009602546692,0.23153050243854523) 0.5 0.20483568276441588 (7.0,5.0) (0,0) 1e-07 -0.29550422947804256 (7.0,1.0) (0,0) 1e-07 -0.29550422947804256 
5.0 (8.04723834991455,2.4146738052368164) (0.44785821437835693,0.017223216593265533) 0.5 -0.29550422947804256 (10.0,3.2787391720841486) 3.0 0.03843790942424492 (10.47668743133545,0.37201112508773804) (0.42700982093811035,-0.01490694284439087) 0.5 0.3243079612199724 (11.24898910522461,1.0799223184585571) (0.45945560932159424,-0.11861957609653473) 0.5 -0.06706050899964783 (9.96625804901123,3.9882211685180664) (0.6892240047454834,0.1223529726266861) 0.5 -0.09981174829264511 (11.200366973876953,5.551229000091553) (0.25712940096855164,0.12510628998279572) 0.5 0.20483568276441588 (7.0,5.0) (0,0) 1e-07 -0.29550422947804256 (7.0,1.0) (0,0) 1e-07 -0.29550422947804256 
6.0 (8.526955604553223,2.4323935508728027) (0.479717493057251,0.017719734460115433) 0.5 -0.29550422947804256 (10.0,3.2787391720841486) 3.0 0.03692106780046398 (10.612401008605957,0.5) (0.1357133537530899,0.12798887491226196) 0.5 0.3243079612199724 (11.553401947021484,1.2326444387435913) (0.304412841796875,0.1527220904827118) 0.5 -0.06706050899964783 (10.087233543395996,4.040570259094238) (0.12097582221031189,0.052348896861076355) 0.5 -0.09981174829264511 (11.17431640625,5.586040019989014) (-0.026050955057144165,0.03481113910675049) 0.5 0.20483568276441588 (7.0,5.0) (0,0) 1e-07 -0.29550422947804256 (7.0,1.0) (0,0) 1e-07 -0.29550422947804256 
7.0 (9.011759757995605,2.450679302215576) (0.4848037362098694,0.01828569546341896) 0.5 -0.29550422947804256 (10.0,3.2787391720841486) 3.0 0.03769985718129584 (10.612401008605957,0.5) (-2.2232332241856056e-07,0.0) 0.5 0.3243079612199724 (11.734130859375,1.3486504554748535) (0.1807284951210022,0.11600600183010101) 0.5 -0.06706050899964783 (10.032609939575195,4.0) (-0.054624028503894806,-0.04057025909423828) 0.5 -0.09981174829264511 (11.154024124145508,5.5) (-0.02029215358197689,-0.08604001998901367) 0.5 0.20483568276441588 (7.0,5.0) (0,0) 1e-07 -0.29550422947804256 (7.0,1.0) (0,0) 1e-07 -0.29550422947804256 
8.0 (9.653432846069336,2.492948532104492) (0.6416735649108887,0.04226917400956154) 0.5 -0.29550422947804256 (10.0,3.2787391720841486) 3.0 0.06577829527093078 (10.612401008605957,0.5) (-2.2232332241856056e-07,0.0) 0.5 0.3243079612199724 (11.706972122192383,1.3954367637634277) (-0.027158353477716446,0.04678630456328392) 0.5 -0.06706050899964783 (10.032609939575195,4.0) (-4.230611239108839e-07,0.0) 0.5 -0.09981174829264511 (11.154024124145508,5.5) (1.2847560526552115e-07,0.0) 0.5 0.20483568276441588 (7.0,5.0) (0,0) 1e-07 -0.29550422947804256 (7.0,1.0) (0,0) 1e-07 -0.29550422947804256 
9.0 (10.397703170776367,2.5715348720550537) (0.7442699670791626,0.07858622819185257) 0.5 -0.29550422947804256 (10.0,3.2787391720841486) 3.0 0.10519854344824335 (10.612401008605957,0.5) (-2.2232332241856056e-07,0.0) 0.5 0.3243079612199724 (11.57698917388916,1.3924129009246826) (-0.1299828588962555,-0.0030238647013902664) 0.5 -0.06706050899964783 (10.032609939575195,4.0) (-4.230611239108839e-07,0.0) 0.5 -0.09981174829264511 (11.154024124145508,5.5) (1.2847560526552115e-07,0.0) 0.5 0.20483568276441588 (7.0,5.0) (0,0) 1e-07 -0.29550422947804256 (7.0,1.0) (0,0) 1e-07 -0.29550422947804256 
