train running loss, train running l2 error, val loss, val l2 error
-3.1147, 0.0696, -3.4989, 0.0508
-3.3315, 0.0632, -3.9587, 0.0330
-3.5090, 0.0603, -4.0646, 0.0426
-3.5961, 0.0605, -4.1958, 0.0436
-3.6171, 0.0624, -4.2531, 0.0349
-3.6574, 0.0591, -4.1273, 0.0438
-3.6696, 0.0592, -4.1989, 0.0393
-3.6606, 0.0595, -4.1389, 0.0448
-3.6985, 0.0589, -4.2895, 0.0391
-3.6764, 0.0604, -4.2084, 0.0384
-3.6925, 0.0590, -4.2277, 0.0400
-3.7192, 0.0587, -4.2003, 0.0441
-3.7131, 0.0592, -4.1846, 0.0448
-3.6850, 0.0599, -4.2045, 0.0432
-3.7320, 0.0583, -4.1865, 0.0449
-3.7251, 0.0582, -4.2126, 0.0437
-3.7145, 0.0583, -4.2656, 0.0369
-3.7393, 0.0578, -4.2932, 0.0383
-3.7405, 0.0588, -4.3212, 0.0392
-3.7342, 0.0583, -4.1869, 0.0444
-3.7466, 0.0578, -4.2110, 0.0431
-3.7602, 0.0561, -4.3713, 0.0362
-3.7382, 0.0582, -4.2706, 0.0397
-3.7242, 0.0572, -4.2069, 0.0448
-3.7250, 0.0591, -4.2990, 0.0369
-3.7692, 0.0569, -4.2702, 0.0428
-3.7901, 0.0570, -4.2534, 0.0437
-3.7574, 0.0567, -4.2449, 0.0406
-3.7653, 0.0575, -4.2993, 0.0408
-3.7784, 0.0572, -4.2364, 0.0424
-3.8065, 0.0561, -4.3279, 0.0386
-3.7939, 0.0567, -4.3242, 0.0386
-3.8112, 0.0557, -4.2913, 0.0418
-3.7849, 0.0568, -4.3011, 0.0398
-3.8020, 0.0570, -4.4350, 0.0352
-3.8098, 0.0566, -4.3816, 0.0376
-3.7779, 0.0575, -4.3718, 0.0390
-3.8148, 0.0552, -4.1830, 0.0449
-3.8093, 0.0569, -4.2966, 0.0408
-3.8048, 0.0559, -4.3066, 0.0419
-3.8504, 0.0558, -4.3752, 0.0387
-3.8457, 0.0556, -4.3120, 0.0422
-3.8324, 0.0557, -4.3316, 0.0367
-3.8462, 0.0551, -4.4864, 0.0325
-3.8507, 0.0570, -4.4407, 0.0361
-3.9009, 0.0538, -4.3861, 0.0386
-3.8327, 0.0556, -4.3678, 0.0366
-3.8572, 0.0550, -4.3426, 0.0406
-3.8644, 0.0548, -4.3840, 0.0387
-3.9026, 0.0547, -4.4586, 0.0402
-3.8959, 0.0547, -4.4112, 0.0396
-3.8860, 0.0543, -4.4131, 0.0368
-3.8934, 0.0542, -4.4436, 0.0389
-3.9224, 0.0534, -4.5104, 0.0324
-3.9246, 0.0546, -4.5215, 0.0327
-3.9111, 0.0543, -4.4842, 0.0353
-3.9385, 0.0533, -4.4609, 0.0390
-3.9412, 0.0534, -4.5050, 0.0368
-3.9197, 0.0536, -4.3779, 0.0412
-3.8792, 0.0556, -4.4024, 0.0382
-3.9229, 0.0538, -4.4021, 0.0414
-3.9616, 0.0531, -4.5177, 0.0363
-3.9384, 0.0532, -4.4788, 0.0359
-3.9230, 0.0541, -4.4674, 0.0371
-3.9306, 0.0541, -4.4791, 0.0381
-3.9618, 0.0530, -4.5220, 0.0344
-3.9543, 0.0538, -4.5051, 0.0359
-3.9694, 0.0543, -4.5210, 0.0378
-3.9646, 0.0536, -4.4790, 0.0378
-3.9510, 0.0532, -4.5075, 0.0359
-3.9472, 0.0532, -4.4386, 0.0382
-3.9961, 0.0535, -4.6217, 0.0317
-3.9656, 0.0532, -4.4526, 0.0395
-3.9786, 0.0526, -4.4310, 0.0413
-3.9947, 0.0531, -4.5706, 0.0346
-3.9786, 0.0535, -4.5345, 0.0362
-4.0039, 0.0525, -4.4911, 0.0399
-4.0014, 0.0532, -4.6199, 0.0318
-3.9674, 0.0533, -4.5501, 0.0339
-4.0144, 0.0529, -4.5443, 0.0369
-4.0004, 0.0532, -4.4752, 0.0405
-4.0173, 0.0531, -4.5400, 0.0353
-4.0223, 0.0512, -4.5081, 0.0406
-4.0387, 0.0531, -4.5315, 0.0400
-4.0375, 0.0521, -4.5513, 0.0399
-4.0401, 0.0529, -4.5645, 0.0365
-4.0057, 0.0531, -4.5053, 0.0395
-4.0335, 0.0525, -4.5873, 0.0365
-4.0140, 0.0539, -4.5982, 0.0363
-4.0435, 0.0525, -4.4797, 0.0396
-4.0271, 0.0527, -4.6462, 0.0313
-4.0792, 0.0513, -4.5301, 0.0420
-4.0504, 0.0521, -4.5405, 0.0362
-4.1003, 0.0507, -4.6267, 0.0361
-4.0718, 0.0512, -4.5841, 0.0365
-4.0975, 0.0515, -4.7148, 0.0304
-4.1062, 0.0509, -4.6047, 0.0382
-4.1183, 0.0510, -4.6962, 0.0348
-4.0610, 0.0514, -4.5464, 0.0348
-4.1009, 0.0504, -4.5810, 0.0369
-4.0793, 0.0516, -4.6273, 0.0368
-4.1021, 0.0510, -4.6421, 0.0353
-4.0673, 0.0525, -4.5500, 0.0393
-4.1416, 0.0504, -4.6969, 0.0358
-4.1513, 0.0510, -4.7901, 0.0302
-4.1161, 0.0506, -4.6709, 0.0341
-4.0950, 0.0514, -4.6721, 0.0346
-4.1336, 0.0504, -4.6595, 0.0362
-4.1407, 0.0508, -4.6253, 0.0384
-4.1272, 0.0514, -4.6313, 0.0355
-4.1481, 0.0503, -4.7479, 0.0321
-4.1712, 0.0507, -4.7726, 0.0332
-4.1454, 0.0508, -4.6946, 0.0350
-4.1572, 0.0515, -4.7225, 0.0343
-4.1828, 0.0504, -4.7712, 0.0328
-4.1618, 0.0503, -4.7815, 0.0339
-4.1835, 0.0505, -4.7813, 0.0332
-4.1788, 0.0511, -4.7333, 0.0353
-4.1773, 0.0495, -4.6539, 0.0375
-4.1778, 0.0506, -4.8295, 0.0304
-4.2118, 0.0504, -4.8148, 0.0353
-4.1924, 0.0505, -4.6801, 0.0367
-4.1803, 0.0507, -4.6578, 0.0395
-4.1990, 0.0504, -4.7870, 0.0333
-4.2057, 0.0509, -4.7276, 0.0351
-4.1913, 0.0512, -4.7430, 0.0329
-4.2235, 0.0504, -4.6856, 0.0398
-4.2173, 0.0502, -4.7321, 0.0363
-4.2436, 0.0493, -4.7568, 0.0352
-4.2059, 0.0510, -4.7970, 0.0324
-4.2253, 0.0504, -4.8674, 0.0300
-4.2294, 0.0505, -4.8321, 0.0325
-4.2381, 0.0500, -4.7466, 0.0351
-4.2462, 0.0497, -4.7702, 0.0358
-4.2469, 0.0503, -4.9173, 0.0307
-4.2764, 0.0496, -4.7976, 0.0356
-4.2579, 0.0503, -4.8135, 0.0350
-4.2211, 0.0505, -4.7397, 0.0345
-4.2088, 0.0513, -4.6752, 0.0393
-4.2708, 0.0496, -4.8201, 0.0349
-4.2716, 0.0499, -4.7642, 0.0353
-4.2826, 0.0498, -4.8324, 0.0311
-4.3021, 0.0490, -4.9261, 0.0337
-4.2787, 0.0503, -4.8490, 0.0314
-4.2886, 0.0498, -4.7868, 0.0339
-4.2700, 0.0504, -4.8458, 0.0333
-4.2912, 0.0500, -4.7888, 0.0383
-4.3001, 0.0505, -4.8875, 0.0311
-4.3036, 0.0503, -4.9170, 0.0325
-4.3103, 0.0494, -4.8912, 0.0314
-4.3455, 0.0488, -4.9039, 0.0359
-4.3201, 0.0502, -4.8841, 0.0358
-4.3571, 0.0494, -4.8151, 0.0360
-4.3920, 0.0491, -4.9085, 0.0335
-4.3551, 0.0499, -4.8824, 0.0355
-4.3640, 0.0507, -4.8978, 0.0343
-4.3621, 0.0487, -4.8701, 0.0355
-4.3468, 0.0507, -4.8395, 0.0358
-4.3645, 0.0485, -4.9213, 0.0304
-4.3028, 0.0501, -4.9068, 0.0300
-4.3129, 0.0507, -4.7644, 0.0368
-4.3201, 0.0503, -4.8508, 0.0342
-4.3914, 0.0492, -4.8800, 0.0352
-4.3602, 0.0493, -4.7949, 0.0342
-4.3176, 0.0509, -4.8323, 0.0355
