[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.18278,1.02395) (0,0) 0.139306 (5.98029,1.15206) 1.94208 0 (2.25769,0.475668) (0,0) 0.160131 (2.24882,0.858079) (0,0) 0.135231 (2.39103,1.16407) (0,0) 0.164111 (2.32594,1.60285) (0,0) 0.151471 (1.18278,1.8) (0,0) 0.001 (1.18278,0.3) (0,0) 0.001
0.1 (1.28274,1.02662) (0.999611,0.0267224) 0.139306 (5.98029,1.15206) 1.94208 0.0267264 (2.26795,0.473731) (0.102609,-0.0193684) 0.160131 (2.25147,0.857269) (0.0264716,-0.00810366) 0.135231 (2.42711,1.15324) (0.360771,-0.10828) 0.164111 (2.34797,1.60482) (0.220299,0.0197425) 0.151471 (1.28274,1.8) (0,0) 0.001 (1.28274,0.3) (0,0) 0.001
0.2 (1.38231,1.03288) (0.995735,0.0625496) 0.139306 (5.98029,1.15206) 1.94208 0.0627351 (2.27821,0.471795) (0.10261,-0.01936) 0.160131 (2.25459,0.852886) (0.0312631,-0.04383) 0.135231 (2.45656,1.12976) (0.294533,-0.2348) 0.164111 (2.36968,1.60058) (0.217078,-0.04241) 0.151471 (1.38231,1.8) (0,0) 0.001 (1.38231,0.3) (0,0) 0.001
0.3 (1.48188,1.03913) (0.995695,0.0625452) 0.139306 (5.98029,1.15206) 1.94208 0.0627332 (2.28847,0.469859) (0.10261,-0.0193604) 0.160131 (2.26027,0.848785) (0.05679,-0.0410144) 0.135231 (2.48031,1.10052) (0.237449,-0.292401) 0.164111 (2.39138,1.59634) (0.217076,-0.0424179) 0.151471 (1.48188,1.8) (0,0) 0.001 (1.48188,0.3) (0,0) 0.001
0.4 (1.58144,1.04539) (0.995546,0.0625287) 0.139306 (5.98029,1.15206) 1.94208 0.0627261 (2.29873,0.467923) (0.10261,-0.0193603) 0.160131 (2.26724,0.844826) (0.0697008,-0.0395904) 0.135231 (2.50321,1.07061) (0.228962,-0.299093) 0.164111 (2.41309,1.5921) (0.217078,-0.0424071) 0.151471 (1.58144,1.8) (0,0) 0.001 (1.58144,0.3) (0,0) 0.001
0.5 (1.68098,1.05164) (0.995428,0.0625157) 0.139306 (5.98029,1.15206) 1.94208 0.0627205 (2.30899,0.465987) (0.102609,-0.0193658) 0.160131 (2.27509,0.840963) (0.0784789,-0.0386222) 0.135231 (2.5261,1.0407) (0.228967,-0.29909) 0.164111 (2.4348,1.58786) (0.217076,-0.0424172) 0.151471 (1.68098,1.8) (0,0) 0.001 (1.68098,0.3) (0,0) 0.001
0.6 (1.78053,1.05789) (0.995499,0.0625235) 0.139306 (5.98029,1.15206) 1.94208 0.0627239 (2.31925,0.46405) (0.10261,-0.0193642) 0.160131 (2.28354,0.837167) (0.0844807,-0.0379602) 0.135231 (2.549,1.01079) (0.228939,-0.299111) 0.164111 (2.45651,1.58361) (0.217076,-0.0424167) 0.151471 (1.78053,1.8) (0,0) 0.001 (1.78053,0.3) (0,0) 0.001
0.7 (1.88006,1.06414) (0.995332,0.0625051) 0.139306 (5.98029,1.15206) 1.94208 0.0627159 (2.32951,0.462113) (0.102609,-0.0193692) 0.160131 (2.29237,0.833414) (0.0883293,-0.0375356) 0.135231 (2.57189,0.980881) (0.228928,-0.299119) 0.164111 (2.47822,1.57937) (0.217078,-0.0424077) 0.151471 (1.88006,1.8) (0,0) 0.001 (1.88006,0.3) (0,0) 0.001
0.8 (1.97959,1.07039) (0.995225,0.0624933) 0.139306 (5.98029,1.15206) 1.94208 0.0627108 (2.33977,0.460177) (0.10261,-0.0193619) 0.160131 (2.30141,0.829683) (0.0904122,-0.0373059) 0.135231 (2.59478,0.950971) (0.228948,-0.299104) 0.164111 (2.49992,1.57513) (0.217079,-0.0424059) 0.151471 (1.97959,1.8) (0,0) 0.001 (1.97959,0.3) (0,0) 0.001
