train running loss, train running l2 error, val loss, val l2 error
1.6590, 0.4244, 0.6387, 0.1855
0.5805, 0.2855, 0.1728, 0.2426
0.0628, 0.2929, -0.2178, 0.2477
-0.1993, 0.2786, -0.5353, 0.2299
-0.4632, 0.2438, -0.8790, 0.1805
-0.6789, 0.2181, -0.9136, 0.1714
-0.8633, 0.1997, -1.0995, 0.1457
-1.0417, 0.1848, -1.2734, 0.1522
-1.1912, 0.1762, -1.3668, 0.1425
-1.3094, 0.1667, -1.5486, 0.1375
-1.4523, 0.1566, -1.4853, 0.1332
-1.5320, 0.1536, -1.6070, 0.1283
-1.6244, 0.1468, -1.7861, 0.1101
-1.7596, 0.1385, -1.7387, 0.1156
-1.8934, 0.1318, -1.6908, 0.1186
-1.9379, 0.1323, -1.7432, 0.1184
-1.9803, 0.1292, -1.6035, 0.1043
-2.0544, 0.1231, -1.7454, 0.1200
-2.1220, 0.1243, -1.8820, 0.1216
-2.2025, 0.1216, -1.5071, 0.0932
-2.2593, 0.1171, -1.9049, 0.1009
-2.3094, 0.1131, -1.8030, 0.0840
-2.3405, 0.1126, -1.7608, 0.1076
-2.3874, 0.1109, -1.5562, 0.0968
-2.3975, 0.1098, -1.8908, 0.1076
-2.4442, 0.1062, -1.8403, 0.0994
-2.4815, 0.1072, -1.9091, 0.0831
-2.4694, 0.1051, -1.8209, 0.0872
-2.5573, 0.1042, -1.8833, 0.0927
-2.5916, 0.0992, -1.8447, 0.0800
-2.5715, 0.0998, -1.9840, 0.0906
-2.5184, 0.0994, -1.6004, 0.0825
-2.5682, 0.0988, -2.1787, 0.0843
-2.5981, 0.0965, -1.8112, 0.0941
-2.6187, 0.0957, -1.9486, 0.0892
-2.6887, 0.0959, -1.9067, 0.0871
-2.7469, 0.0926, -1.8340, 0.0935
-2.7677, 0.0932, -1.8773, 0.0891
-2.8052, 0.0915, -1.4612, 0.0735
-2.8161, 0.0891, -2.0433, 0.0760
-2.7782, 0.0920, -2.0712, 0.0779
-2.8196, 0.0887, -2.0319, 0.0842
-2.8557, 0.0896, -1.8800, 0.0750
-2.9092, 0.0865, -1.4133, 0.0885
-2.8940, 0.0861, -1.7396, 0.0855
-2.9204, 0.0873, -1.1732, 0.0758
-2.9271, 0.0861, -1.6485, 0.0736
-2.9079, 0.0869, -1.6622, 0.0741
-2.9633, 0.0842, -1.6136, 0.0774
-2.9995, 0.0842, -1.5980, 0.0740
-3.0013, 0.0818, -1.8783, 0.0721
-3.0772, 0.0819, -1.6307, 0.0724
-3.0783, 0.0807, -1.8937, 0.0700
-3.1005, 0.0819, -1.1322, 0.0738
-3.0293, 0.0816, -1.8442, 0.0678
-3.1147, 0.0793, -1.6935, 0.0796
-3.1362, 0.0784, -0.9713, 0.0749
-3.1446, 0.0795, -1.5919, 0.0678
-3.1589, 0.0784, -1.8074, 0.0747
-3.2150, 0.0777, -1.4553, 0.0663
-3.2123, 0.0765, -1.6775, 0.0672
-3.2378, 0.0770, -1.5983, 0.0683
-3.1948, 0.0769, -1.6691, 0.0655
-3.2337, 0.0759, -1.2341, 0.0682
-3.2554, 0.0759, -1.5434, 0.0624
-3.2861, 0.0748, -1.2900, 0.0675
-3.3109, 0.0740, -2.1346, 0.0656
-3.3350, 0.0750, -1.4080, 0.0631
-3.2849, 0.0738, -2.2525, 0.0605
-3.3289, 0.0744, -1.6654, 0.0678
-3.3123, 0.0721, -1.5376, 0.0622
-3.3454, 0.0735, -1.2611, 0.0610
-3.4101, 0.0705, -1.7347, 0.0725
-3.4011, 0.0733, -1.6172, 0.0617
-3.4291, 0.0703, -1.5025, 0.0627
-3.4663, 0.0700, -1.5122, 0.0596
-3.4144, 0.0713, -1.4844, 0.0648
-3.4798, 0.0704, -1.3188, 0.0654
-3.4832, 0.0695, -1.2997, 0.0569
-3.4789, 0.0702, -1.6566, 0.0612
-3.5256, 0.0684, -1.4385, 0.0653
-3.5461, 0.0683, -0.8352, 0.0582
-3.5416, 0.0679, -1.3711, 0.0584
-3.5756, 0.0671, -0.8790, 0.0612
-3.5792, 0.0661, -1.3594, 0.0607
-3.6011, 0.0667, -1.6676, 0.0572
-3.6004, 0.0684, -1.6102, 0.0555
-3.6115, 0.0643, -1.1911, 0.0568
-3.5972, 0.0654, -0.8913, 0.0594
-3.6628, 0.0644, -1.8571, 0.0539
-3.6674, 0.0641, -1.1595, 0.0560
-3.6940, 0.0647, -1.0056, 0.0602
-3.6668, 0.0652, -0.6668, 0.0570
