train running loss, train running l2 error, val loss, val l2 error
-2.8304, 0.0310, -5.6472, 0.0214
-4.7398, 0.0312, -5.0172, 0.0248
-4.0380, 0.0349, -4.8590, 0.0275
-4.3202, 0.0347, -4.8785, 0.0298
-4.6172, 0.0357, -4.8930, 0.0306
-4.7239, 0.0344, -5.0060, 0.0278
-4.8502, 0.0320, -5.1118, 0.0247
-4.8726, 0.0309, -5.1698, 0.0231
-4.7956, 0.0312, -5.1974, 0.0226
-4.8163, 0.0314, -5.2714, 0.0222
-4.9051, 0.0311, -5.3762, 0.0221
-4.9985, 0.0306, -5.4435, 0.0228
-5.0769, 0.0309, -5.4854, 0.0227
-5.1944, 0.0303, -5.5147, 0.0219
-5.1990, 0.0292, -5.5703, 0.0215
-5.2627, 0.0299, -5.6679, 0.0209
-5.3001, 0.0298, -5.7707, 0.0201
-5.3485, 0.0288, -5.8027, 0.0191
-5.4119, 0.0288, -5.8615, 0.0187
-5.3822, 0.0292, -5.9226, 0.0186
-5.4743, 0.0277, -5.9385, 0.0186
-5.4024, 0.0298, -6.0079, 0.0196
-5.3552, 0.0285, -6.0154, 0.0201
-5.3410, 0.0300, -6.0076, 0.0203
-5.5231, 0.0296, -6.0126, 0.0204
-5.4049, 0.0301, -6.0125, 0.0204
-5.4185, 0.0294, -6.0205, 0.0202
-5.3961, 0.0299, -5.9972, 0.0197
-5.3715, 0.0299, -6.0567, 0.0191
-5.3945, 0.0291, -6.0495, 0.0192
-5.5081, 0.0269, -5.9957, 0.0182
-5.3918, 0.0289, -5.9992, 0.0183
-5.5001, 0.0288, -5.9902, 0.0190
-5.5685, 0.0289, -6.0030, 0.0199
-5.4179, 0.0305, -6.0611, 0.0196
-5.4054, 0.0289, -6.0392, 0.0188
-5.5641, 0.0282, -6.0724, 0.0187
-5.5036, 0.0283, -6.0897, 0.0192
-5.4722, 0.0281, -6.1128, 0.0194
-5.5032, 0.0286, -6.0784, 0.0192
-5.4734, 0.0292, -6.0942, 0.0196
-5.5089, 0.0284, -6.0992, 0.0203
-5.5308, 0.0292, -6.1095, 0.0201
-5.4873, 0.0294, -6.1154, 0.0199
-5.5905, 0.0281, -6.1034, 0.0195
-5.4943, 0.0292, -6.1145, 0.0192
-5.5472, 0.0290, -6.1174, 0.0188
-5.5064, 0.0290, -6.1309, 0.0187
-5.5064, 0.0286, -6.0740, 0.0193
-5.5223, 0.0291, -6.0792, 0.0198
-5.5683, 0.0291, -6.1064, 0.0207
-5.4211, 0.0306, -6.0619, 0.0204
-5.5036, 0.0292, -6.0470, 0.0201
-5.4929, 0.0296, -6.0384, 0.0196
-5.5023, 0.0290, -6.0663, 0.0194
-5.5953, 0.0286, -6.0776, 0.0195
-5.4825, 0.0284, -6.1064, 0.0194
-5.5645, 0.0288, -6.0995, 0.0198
-5.4972, 0.0294, -6.0786, 0.0202
-5.4918, 0.0287, -6.0324, 0.0202
-5.5828, 0.0293, -6.0764, 0.0201
-5.5910, 0.0285, -6.1190, 0.0202
-5.5558, 0.0292, -6.1736, 0.0189
-5.5775, 0.0285, -6.1513, 0.0180
-5.5009, 0.0289, -6.1637, 0.0184
-5.4660, 0.0301, -6.1078, 0.0195
-5.5321, 0.0283, -5.9687, 0.0217
-5.0383, 0.0310, -5.8893, 0.0212
-5.1849, 0.0309, -5.8488, 0.0217
-5.4099, 0.0297, -5.8025, 0.0220
-5.2673, 0.0298, -5.8222, 0.0199
-5.4065, 0.0288, -5.7888, 0.0188
-5.3084, 0.0279, -5.8410, 0.0189
-5.2914, 0.0288, -5.8567, 0.0197
-5.3719, 0.0294, -5.9176, 0.0193
-5.4684, 0.0286, -5.9465, 0.0181
-5.4494, 0.0286, -5.9921, 0.0179
-5.4803, 0.0282, -6.0227, 0.0183
-5.4630, 0.0285, -6.0254, 0.0195
-5.4805, 0.0292, -6.0929, 0.0199
-5.4815, 0.0291, -6.1560, 0.0184
-5.5485, 0.0282, -6.1356, 0.0178
-5.5727, 0.0280, -6.1325, 0.0185
-5.4981, 0.0295, -6.1135, 0.0198
-5.5238, 0.0292, -6.0979, 0.0212
-5.5361, 0.0290, -6.0720, 0.0201
-5.6040, 0.0282, -6.1261, 0.0187
-5.5368, 0.0291, -6.1306, 0.0182
-5.6101, 0.0277, -6.1450, 0.0181
-5.5960, 0.0285, -6.1604, 0.0180
-5.5005, 0.0286, -6.1902, 0.0190
-5.4829, 0.0295, -6.1334, 0.0195
-5.3918, 0.0307, -6.1098, 0.0202
-5.4062, 0.0302, -6.0317, 0.0205
-5.4473, 0.0293, -6.0530, 0.0203
-5.5120, 0.0288, -6.0367, 0.0201
-5.4507, 0.0293, -5.9995, 0.0199
-5.5148, 0.0299, -6.0011, 0.0202
-5.5077, 0.0299, -6.0119, 0.0211
