[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 heading0 goal pref_speed theta position1 velocity1 radius1 heading1 position2 velocity2 radius2 heading2 position3 velocity3 radius3 heading3 position4 velocity4 radius4 heading4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.3359,1.08458) (0,0) 0.155358 -0.284918 (5.99563,1.71825) 1.67916 0 (2.29296,0.427529) (0,0) 0.12505 -0.0777981 (2.39407,0.941414) (0,0) 0.19324 0.391854 (2.21032,1.29572) (0,0) 0.205669 0.266338 (2.24984,1.6554) (0,0) 0.141152 0.108033 (1.3359,1.8) (0,0) 0.001 -0.284918 (1.3359,0.3) (0,0) 0.001 -0.284918
0.25 (1.35495,1.06304) (0.0762002,-0.0861431) 0.155358 -0.284918 (5.99563,1.71825) 1.67916 -0.846567 (2.32762,0.42278) (0.138651,-0.0189944) 0.12505 -0.0777981 (2.46118,0.922975) (0.268443,-0.0737564) 0.19324 0.391854 (2.21093,1.29603) (0.00244339,0.00124341) 0.205669 0.266338 (2.33414,1.67073) (0.337204,0.0612877) 0.141152 0.108033 (1.35495,1.8) (0,0) 0.001 -0.284918 (1.35495,0.3) (0,0) 0.001 -0.284918
0.5 (1.40603,1.03266) (0.204323,-0.121537) 0.155358 -0.284918 (5.99563,1.71825) 1.67916 -0.536607 (2.36228,0.418029) (0.138649,-0.0190044) 0.12505 -0.0777981 (2.52554,0.896499) (0.257461,-0.105905) 0.19324 0.391854 (2.24458,1.30668) (0.134609,0.0425951) 0.205669 0.266338 (2.41845,1.68604) (0.337206,0.0612758) 0.141152 0.108033 (1.40603,1.8) (0,0) 0.001 -0.284918 (1.40603,0.3) (0,0) 0.001 -0.284918
0.75 (1.604,0.959487) (0.79189,-0.292687) 0.155358 -0.284918 (5.99563,1.71825) 1.67916 -0.354033 (2.39695,0.413279) (0.13865,-0.0190005) 0.12505 -0.0777981 (2.58991,0.870023) (0.257461,-0.105904) 0.19324 0.391854 (2.27823,1.31733) (0.13461,0.0425935) 0.205669 0.266338 (2.50274,1.70138) (0.337196,0.0613323) 0.141152 0.108033 (1.604,1.8) (0,0) 0.001 -0.284918 (1.604,0.3) (0,0) 0.001 -0.284918
1 (1.6981,0.927589) (0.376374,-0.127594) 0.155358 -0.284918 (5.99563,1.71825) 1.67916 -0.32685 (2.42966,0.400884) (0.13087,-0.0495777) 0.12505 -0.0777981 (2.65692,0.851219) (0.268038,-0.0752158) 0.19324 0.391854 (2.31189,1.32798) (0.134609,0.0425958) 0.205669 0.266338 (2.58704,1.71671) (0.337198,0.0613202) 0.141152 0.108033 (1.6981,1.8) (0,0) 0.001 -0.284918 (1.6981,0.3) (0,0) 0.001 -0.284918
1.25 (1.79108,0.904823) (0.37194,-0.0910635) 0.155358 -0.284918 (5.99563,1.71825) 1.67916 -0.24011 (2.46238,0.38849) (0.13087,-0.0495777) 0.12505 -0.0777981 (2.72271,0.828515) (0.263163,-0.0908151) 0.19324 0.391854 (2.34554,1.33862) (0.134611,0.0425909) 0.205669 0.266338 (2.67135,1.73203) (0.337205,0.0612842) 0.141152 0.108033 (1.79108,1.8) (0,0) 0.001 -0.284918 (1.79108,0.3) (0,0) 0.001 -0.284918
1.5 (1.88934,0.903169) (0.393009,-0.00661618) 0.155358 -0.284918 (5.99563,1.71825) 1.67916 -0.0168331 (2.49642,0.3804) (0.136153,-0.03236) 0.12505 -0.0777981 (2.78687,0.801536) (0.256624,-0.107916) 0.19324 0.391854 (2.37919,1.34928) (0.134606,0.0426063) 0.205669 0.266338 (2.75565,1.74736) (0.337197,0.0613255) 0.141152 0.108033 (1.88934,1.8) (0,0) 0.001 -0.284918 (1.88934,0.3) (0,0) 0.001 -0.284918
1.75 (2.08887,0.929557) (0.798156,0.105551) 0.155358 -0.284918 (5.99563,1.71825) 1.67916 0.131481 (2.53114,0.376083) (0.138877,-0.0172663) 0.12505 -0.0777981 (2.85102,0.774558) (0.256626,-0.107911) 0.19324 0.391854 (2.41284,1.35992) (0.13461,0.0425911) 0.205669 0.266338 (2.83994,1.76269) (0.337198,0.061322) 0.141152 0.108033 (2,1.8) (0,0) 0.001 -0.284918 (2,0.3) (0,0) 0.001 -0.284918
2 (2.33508,0.973139) (0.984827,0.174331) 0.155358 -0.284918 (5.99563,1.71825) 1.67916 0.175202 (2.56586,0.371767) (0.138877,-0.0172654) 0.12505 -0.0777981 (2.91518,0.747579) (0.256624,-0.107917) 0.19324 0.391854 (2.4465,1.37057) (0.134612,0.0425866) 0.205669 0.266338 (2.92424,1.77802) (0.3372,0.0613093) 0.141152 0.108033 (2,1.8) (0,0) 0.001 -0.284918 (2,0.3) (0,0) 0.001 -0.284918
2.25 (2.58004,1.02302) (0.97985,0.199512) 0.155358 -0.284918 (5.99563,1.71825) 1.67916 0.200869 (2.60058,0.367448) (0.138875,-0.0172776) 0.12505 -0.0777981 (2.97933,0.720599) (0.256624,-0.107918) 0.19324 0.391854 (2.48015,1.38122) (0.134611,0.042588) 0.205669 0.266338 (3.00854,1.79334) (0.337201,0.0613056) 0.141152 0.108033 (2,1.8) (0,0) 0.001 -0.284918 (2,0.3) (0,0) 0.001 -0.284918
2.5 (2.82502,1.07288) (0.979901,0.199464) 0.155358 -0.284918 (5.99563,1.71825) 1.67916 0.200812 (2.63529,0.36313) (0.138876,-0.0172703) 0.12505 -0.0777981 (3.04349,0.69362) (0.256624,-0.107918) 0.19324 0.391854 (2.5138,1.39187) (0.134609,0.0425967) 0.205669 0.266338 (3.09285,1.80866) (0.337206,0.0612782) 0.141152 0.108033 (2,1.8) (0,0) 0.001 -0.284918 (2,0.3) (0,0) 0.001 -0.284918
2.75 (3.07002,1.12275) (0.979993,0.199471) 0.155358 -0.284918 (5.99563,1.71825) 1.67916 0.200801 (2.67001,0.358813) (0.138876,-0.0172677) 0.12505 -0.0777981 (3.10765,0.666642) (0.256626,-0.107913) 0.19324 0.391854 (2.54745,1.40252) (0.134605,0.0426069) 0.205669 0.266338 (3.17715,1.824) (0.337196,0.0613334) 0.141152 0.108033 (2,1.8) (0,0) 0.001 -0.284918 (2,0.3) (0,0) 0.001 -0.284918
3 (3.31498,1.17261) (0.979845,0.199454) 0.155358 -0.284918 (5.99563,1.71825) 1.67916 0.200813 (2.70473,0.354496) (0.138876,-0.0172685) 0.12505 -0.0777981 (3.1718,0.639663) (0.256624,-0.107917) 0.19324 0.391854 (2.5811,1.41317) (0.13461,0.042594) 0.205669 0.266338 (3.26145,1.83932) (0.337204,0.0612874) 0.141152 0.108033 (2,1.8) (0,0) 0.001 -0.284918 (2,0.3) (0,0) 0.001 -0.284918
3.25 (3.55995,1.22248) (0.979895,0.199462) 0.155358 -0.284918 (5.99563,1.71825) 1.67916 0.200811 (2.73945,0.35018) (0.138877,-0.0172636) 0.12505 -0.0777981 (3.23596,0.612681) (0.256621,-0.107925) 0.19324 0.391854 (2.61476,1.42382) (0.134608,0.0425981) 0.205669 0.266338 (3.34575,1.85464) (0.337208,0.0612645) 0.141152 0.108033 (2,1.8) (0,0) 0.001 -0.284918 (2,0.3) (0,0) 0.001 -0.284918
