[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.17136,0.949549) (0,0) 0.162861 (5.98029,1.15206) 1.8231 0 (2.24865,0.565608) (0,0) 0.128074 (2.22466,0.780057) (0,0) 0.142399 (2.24765,1.18223) (0,0) 0.15074 (2.33253,1.61222) (0,0) 0.175665 (1.17136,1.8) (0,0) 0.001 (1.17136,0.3) (0,0) 0.001
0.25 (1.42116,0.960064) (0.999195,0.0420611) 0.162861 (5.98029,1.15206) 1.8231 0.0420702 (2.28774,0.542468) (0.156372,-0.0925597) 0.128074 (2.15094,0.793156) (-0.294865,0.0523968) 0.142399 (2.28756,1.1772) (0.159665,-0.0201137) 0.15074 (2.38582,1.60067) (0.213167,-0.046214) 0.175665 (1.42116,1.8) (0,0) 0.001 (1.42116,0.3) (0,0) 0.001
0.5 (1.50083,0.970217) (0.318692,0.0406123) 0.162861 (5.98029,1.15206) 1.8231 0.126751 (2.33192,0.531896) (0.176723,-0.04229) 0.128074 (2.12913,0.783247) (-0.0872605,-0.0396337) 0.142399 (2.31513,1.19327) (0.110273,0.0643037) 0.15074 (2.43911,1.58912) (0.21317,-0.0462043) 0.175665 (1.50083,1.8) (0,0) 0.001 (1.50083,0.3) (0,0) 0.001
0.75 (1.5805,0.98037) (0.318692,0.0406123) 0.162861 (5.98029,1.15206) 1.8231 0.126751 (2.3761,0.521321) (0.17672,-0.0423009) 0.128074 (2.14196,0.778084) (0.0513209,-0.0206528) 0.142399 (2.34635,1.20894) (0.124881,0.0626431) 0.15074 (2.49241,1.57757) (0.213169,-0.0462068) 0.175665 (1.5805,1.8) (0,0) 0.001 (1.5805,0.3) (0,0) 0.001
1 (1.66406,0.990082) (0.334207,0.0388487) 0.162861 (5.98029,1.15206) 1.8231 0.115722 (2.42028,0.510745) (0.17672,-0.0423032) 0.128074 (2.175,0.778024) (0.132181,-0.000241401) 0.142399 (2.37966,1.22436) (0.133237,0.0616932) 0.15074 (2.5457,1.56601) (0.213168,-0.0462095) 0.175665 (1.66406,1.8) (0,0) 0.001 (1.66406,0.3) (0,0) 0.001
1.25 (1.74761,0.999794) (0.334207,0.0388487) 0.162861 (5.98029,1.15206) 1.8231 0.115722 (2.46446,0.500168) (0.176719,-0.0423058) 0.128074 (2.22544,0.781074) (0.201771,0.0122003) 0.142399 (2.41419,1.23964) (0.138106,0.0611398) 0.15074 (2.59899,1.55446) (0.213168,-0.0462131) 0.175665 (1.74761,1.8) (0,0) 0.001 (1.74761,0.3) (0,0) 0.001
1.5 (1.83161,1.00946) (0.336007,0.038644) 0.162861 (5.98029,1.15206) 1.8231 0.114506 (2.50864,0.489594) (0.176721,-0.0422981) 0.128074 (2.29271,0.780065) (0.269075,-0.00403394) 0.142399 (2.44944,1.25485) (0.141014,0.0608092) 0.15074 (2.65228,1.54291) (0.21317,-0.0462029) 0.175665 (1.83161,1.8) (0,0) 0.001 (1.83161,0.3) (0,0) 0.001
1.75 (1.91489,1.01487) (0.333112,0.0216748) 0.162861 (5.98029,1.15206) 1.8231 0.0649761 (2.55282,0.479017) (0.176719,-0.0423086) 0.128074 (2.38387,0.781648) (0.364641,0.00633001) 0.142399 (2.48515,1.27) (0.142824,0.0606035) 0.15074 (2.70632,1.53557) (0.216134,-0.0293639) 0.175665 (1.91489,1.8) (0,0) 0.001 (1.91489,0.3) (0,0) 0.001
2 (2.00607,1.01407) (0.364744,-0.00320446) 0.162861 (5.98029,1.15206) 1.8231 -0.00878528 (2.597,0.468442) (0.176721,-0.0422999) 0.128074 (2.47491,0.78664) (0.364149,0.0199684) 0.142399 (2.52493,1.28236) (0.159123,0.0494655) 0.15074 (2.76036,1.52829) (0.216167,-0.0291173) 0.175665 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
