[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.10354,0.988303) (0,0) 0.191067 (5.98029,1.15206) 1.69204 0 (2.25788,0.409617) (0,0) 0.15938 (2.39786,0.85218) (0,0) 0.187389 (2.27389,1.20978) (0,0) 0.209403 (2.20967,1.60889) (0,0) 0.205888 (1.10354,1.8) (0,0) 0.001 (1.10354,0.3) (0,0) 0.001
0.25 (1.35342,0.996707) (0.99949,0.0336153) 0.191067 (5.98029,1.15206) 1.69204 0.0336198 (2.34871,0.383964) (0.363332,-0.102609) 0.15938 (2.43005,0.853289) (0.128768,0.00443624) 0.187389 (2.21842,1.19769) (-0.22189,-0.0483425) 0.209403 (2.27828,1.62552) (0.274441,0.0665398) 0.205888 (1.35342,1.8) (0,0) 0.001 (1.35342,0.3) (0,0) 0.001
0.5 (1.59235,0.960253) (0.955717,-0.145818) 0.191067 (5.98029,1.15206) 1.69204 -0.151407 (2.44226,0.371405) (0.374186,-0.0502368) 0.15938 (2.46225,0.854401) (0.128768,0.00444547) 0.187389 (2.20128,1.21734) (-0.0685297,0.0785804) 0.209403 (2.34844,1.61773) (0.280664,-0.0311972) 0.205888 (1.59235,1.8) (0,0) 0.001 (1.59235,0.3) (0,0) 0.001
0.75 (1.79615,0.899068) (0.815198,-0.24474) 0.191067 (5.98029,1.15206) 1.69204 -0.29166 (2.5358,0.358849) (0.374187,-0.0502253) 0.15938 (2.47956,0.88156) (0.0692741,0.108637) 0.187389 (2.20955,1.23529) (0.0330605,0.0718078) 0.209403 (2.4174,1.60259) (0.275823,-0.0605573) 0.205888 (1.79615,1.8) (0,0) 0.001 (1.79615,0.3) (0,0) 0.001
1 (1.9353,0.863347) (0.556635,-0.142884) 0.191067 (5.98029,1.15206) 1.69204 -0.251267 (2.62735,0.33585) (0.366163,-0.0919953) 0.15938 (2.49808,0.90792) (0.0740513,0.105439) 0.187389 (2.20969,1.23159) (0.000562428,-0.0148103) 0.209403 (2.48635,1.58745) (0.275822,-0.0605593) 0.205888 (1.9353,1.8) (0,0) 0.001 (1.9353,0.3) (0,0) 0.001
1.25 (2.0442,0.835545) (0.435577,-0.111209) 0.191067 (5.98029,1.15206) 1.69204 -0.249973 (2.71874,0.312271) (0.365572,-0.0943162) 0.15938 (2.51772,0.933451) (0.0785575,0.102126) 0.187389 (2.209,1.221) (-0.00273921,-0.0423647) 0.209403 (2.55531,1.5723) (0.275821,-0.0605662) 0.205888 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.15025,0.799566) (0.4242,-0.143916) 0.191067 (5.98029,1.15206) 1.69204 -0.327078 (2.8117,0.295924) (0.371837,-0.0653894) 0.15938 (2.53835,0.958189) (0.0825183,0.0989531) 0.187389 (2.20949,1.20739) (0.00194211,-0.0544169) 0.209403 (2.62426,1.55716) (0.275821,-0.0605666) 0.205888 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.25575,0.755607) (0.422009,-0.175835) 0.191067 (5.98029,1.15206) 1.69204 -0.394787 (2.90556,0.286006) (0.375453,-0.0396698) 0.15938 (2.56002,0.982021) (0.0866815,0.0953274) 0.187389 (2.20618,1.17727) (-0.0132494,-0.120497) 0.209403 (2.69322,1.54203) (0.275828,-0.0605354) 0.205888 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.37902,0.6754) (0.493089,-0.320826) 0.191067 (5.98029,1.15206) 1.69204 -0.576829 (2.99942,0.276091) (0.375454,-0.039659) 0.15938 (2.58455,1.0029) (0.0981276,0.0834984) 0.187389 (2.20454,1.14074) (-0.00654732,-0.14612) 0.209403 (2.76218,1.52689) (0.275827,-0.0605391) 0.205888 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.48714,0.631154) (0.432475,-0.176984) 0.191067 (5.98029,1.15206) 1.69204 -0.388443 (3.09329,0.266177) (0.375455,-0.0396562) 0.15938 (2.61676,1.00257) (0.128838,-0.00130047) 0.187389 (2.20985,1.09386) (0.0212599,-0.187521) 0.209403 (2.83113,1.51175) (0.27582,-0.0605707) 0.205888 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
