[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.05147,0.998753) (0,0) 0.198236 (5.98029,1.15206) 1.98406 0 (2.39253,0.495211) (0,0) 0.177178 (2.24081,0.841224) (0,0) 0.184506 (2.34236,1.30303) (0,0) 0.155017 (2.35484,1.54635) (0,0) 0.196262 (1.05147,1.8) (0,0) 0.001 (1.05147,0.3) (0,0) 0.001
0.25 (1.30136,1.00654) (0.999587,0.0311417) 0.198236 (5.98029,1.15206) 1.98406 0.0311445 (2.47843,0.476089) (0.343574,-0.0764858) 0.177178 (2.24666,0.84335) (0.0234086,0.00850288) 0.184506 (2.37047,1.27031) (0.112421,-0.130875) 0.155017 (2.38872,1.5985) (0.1355,0.20862) 0.196262 (1.30136,1.8) (0,0) 0.001 (1.30136,0.3) (0,0) 0.001
0.5 (1.54502,1.03976) (0.974643,0.132899) 0.198236 (5.98029,1.15206) 1.98406 0.135521 (2.56432,0.456968) (0.343573,-0.0764867) 0.177178 (2.27908,0.804833) (0.129684,-0.154067) 0.184506 (2.39886,1.23785) (0.113588,-0.129864) 0.155017 (2.44781,1.6179) (0.236355,0.0775808) 0.196262 (1.54502,1.8) (0,0) 0.001 (1.54502,0.3) (0,0) 0.001
0.75 (1.75688,1.09693) (0.847412,0.228646) 0.198236 (5.98029,1.15206) 1.98406 0.263541 (2.65021,0.437847) (0.343575,-0.0764803) 0.177178 (2.33671,0.76994) (0.230497,-0.139574) 0.184506 (2.42472,1.20332) (0.103418,-0.1381) 0.155017 (2.50846,1.60415) (0.242611,-0.0549779) 0.196262 (1.75688,1.8) (0,0) 0.001 (1.75688,0.3) (0,0) 0.001
1 (1.88681,1.11772) (0.519731,0.08318) 0.198236 (5.98029,1.15206) 1.98406 0.158698 (2.73611,0.418718) (0.343566,-0.0765187) 0.177178 (2.40994,0.752238) (0.292943,-0.0708078) 0.184506 (2.45275,1.17055) (0.112148,-0.13111) 0.155017 (2.56969,1.61502) (0.244936,0.0434622) 0.196262 (1.88681,1.8) (0,0) 0.001 (1.88681,0.3) (0,0) 0.001
1.25 (1.98968,1.1346) (0.4115,0.0675367) 0.198236 (5.98029,1.15206) 1.98406 0.162673 (2.822,0.399597) (0.343575,-0.0764814) 0.177178 (2.50048,0.75032) (0.362124,-0.00767188) 0.184506 (2.48259,1.13939) (0.119322,-0.124616) 0.155017 (2.63093,1.62588) (0.244936,0.0434622) 0.196262 (1.98968,1.8) (0,0) 0.001 (1.98968,0.3) (0,0) 0.001
1.5 (2.07679,1.14921) (0.348408,0.0584176) 0.198236 (5.98029,1.15206) 1.98406 0.166125 (2.90789,0.380475) (0.343572,-0.0764906) 0.177178 (2.59099,0.752721) (0.362078,0.00960594) 0.184506 (2.51379,1.10961) (0.124807,-0.119122) 0.155017 (2.69216,1.63675) (0.244936,0.0434622) 0.196262 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.15761,1.16607) (0.323309,0.0674347) 0.198236 (5.98029,1.15206) 1.98406 0.205628 (2.99378,0.361351) (0.343571,-0.0764957) 0.177178 (2.68134,0.758771) (0.361396,0.0242003) 0.184506 (2.54606,1.081) (0.129095,-0.114461) 0.155017 (2.75353,1.64682) (0.24548,0.0402759) 0.196262 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.23495,1.18524) (0.309357,0.0766937) 0.198236 (5.98029,1.15206) 1.98406 0.243013 (3.07968,0.342237) (0.34358,-0.0764568) 0.177178 (2.77169,0.764855) (0.361387,0.0243344) 0.184506 (2.57925,1.05345) (0.13277,-0.110177) 0.155017 (2.81494,1.65664) (0.245641,0.0392837) 0.196262 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.30976,1.20646) (0.299235,0.0848791) 0.198236 (5.98029,1.15206) 1.98406 0.276394 (3.16557,0.323115) (0.343573,-0.0764871) 0.177178 (2.86204,0.77094) (0.361387,0.0243395) 0.184506 (2.61344,1.02715) (0.136751,-0.105195) 0.155017 (2.8763,1.66679) (0.245426,0.0406012) 0.196262 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
