[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.42544,1.16835) (0,0) 0.137869 (5.98029,1.15206) 1.83916 0 (2.39954,0.405823) (0,0) 0.170067 (2.27211,0.864228) (0,0) 0.209245 (2.27957,1.21437) (0,0) 0.154262 (2.28125,1.69966) (0,0) 0.202285 (1.42544,1.8) (0,0) 0.001 (1.42544,0.3) (0,0) 0.001
0.25 (1.43962,1.16696) (0.0567051,-0.00557534) 0.137869 (5.98029,1.15206) 1.83916 -0.0980067 (2.45383,0.397351) (0.217158,-0.0338874) 0.170067 (2.25826,0.857876) (-0.0553732,-0.0254066) 0.209245 (2.35394,1.21838) (0.297511,0.0160448) 0.154262 (2.3081,1.69635) (0.107384,-0.0132476) 0.202285 (1.43962,1.8) (0,0) 0.001 (1.43962,0.3) (0,0) 0.001
0.5 (1.49793,1.18946) (0.233247,0.0900187) 0.137869 (5.98029,1.15206) 1.83916 0.368324 (2.50812,0.388882) (0.21716,-0.0338764) 0.170067 (2.27758,0.848631) (0.0772686,-0.0369828) 0.209245 (2.42669,1.20238) (0.290989,-0.0639989) 0.154262 (2.33439,1.69) (0.105182,-0.02537) 0.202285 (1.49793,1.8) (0,0) 0.001 (1.49793,0.3) (0,0) 0.001
0.75 (1.56699,1.2485) (0.276251,0.236137) 0.137869 (5.98029,1.15206) 1.83916 0.707269 (2.56241,0.380417) (0.217163,-0.0338604) 0.170067 (2.31639,0.84242) (0.155249,-0.0248415) 0.209245 (2.49663,1.17674) (0.279743,-0.102538) 0.154262 (2.3596,1.68019) (0.100819,-0.0392732) 0.202285 (1.56699,1.8) (0,0) 0.001 (1.56699,0.3) (0,0) 0.001
1 (1.65678,1.32525) (0.359146,0.306995) 0.137869 (5.98029,1.15206) 1.83916 0.707269 (2.6167,0.371945) (0.217158,-0.033889) 0.170067 (2.36461,0.832689) (0.192883,-0.0389238) 0.209245 (2.56486,1.14687) (0.272939,-0.119476) 0.154262 (2.3859,1.67387) (0.105208,-0.0252627) 0.202285 (1.65678,1.8) (0,0) 0.001 (1.65678,0.3) (0,0) 0.001
1.25 (1.75528,1.40944) (0.393987,0.336776) 0.137869 (5.98029,1.15206) 1.83916 0.707269 (2.67099,0.363473) (0.217158,-0.0338875) 0.170067 (2.41627,0.819501) (0.206627,-0.0527528) 0.209245 (2.6331,1.117) (0.272939,-0.119476) 0.154262 (2.4122,1.66756) (0.10521,-0.0252525) 0.202285 (1.75528,1.8) (0,0) 0.001 (1.75528,0.3) (0,0) 0.001
1.5 (1.85904,1.49813) (0.415043,0.354775) 0.137869 (5.98029,1.15206) 1.83916 0.707269 (2.72528,0.354999) (0.217157,-0.0338944) 0.170067 (2.46961,0.804617) (0.213369,-0.0595367) 0.209245 (2.70133,1.08714) (0.272939,-0.119476) 0.154262 (2.4385,1.66124) (0.105211,-0.0252499) 0.202285 (1.85904,1.8) (0,0) 0.001 (1.85904,0.3) (0,0) 0.001
1.75 (1.96613,1.58967) (0.428352,0.366151) 0.137869 (5.98029,1.15206) 1.83916 0.707269 (2.77957,0.346529) (0.217159,-0.0338815) 0.170067 (2.52372,0.78896) (0.216439,-0.0626259) 0.209245 (2.76957,1.05727) (0.272939,-0.119476) 0.154262 (2.46481,1.65493) (0.105209,-0.0252567) 0.202285 (1.96613,1.8) (0,0) 0.001 (1.96613,0.3) (0,0) 0.001
2 (2.07359,1.68089) (0.429856,0.364889) 0.137869 (5.98029,1.15206) 1.83916 0.703835 (2.83386,0.338055) (0.217157,-0.033896) 0.170067 (2.57812,0.773014) (0.217593,-0.0637875) 0.209245 (2.8378,1.0274) (0.272939,-0.119476) 0.154262 (2.49111,1.64862) (0.105209,-0.0252576) 0.202285 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.17807,1.76799) (0.417924,0.348403) 0.137869 (5.98029,1.15206) 1.83916 0.694927 (2.88815,0.329589) (0.217162,-0.0338643) 0.170067 (2.63267,0.757115) (0.218192,-0.0635938) 0.209245 (2.90597,0.997388) (0.272693,-0.120036) 0.154262 (2.51741,1.6423) (0.10521,-0.0252538) 0.202285 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (2.27963,1.85107) (0.406221,0.332295) 0.137869 (5.98029,1.15206) 1.83916 0.68563 (2.94241,0.320944) (0.217049,-0.0345783) 0.170067 (2.68783,0.741918) (0.220636,-0.0607867) 0.209245 (2.97373,0.96644) (0.271009,-0.123793) 0.154262 (2.54371,1.63599) (0.10521,-0.0252554) 0.202285 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.75 (2.38294,1.9331) (0.413242,0.328111) 0.137869 (5.98029,1.15206) 1.83916 0.671067 (2.99664,0.312112) (0.216928,-0.0353307) 0.170067 (2.74305,0.726933) (0.22087,-0.0599425) 0.209245 (3.0414,0.935312) (0.270679,-0.124512) 0.154262 (2.57002,1.62968) (0.10521,-0.0252527) 0.202285 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3 (2.59464,2.00829) (0.846826,0.300775) 0.137869 (5.98029,1.15206) 1.83916 0.341281 (3.05084,0.303081) (0.216798,-0.0361244) 0.170067 (2.79895,0.712669) (0.223611,-0.0570563) 0.209245 (3.1086,0.903189) (0.268812,-0.128492) 0.154262 (2.59632,1.62336) (0.105209,-0.0252592) 0.202285 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.25 (2.84978,1.97137) (1.02055,-0.147668) 0.137869 (5.98029,1.15206) 1.83916 -0.143697 (3.10501,0.29389) (0.21669,-0.0367631) 0.170067 (2.85506,0.698693) (0.22444,-0.0559024) 0.209245 (3.17563,0.870714) (0.268134,-0.129901) 0.154262 (2.62262,1.61705) (0.10521,-0.0252521) 0.202285 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.5 (3.09162,1.90807) (0.967344,-0.253209) 0.137869 (5.98029,1.15206) 1.83916 -0.256013 (3.15916,0.28453) (0.216574,-0.0374404) 0.170067 (2.91185,0.68533) (0.227152,-0.0534512) 0.209245 (3.24241,0.837725) (0.267129,-0.131957) 0.154262 (2.64892,1.61074) (0.105211,-0.0252511) 0.202285 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.75 (3.33347,1.84477) (0.967425,-0.253189) 0.137869 (5.98029,1.15206) 1.83916 -0.255973 (3.21328,0.275031) (0.216478,-0.0379948) 0.170067 (2.96947,0.672595) (0.230474,-0.0509412) 0.209245 (3.30903,0.804405) (0.266471,-0.13328) 0.154262 (2.67523,1.60442) (0.105208,-0.0252621) 0.202285 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4 (3.57533,1.78147) (0.967435,-0.253202) 0.137869 (5.98029,1.15206) 1.83916 -0.255983 (3.26738,0.265414) (0.216394,-0.0384698) 0.170067 (3.02812,0.66051) (0.23463,-0.0483398) 0.209245 (3.37554,0.77086) (0.266019,-0.134179) 0.154262 (2.70153,1.59811) (0.10521,-0.0252538) 0.202285 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.25 (3.81719,1.71818) (0.967413,-0.253192) 0.137869 (5.98029,1.15206) 1.83916 -0.255979 (3.32146,0.255702) (0.216326,-0.0388459) 0.170067 (3.08801,0.649039) (0.239555,-0.0458832) 0.209245 (3.44196,0.737153) (0.265691,-0.134828) 0.154262 (2.72783,1.59179) (0.105209,-0.0252566) 0.202285 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.5 (4.05904,1.65486) (0.967438,-0.253278) 0.137869 (5.98029,1.15206) 1.83916 -0.256056 (3.37553,0.245922) (0.216277,-0.0391189) 0.170067 (3.14774,0.647506) (0.238913,-0.00613392) 0.209245 (3.50832,0.703325) (0.265445,-0.135311) 0.154262 (2.75413,1.58548) (0.105211,-0.0252476) 0.202285 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.75 (4.30089,1.59154) (0.96738,-0.25327) 0.137869 (5.98029,1.15206) 1.83916 -0.256063 (3.42962,0.236276) (0.216373,-0.0385859) 0.170067 (3.20851,0.663712) (0.243094,0.0648235) 0.209245 (3.57464,0.669408) (0.265262,-0.13567) 0.154262 (2.78044,1.57917) (0.105208,-0.0252599) 0.202285 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
5 (4.54274,1.52825) (0.967404,-0.253154) 0.137869 (5.98029,1.15206) 1.83916 -0.255944 (3.48371,0.22663) (0.216373,-0.0385859) 0.170067 (3.27098,0.671042) (0.249875,0.0293201) 0.209245 (3.64095,0.63549) (0.265262,-0.13567) 0.154262 (2.80674,1.57285) (0.10521,-0.0252517) 0.202285 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
