[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.08228,0.904409) (0,0) 0.212311 (5.98029,1.15206) 1.6454 0 (2.22295,0.415568) (0,0) 0.165932 (2.36496,0.822355) (0,0) 0.193276 (2.38534,1.24219) (0,0) 0.133502 (2.30377,1.63968) (0,0) 0.169956 (1.08228,1.8) (0,0) 0.001 (1.08228,0.3) (0,0) 0.001
0.25 (1.33196,0.917033) (0.998731,0.0504956) 0.212311 (5.98029,1.15206) 1.6454 0.0505168 (2.3101,0.387039) (0.348621,-0.114114) 0.165932 (2.4346,0.821317) (0.27855,-0.00415539) 0.193276 (2.44494,1.23696) (0.238393,-0.020939) 0.133502 (2.35721,1.64804) (0.213744,0.0334168) 0.169956 (1.33196,1.8) (0,0) 0.001 (1.33196,0.3) (0,0) 0.001
0.5 (1.58165,0.929656) (0.998749,0.0504942) 0.212311 (5.98029,1.15206) 1.6454 0.0505144 (2.40101,0.374975) (0.363635,-0.0482547) 0.165932 (2.50424,0.821887) (0.278572,0.00228289) 0.193276 (2.50038,1.22773) (0.221782,-0.0369011) 0.133502 (2.41125,1.64582) (0.216159,-0.00888001) 0.169956 (1.58165,1.8) (0,0) 0.001 (1.58165,0.3) (0,0) 0.001
0.75 (1.73394,0.932494) (0.609172,0.0113492) 0.212311 (5.98029,1.15206) 1.6454 0.0186284 (2.49192,0.362909) (0.363633,-0.0482664) 0.165932 (2.5083,0.777516) (0.0162245,-0.177484) 0.193276 (2.56016,1.23031) (0.239089,0.0103045) 0.133502 (2.46455,1.63662) (0.213192,-0.036777) 0.169956 (1.73394,1.8) (0,0) 0.001 (1.73394,0.3) (0,0) 0.001
1 (1.87268,0.933277) (0.554964,0.00313163) 0.212311 (5.98029,1.15206) 1.6454 0.00564288 (2.58283,0.350846) (0.363635,-0.0482523) 0.165932 (2.53548,0.738607) (0.108738,-0.155638) 0.193276 (2.61985,1.2343) (0.238778,0.0159647) 0.133502 (2.51802,1.62852) (0.213901,-0.0323973) 0.169956 (1.87268,1.8) (0,0) 0.001 (1.87268,0.3) (0,0) 0.001
1.25 (2.00951,0.933377) (0.547294,0.000402414) 0.212311 (5.98029,1.15206) 1.6454 0.000735279 (2.67374,0.338782) (0.363635,-0.0482548) 0.165932 (2.58521,0.70772) (0.198924,-0.123549) 0.193276 (2.67954,1.23831) (0.238773,0.0160395) 0.133502 (2.57173,1.62214) (0.21483,-0.0255266) 0.169956 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.14529,0.933106) (0.543115,-0.00108451) 0.212311 (5.98029,1.15206) 1.6454 -0.00199683 (2.76465,0.326714) (0.363633,-0.0482722) 0.165932 (2.64797,0.681466) (0.251019,-0.105013) 0.193276 (2.73923,1.24234) (0.238766,0.0161374) 0.133502 (2.62552,1.61651) (0.215167,-0.0225079) 0.169956 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.28051,0.932636) (0.540883,-0.00187837) 0.212311 (5.98029,1.15206) 1.6454 -0.00347276 (2.85555,0.314639) (0.363629,-0.0482983) 0.165932 (2.71276,0.65594) (0.259196,-0.102104) 0.193276 (2.79893,1.24638) (0.238767,0.0161285) 0.133502 (2.67936,1.61133) (0.215344,-0.0207424) 0.169956 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.4154,0.932052) (0.539588,-0.00233951) 0.212311 (5.98029,1.15206) 1.6454 -0.00433571 (2.94646,0.302572) (0.363633,-0.048269) 0.165932 (2.77756,0.630414) (0.259196,-0.102104) 0.193276 (2.85862,1.2504) (0.238768,0.0161089) 0.133502 (2.73322,1.60641) (0.215445,-0.0196628) 0.169956 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.5501,0.931396) (0.538797,-0.00262075) 0.212311 (5.98029,1.15206) 1.6454 -0.00486404 (3.03737,0.290502) (0.363632,-0.048279) 0.165932 (2.84236,0.604888) (0.259195,-0.102104) 0.193276 (2.91831,1.25443) (0.238769,0.0160949) 0.133502 (2.7871,1.60167) (0.215507,-0.0189803) 0.169956 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (2.68468,0.930697) (0.538296,-0.00279896) 0.212311 (5.98029,1.15206) 1.6454 -0.00519961 (3.12828,0.278432) (0.363631,-0.0482807) 0.165932 (2.90716,0.579362) (0.259196,-0.102104) 0.193276 (2.978,1.25845) (0.238769,0.0160937) 0.133502 (2.84098,1.59703) (0.215544,-0.018556) 0.169956 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.75 (2.81917,0.929968) (0.537975,-0.00291321) 0.212311 (5.98029,1.15206) 1.6454 -0.00541509 (3.21919,0.266362) (0.363631,-0.0482827) 0.165932 (2.97196,0.553836) (0.259196,-0.102104) 0.193276 (3.0377,1.26248) (0.238768,0.0161058) 0.133502 (2.89487,1.59245) (0.215564,-0.0183216) 0.169956 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3 (2.95361,0.929222) (0.537773,-0.00298502) 0.212311 (5.98029,1.15206) 1.6454 -0.00555065 (3.3101,0.254298) (0.363635,-0.0482538) 0.165932 (3.03676,0.52831) (0.259195,-0.102104) 0.193276 (3.09739,1.26651) (0.238767,0.0161183) 0.133502 (2.94877,1.5879) (0.215575,-0.0181903) 0.169956 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.25 (3.16434,0.923558) (0.84291,-0.0226576) 0.212311 (5.98029,1.15206) 1.6454 -0.0268738 (3.401,0.242214) (0.363624,-0.0483358) 0.165932 (3.10471,0.513044) (0.271807,-0.0610635) 0.193276 (3.15708,1.27054) (0.238767,0.0161308) 0.133502 (3.00266,1.58337) (0.215581,-0.0181127) 0.169956 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.5 (3.41446,0.934928) (1.00048,0.045483) 0.212311 (5.98029,1.15206) 1.6454 0.0454301 (3.48125,0.231422) (0.321003,-0.0431702) 0.165932 (3.17414,0.51858) (0.2777,0.0221417) 0.193276 (3.20737,1.26072) (0.20118,-0.0392857) 0.133502 (3.05656,1.57886) (0.215585,-0.0180633) 0.169956 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.75 (3.66356,0.956018) (0.996399,0.0843598) 0.212311 (5.98029,1.15206) 1.6454 0.0844633 (3.54347,0.219948) (0.248858,-0.0458959) 0.165932 (3.24279,0.53029) (0.274615,0.0468406) 0.193276 (3.20471,1.20095) (-0.0106681,-0.239073) 0.133502 (3.11007,1.57101) (0.214054,-0.0313712) 0.169956 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
