train running loss, train running l2 error, val loss, val l2 error
1.8350, 0.1251, 1.6819, 0.1313
1.6139, 0.1527, 1.2699, 0.1606
1.1967, 0.2325, 0.4171, 0.1750
0.9627, 0.3395, 0.3493, 0.0964
0.7642, 0.3110, 0.4769, 0.1156
0.6762, 0.2693, 0.3870, 0.1087
0.5323, 0.2653, 0.0967, 0.0946
0.4222, 0.2717, -0.0741, 0.1121
0.3552, 0.2652, 0.0009, 0.1278
0.2686, 0.2375, -0.0270, 0.1087
0.1779, 0.2272, -0.1811, 0.0942
0.0972, 0.2266, -0.3417, 0.0927
0.0256, 0.2279, -0.3113, 0.0941
-0.0454, 0.2122, -0.2679, 0.1038
-0.1312, 0.1900, -0.4805, 0.1097
-0.2153, 0.1950, -0.6484, 0.1018
-0.3205, 0.1940, -0.6454, 0.0942
-0.3782, 0.1748, -0.6263, 0.0937
-0.4909, 0.1693, -0.8861, 0.0952
-0.4651, 0.1787, -0.9469, 0.1001
-0.5372, 0.1655, -0.6880, 0.1009
-0.6071, 0.1459, -0.7610, 0.1004
-0.6913, 0.1455, -1.0994, 0.0979
-0.6414, 0.1489, -1.0709, 0.0994
-0.8234, 0.1440, -1.0724, 0.1025
-0.8751, 0.1404, -1.1840, 0.0994
-0.9346, 0.1382, -1.2671, 0.0967
-1.0077, 0.1339, -1.2568, 0.1015
-1.0082, 0.1337, -1.3676, 0.1014
-1.1024, 0.1271, -1.4450, 0.0971
-1.1329, 0.1259, -1.5063, 0.0964
-1.1054, 0.1264, -1.3701, 0.0972
-1.1800, 0.1187, -1.3850, 0.0966
-1.2166, 0.1163, -1.6796, 0.0948
-1.2867, 0.1141, -1.7982, 0.0968
-1.3003, 0.1154, -1.6993, 0.0958
-1.4237, 0.1114, -1.7119, 0.0943
-1.3958, 0.1077, -1.6201, 0.0960
-1.4057, 0.1065, -1.7169, 0.0989
-1.4598, 0.1070, -1.9780, 0.0940
-1.5888, 0.1051, -2.0077, 0.0933
-1.6038, 0.1027, -1.8317, 0.0967
-1.5734, 0.1053, -1.9550, 0.0971
-1.5938, 0.1011, -2.1465, 0.0928
-1.4947, 0.0991, -1.8982, 0.0941
-1.6413, 0.1008, -1.7401, 0.0979
-1.5505, 0.1011, -1.9369, 0.0956
-1.6230, 0.0990, -2.1228, 0.0945
-1.7089, 0.0982, -2.1450, 0.0942
-1.8513, 0.0972, -2.2063, 0.0932
-1.7691, 0.0971, -2.1198, 0.0944
-1.8115, 0.0970, -2.0839, 0.0948
-1.7921, 0.0977, -2.1812, 0.0940
-1.6969, 0.0976, -2.1806, 0.0935
-1.7780, 0.0958, -2.0519, 0.0946
-1.7147, 0.0955, -2.1103, 0.0945
-1.8379, 0.0979, -2.4174, 0.0928
-1.7672, 0.0956, -2.3295, 0.0942
-1.8015, 0.0973, -2.0950, 0.0949
-1.8590, 0.0980, -2.0796, 0.0943
-1.8715, 0.0960, -2.3276, 0.0930
-1.8910, 0.0961, -2.4343, 0.0932
-1.9882, 0.0951, -2.3604, 0.0929
-1.9204, 0.0952, -2.2085, 0.0930
-1.8965, 0.0960, -2.2393, 0.0933
-1.9331, 0.0947, -2.4608, 0.0926
-1.9375, 0.0958, -2.4360, 0.0929
-2.0336, 0.0959, -2.3676, 0.0931
-2.0008, 0.0955, -2.4208, 0.0929
-2.0566, 0.0955, -2.4963, 0.0920
-2.0418, 0.0936, -2.3902, 0.0926
-1.9774, 0.0940, -2.2140, 0.0943
-1.8921, 0.0962, -2.4016, 0.0927
-2.0618, 0.0925, -2.5031, 0.0912
-2.0003, 0.0937, -2.3710, 0.0912
-2.1206, 0.0924, -2.5808, 0.0903
-2.0739, 0.0923, -2.5202, 0.0880
-2.1530, 0.0899, -2.4150, 0.0871
-2.1722, 0.0887, -2.6858, 0.0858
-2.0943, 0.0867, -2.7568, 0.0807
-2.3063, 0.0832, -2.6015, 0.0761
-2.2961, 0.0778, -2.7465, 0.0743
-2.0967, 0.0813, -2.8130, 0.0661
-2.2040, 0.0746, -2.4892, 0.0742
-2.1193, 0.0839, -2.5727, 0.0758
-2.1599, 0.0815, -2.6223, 0.0785
-2.1975, 0.0828, -2.6751, 0.0776
-2.3039, 0.0794, -2.5226, 0.0775
-2.2593, 0.0794, -2.5787, 0.0768
-2.3207, 0.0801, -2.8945, 0.0751
-2.3931, 0.0778, -3.0131, 0.0703
-2.4338, 0.0751, -2.8980, 0.0678
-2.4564, 0.0737, -2.9008, 0.0657
-2.4388, 0.0732, -2.8676, 0.0648
-2.4864, 0.0712, -2.8407, 0.0614
-2.4695, 0.0693, -2.9484, 0.0622
-2.4645, 0.0687, -2.8326, 0.0650
-2.5826, 0.0697, -3.0105, 0.0669
-2.4732, 0.0713, -3.0831, 0.0657
-2.4868, 0.0706, -2.7957, 0.0672
-2.4338, 0.0694, -2.8062, 0.0639
-2.5451, 0.0694, -3.2106, 0.0589
-2.4255, 0.0680, -3.0814, 0.0598
-2.5735, 0.0676, -2.7789, 0.0641
-2.5671, 0.0678, -2.9302, 0.0623
-2.7591, 0.0668, -3.4711, 0.0575
-2.6848, 0.0631, -3.3908, 0.0564
-2.7560, 0.0625, -3.0685, 0.0569
-2.6284, 0.0628, -2.9568, 0.0571
-2.7204, 0.0617, -3.1861, 0.0549
-2.8532, 0.0612, -3.4019, 0.0538
-2.9187, 0.0611, -3.5051, 0.0553
-2.8031, 0.0604, -3.2940, 0.0524
-2.6978, 0.0598, -3.1396, 0.0499
-2.7293, 0.0580, -3.0921, 0.0514
