train running loss, train running l2 error, val loss, val l2 error
-4.9763, 0.0316, -5.6208, 0.0126
-5.1223, 0.0264, -5.5709, 0.0134
-5.2528, 0.0213, -5.6295, 0.0141
-4.9703, 0.0328, -5.6688, 0.0141
-5.4427, 0.0252, -5.7318, 0.0134
-5.4159, 0.0286, -5.7913, 0.0129
-5.4898, 0.0258, -5.8362, 0.0132
-5.5596, 0.0205, -5.8819, 0.0138
-5.7373, 0.0223, -5.9482, 0.0140
-5.7468, 0.0295, -6.0095, 0.0145
-5.6743, 0.0183, -6.0439, 0.0152
-4.7390, 0.0189, -6.1171, 0.0171
-5.3338, 0.0226, -6.1521, 0.0183
-4.7559, 0.0340, -6.1652, 0.0180
-5.6540, 0.0232, -6.1662, 0.0174
-4.3946, 0.0294, -6.1461, 0.0166
-4.6869, 0.0247, -6.1754, 0.0139
-5.6079, 0.0284, -6.1286, 0.0130
-4.7748, 0.0211, -6.0681, 0.0124
-5.6848, 0.0215, -5.9655, 0.0124
-4.0971, 0.0318, -5.9729, 0.0120
-4.4697, 0.0296, -5.9961, 0.0113
-4.4206, 0.0272, -5.9889, 0.0107
-5.5616, 0.0161, -5.9286, 0.0111
-5.4457, 0.0233, -5.8612, 0.0118
-5.3219, 0.0255, -5.8164, 0.0121
-5.2865, 0.0255, -5.7820, 0.0126
-5.2546, 0.0266, -5.7701, 0.0127
-5.2818, 0.0269, -5.7809, 0.0126
-5.0319, 0.0311, -5.8045, 0.0122
-5.0776, 0.0279, -5.8342, 0.0120
-4.7533, 0.0242, -5.8349, 0.0113
-5.0553, 0.0237, -5.8043, 0.0121
-5.2502, 0.0189, -5.7838, 0.0138
-5.3697, 0.0229, -5.7698, 0.0153
-5.0563, 0.0236, -5.7588, 0.0159
-5.1862, 0.0244, -5.7540, 0.0164
-5.4451, 0.0241, -5.7567, 0.0166
-5.2303, 0.0248, -5.7631, 0.0164
-5.6064, 0.0247, -5.7763, 0.0163
-5.3635, 0.0269, -5.7989, 0.0159
-5.2657, 0.0268, -5.8288, 0.0149
-4.9037, 0.0252, -5.8572, 0.0137
