train running loss, train running l2 error, val loss, val l2 error
9.5202, 1.2538, 1.3159, 0.3812
1.7421, 0.5474, 1.8447, 0.5883
1.6606, 0.5024, 3.0216, 0.5856
2.4372, 0.4953, 1.4189, 0.4108
1.2331, 0.3676, 0.5225, 0.1620
0.6706, 0.3252, 0.1880, 0.1804
0.3059, 0.3053, -0.3399, 0.2184
-0.0927, 0.2809, -0.7377, 0.1788
-0.4755, 0.2393, -0.9063, 0.2081
-0.8299, 0.2176, -1.0629, 0.2034
-0.8962, 0.2141, -1.4142, 0.1462
-1.1783, 0.1784, -1.6840, 0.1407
-1.2159, 0.1873, -1.5929, 0.1533
-1.3255, 0.1651, -1.2822, 0.1680
-1.2903, 0.1645, -1.2630, 0.1946
-1.4182, 0.1682, -1.7126, 0.1551
-1.5754, 0.1589, -1.9975, 0.1256
-1.6044, 0.1482, -1.5557, 0.1663
-1.6711, 0.1466, -1.9395, 0.1317
-1.7284, 0.1425, -2.0615, 0.1247
-1.8623, 0.1347, -1.9978, 0.1344
-1.8663, 0.1374, -2.1017, 0.1283
-1.8988, 0.1382, -1.9800, 0.1375
-1.9561, 0.1331, -2.2263, 0.1223
-1.9581, 0.1339, -2.1140, 0.1299
-2.0004, 0.1308, -2.1428, 0.1287
-2.0475, 0.1291, -2.1631, 0.1312
-2.0886, 0.1297, -2.3121, 0.1176
-2.0910, 0.1294, -2.2611, 0.1282
-2.1480, 0.1292, -2.4058, 0.1183
-2.0149, 0.1341, -2.1870, 0.1278
-2.0529, 0.1261, -2.2210, 0.1226
-2.0824, 0.1296, -2.2017, 0.1225
-2.1826, 0.1216, -2.4226, 0.1157
-2.2729, 0.1184, -2.2673, 0.1203
-2.2909, 0.1155, -2.5850, 0.0999
-2.3971, 0.1150, -2.6159, 0.1105
-2.3353, 0.1193, -2.5502, 0.1050
-2.4150, 0.1101, -2.6770, 0.1036
-2.4991, 0.1060, -2.7254, 0.1034
-2.5406, 0.1034, -2.7239, 0.0987
-2.6218, 0.1002, -2.9146, 0.0903
-2.6487, 0.1010, -2.8779, 0.0955
-2.7000, 0.0930, -2.9231, 0.0852
-2.7389, 0.0919, -2.8803, 0.0925
-2.7217, 0.0934, -2.3664, 0.1171
-2.3949, 0.1105, -2.6926, 0.0946
-2.5513, 0.0997, -2.7762, 0.0989
-2.6156, 0.0973, -2.7421, 0.0863
-2.6233, 0.0916, -2.8188, 0.0850
-2.6955, 0.0893, -2.8969, 0.0932
-2.8262, 0.0889, -3.2565, 0.0748
-2.9522, 0.0830, -2.9569, 0.0947
-2.8118, 0.0857, -2.9273, 0.0854
-2.9675, 0.0807, -3.2530, 0.0766
-2.9877, 0.0807, -2.9376, 0.0900
-2.9989, 0.0801, -3.2859, 0.0707
-3.1298, 0.0766, -3.3031, 0.0726
-3.1174, 0.0760, -3.3757, 0.0719
-3.1500, 0.0762, -3.2209, 0.0757
-3.2116, 0.0737, -3.4089, 0.0668
-3.2063, 0.0730, -3.3457, 0.0783
-3.2310, 0.0714, -3.2161, 0.0759
-3.2194, 0.0713, -3.4968, 0.0640
-3.2737, 0.0723, -3.1584, 0.0810
-2.9724, 0.0811, -2.9318, 0.0895
-2.9237, 0.0843, -3.2437, 0.0686
-3.0088, 0.0797, -3.2062, 0.0886
-3.0785, 0.0827, -3.4168, 0.0600
-2.7460, 0.0737, -3.0879, 0.0849
-2.6881, 0.0876, -2.6585, 0.0724
-2.5901, 0.0797, -2.8283, 0.0678
-2.8187, 0.0765, -3.2356, 0.0643
-3.0490, 0.0717, -3.3852, 0.0686
-3.1415, 0.0732, -3.4106, 0.0660
-3.2118, 0.0706, -3.4137, 0.0721
-3.2884, 0.0693, -3.5648, 0.0584
-3.3719, 0.0669, -3.7179, 0.0605
-3.3912, 0.0666, -3.6955, 0.0646
-3.4362, 0.0653, -3.6954, 0.0578
-3.4593, 0.0640, -3.5633, 0.0599
-3.3528, 0.0659, -3.5268, 0.0622
-3.3789, 0.0681, -3.6459, 0.0592
-3.3495, 0.0679, -3.5215, 0.0771
-3.4350, 0.0645, -3.5333, 0.0609
-3.4340, 0.0649, -3.6124, 0.0651
-3.4996, 0.0648, -3.7651, 0.0594
-3.5579, 0.0633, -3.7839, 0.0660
-3.5583, 0.0627, -3.8208, 0.0604
-3.5707, 0.0620, -3.6908, 0.0678
-3.6833, 0.0596, -3.9163, 0.0601
-3.6287, 0.0596, -3.8310, 0.0644
-3.6878, 0.0599, -3.8309, 0.0607
-3.7164, 0.0574, -3.8431, 0.0692
-3.7283, 0.0598, -3.9571, 0.0624
-3.6847, 0.0572, -3.5724, 0.0686
-3.5785, 0.0601, -3.7228, 0.0613
-3.6498, 0.0587, -3.6925, 0.0710
-3.6957, 0.0597, -3.8516, 0.0646
-3.7287, 0.0585, -3.8346, 0.0628
-3.7544, 0.0571, -3.9525, 0.0671
-3.6672, 0.0605, -3.7730, 0.0687
-3.6377, 0.0601, -3.7621, 0.0653
-3.7239, 0.0574, -3.6484, 0.0812
-3.7826, 0.0588, -3.9383, 0.0585
-3.4250, 0.0600, -3.4108, 0.0775
-3.4267, 0.0614, -3.4528, 0.0644
-3.5579, 0.0575, -3.5280, 0.0756
-3.6476, 0.0577, -3.7302, 0.0744
-3.6191, 0.0607, -3.9959, 0.0607
-3.5681, 0.0614, -3.7023, 0.0723
-3.6319, 0.0612, -3.8627, 0.0660
-3.6630, 0.0600, -3.7944, 0.0796
-3.7678, 0.0585, -3.9152, 0.0719
-3.7674, 0.0589, -3.8366, 0.0697
-3.8677, 0.0564, -3.9598, 0.0686
-3.8592, 0.0553, -3.8626, 0.0693
-3.9110, 0.0554, -3.9065, 0.0719
-3.9550, 0.0547, -4.0038, 0.0678
-3.8333, 0.0567, -3.7785, 0.0772
-3.8064, 0.0559, -3.7100, 0.0758
-3.8430, 0.0566, -3.8766, 0.0692
-3.8795, 0.0573, -3.9517, 0.0704
-3.8556, 0.0550, -3.7451, 0.0772
-3.7772, 0.0583, -3.8818, 0.0642
