train running loss, train running l2 error, val loss, val l2 error
6.6516, 0.6650, 2.4702, 0.2409
1.9445, 0.4958, 0.7575, 0.4849
0.8178, 0.4460, 0.2945, 0.4656
0.3330, 0.3756, 0.0227, 0.4078
0.0752, 0.3218, -0.3270, 0.1687
-0.2448, 0.2778, -0.8092, 0.1465
-0.3657, 0.2568, -1.0245, 0.1226
-0.6749, 0.2407, -1.2626, 0.1627
-0.8285, 0.2127, -1.2350, 0.1737
-0.8897, 0.2177, -1.4513, 0.1110
-1.0082, 0.2029, -1.2666, 0.2102
-0.9336, 0.2151, -1.2409, 0.1177
-1.0441, 0.1991, -1.6064, 0.1276
-1.2297, 0.1850, -1.7302, 0.1104
-1.3442, 0.1804, -1.9676, 0.0765
-1.4239, 0.1741, -1.9494, 0.1142
-1.5144, 0.1675, -2.1516, 0.0853
-1.5718, 0.1633, -2.1626, 0.0780
-1.6824, 0.1556, -2.3699, 0.0717
-1.7329, 0.1480, -2.2969, 0.0848
-1.7863, 0.1486, -2.4256, 0.0824
-1.8011, 0.1463, -2.4552, 0.0698
-1.8919, 0.1395, -2.5182, 0.0807
-1.9486, 0.1379, -2.5476, 0.0910
-2.0022, 0.1326, -2.6542, 0.0703
-2.0286, 0.1336, -2.7014, 0.0549
-2.0726, 0.1301, -2.7240, 0.0504
-2.0783, 0.1289, -2.7914, 0.0490
-2.0692, 0.1286, -2.7913, 0.0571
-2.1372, 0.1235, -2.8068, 0.0637
-2.1454, 0.1248, -2.8335, 0.0614
-2.2457, 0.1177, -2.9663, 0.0470
-2.2114, 0.1185, -2.9301, 0.0513
-2.2507, 0.1178, -3.0062, 0.0626
-2.3192, 0.1127, -2.9012, 0.0593
-2.3043, 0.1142, -3.0767, 0.0481
-2.2896, 0.1151, -2.8518, 0.0652
-2.2900, 0.1153, -2.9295, 0.0495
-2.3228, 0.1113, -3.0214, 0.0504
-2.3462, 0.1089, -3.0891, 0.0438
-2.3900, 0.1104, -3.1891, 0.0462
-2.4263, 0.1102, -3.1648, 0.0436
-2.4879, 0.1054, -3.2334, 0.0414
-2.5025, 0.1065, -3.2297, 0.0531
-2.5290, 0.1047, -3.2980, 0.0428
-2.5631, 0.1038, -3.2375, 0.0448
-2.5436, 0.1046, -3.2512, 0.0459
-2.5995, 0.1016, -3.3453, 0.0471
-2.5806, 0.1041, -3.3069, 0.0475
-2.5468, 0.1037, -3.1772, 0.0552
-2.4692, 0.1029, -3.0618, 0.0525
-2.5086, 0.1039, -3.2871, 0.0447
-2.5876, 0.1031, -3.3264, 0.0442
-2.5640, 0.1048, -3.3035, 0.0590
-2.6244, 0.1007, -3.2707, 0.0495
-2.6012, 0.1025, -3.3462, 0.0425
-2.6037, 0.1025, -3.2823, 0.0503
-2.6859, 0.0976, -3.4395, 0.0417
-2.6594, 0.1009, -3.4157, 0.0467
-2.6456, 0.1015, -3.3926, 0.0446
-2.6653, 0.1005, -3.3163, 0.0449
-2.7064, 0.1000, -3.4317, 0.0390
-2.6695, 0.1014, -3.3700, 0.0466
-2.6615, 0.1005, -3.4115, 0.0451
-2.6813, 0.1008, -3.2956, 0.0523
-2.6847, 0.1009, -3.4017, 0.0449
-2.6977, 0.1009, -3.4534, 0.0421
-2.7440, 0.0966, -3.4526, 0.0425
-2.7230, 0.0994, -3.4575, 0.0441
-2.7840, 0.0944, -3.5357, 0.0421
-2.7755, 0.0973, -3.5668, 0.0394
-2.7429, 0.0988, -3.4719, 0.0434
-2.7737, 0.0972, -3.4615, 0.0395
-2.7689, 0.0959, -3.4898, 0.0429
-2.8176, 0.0944, -3.5335, 0.0450
-2.7434, 0.0986, -3.4782, 0.0423
-2.7522, 0.1002, -3.3292, 0.0553
-2.7481, 0.0989, -3.5716, 0.0357
-2.7765, 0.0962, -3.4139, 0.0405
-2.7634, 0.0964, -3.4918, 0.0468
-2.8164, 0.0955, -3.6012, 0.0415
-2.7199, 0.0987, -3.4476, 0.0398
-2.7890, 0.0953, -3.4093, 0.0433
-2.7751, 0.0976, -3.5462, 0.0361
-2.7970, 0.0965, -3.5402, 0.0492
-2.8135, 0.0959, -3.6157, 0.0354
-2.8091, 0.0955, -3.4669, 0.0508
-2.8459, 0.0947, -3.5692, 0.0384
-2.8320, 0.0953, -3.5275, 0.0502
-2.7948, 0.0949, -3.5226, 0.0377
-2.8353, 0.0966, -3.6317, 0.0371
-2.7802, 0.0969, -3.4040, 0.0516
-2.8166, 0.0955, -3.4828, 0.0486
-2.8274, 0.0958, -3.5095, 0.0432
-2.8809, 0.0932, -3.6665, 0.0422
-2.8578, 0.0947, -3.5304, 0.0514
-2.8735, 0.0938, -3.5873, 0.0409
-2.7774, 0.0960, -3.4589, 0.0483
-2.8652, 0.0922, -3.5603, 0.0400
-2.8286, 0.0955, -3.6048, 0.0437
-2.8244, 0.0941, -3.5265, 0.0469
-2.8326, 0.0926, -3.5375, 0.0361
-2.8625, 0.0934, -3.6381, 0.0386
-2.8907, 0.0937, -3.7099, 0.0415
-2.8551, 0.0949, -3.6090, 0.0429
-2.8758, 0.0914, -3.5861, 0.0388
-2.9071, 0.0934, -3.6192, 0.0430
-2.8461, 0.0960, -3.5905, 0.0457
-2.8285, 0.0934, -3.5344, 0.0451
-2.8360, 0.0960, -3.5872, 0.0345
-2.8866, 0.0939, -3.5697, 0.0448
-2.8568, 0.0936, -3.7418, 0.0349
-2.8797, 0.0933, -3.4979, 0.0527
-2.8533, 0.0946, -3.5156, 0.0527
-2.8392, 0.0962, -3.5838, 0.0354
-2.8614, 0.0937, -3.5840, 0.0474
-2.9080, 0.0917, -3.6466, 0.0418
-2.8921, 0.0918, -3.6256, 0.0433
