train running loss, train running l2 error, val loss, val l2 error
2.0474, 0.1644, -1.4236, 0.1584
-1.2894, 0.1603, -2.1241, 0.0951
-1.9309, 0.1228, -2.5570, 0.0774
-2.2769, 0.1063, -2.7892, 0.0774
-2.5069, 0.0992, -3.0536, 0.0473
-2.6923, 0.0911, -3.2118, 0.0431
-2.8861, 0.0878, -3.0438, 0.0619
-2.7761, 0.0892, -3.5293, 0.0376
-3.0144, 0.0822, -3.4921, 0.0485
-3.1184, 0.0805, -3.7439, 0.0396
-3.1838, 0.0778, -3.8274, 0.0333
-3.3092, 0.0770, -3.8615, 0.0314
-3.4200, 0.0744, -4.0646, 0.0407
-3.4569, 0.0728, -4.1080, 0.0331
-3.5300, 0.0724, -4.1881, 0.0270
-3.5644, 0.0707, -3.9952, 0.0495
-3.6310, 0.0712, -4.2503, 0.0351
-3.6256, 0.0699, -4.2767, 0.0326
-3.6780, 0.0706, -4.3075, 0.0289
-3.7517, 0.0678, -4.4323, 0.0220
-3.7371, 0.0698, -4.3465, 0.0291
-3.8047, 0.0666, -4.4439, 0.0280
-3.8108, 0.0672, -4.3971, 0.0336
-3.8309, 0.0658, -4.3688, 0.0320
-3.7730, 0.0667, -4.3921, 0.0295
-3.7912, 0.0669, -4.3479, 0.0313
-3.8884, 0.0658, -4.4484, 0.0245
-3.8668, 0.0647, -4.4196, 0.0232
-3.8861, 0.0654, -4.6261, 0.0206
-3.9492, 0.0640, -4.6762, 0.0206
-3.9089, 0.0653, -4.5174, 0.0253
-4.0106, 0.0629, -4.6551, 0.0229
-3.9146, 0.0652, -4.5558, 0.0249
-3.8848, 0.0666, -4.5374, 0.0259
-3.9553, 0.0647, -4.6117, 0.0245
-4.0099, 0.0633, -4.6836, 0.0233
-3.9688, 0.0626, -4.6417, 0.0241
-3.9506, 0.0648, -4.6883, 0.0301
-3.9642, 0.0648, -4.5908, 0.0241
-3.9951, 0.0636, -4.6343, 0.0231
-4.0106, 0.0641, -4.6510, 0.0214
-4.0286, 0.0622, -4.6436, 0.0230
-3.9745, 0.0640, -4.6079, 0.0266
-3.9892, 0.0643, -4.5532, 0.0233
-4.0809, 0.0622, -4.6822, 0.0229
-4.0694, 0.0620, -4.6127, 0.0227
-4.0497, 0.0627, -4.6611, 0.0305
-4.0663, 0.0614, -4.7505, 0.0272
-4.0453, 0.0629, -4.7050, 0.0284
-4.0482, 0.0633, -4.6636, 0.0321
-4.0900, 0.0637, -4.6629, 0.0246
-4.1402, 0.0621, -4.7283, 0.0236
-4.0493, 0.0631, -4.6138, 0.0252
-4.1035, 0.0623, -4.7647, 0.0232
-4.1236, 0.0633, -4.7564, 0.0234
-4.1085, 0.0615, -4.7443, 0.0244
-4.1382, 0.0625, -4.7283, 0.0253
-4.1484, 0.0605, -4.7842, 0.0198
-4.1757, 0.0618, -4.8784, 0.0311
-4.1625, 0.0612, -4.8328, 0.0200
-4.1396, 0.0618, -4.6903, 0.0211
-4.1477, 0.0616, -4.7504, 0.0223
-3.9892, 0.0627, -4.6220, 0.0260
-3.9534, 0.0653, -4.6424, 0.0235
-4.1196, 0.0607, -4.6852, 0.0196
-4.0444, 0.0626, -4.5457, 0.0204
-4.0324, 0.0616, -4.7739, 0.0216
-4.1058, 0.0613, -4.7358, 0.0208
-4.1456, 0.0612, -4.8010, 0.0272
-4.1766, 0.0605, -4.7443, 0.0296
-4.1748, 0.0610, -4.8199, 0.0235
-4.2075, 0.0608, -4.8270, 0.0199
-4.1635, 0.0615, -4.7954, 0.0230
-4.1650, 0.0625, -4.7419, 0.0193
-4.1024, 0.0623, -4.7517, 0.0219
-4.1801, 0.0610, -4.8080, 0.0254
-4.1629, 0.0615, -4.7293, 0.0221
-4.1316, 0.0616, -4.8321, 0.0185
-4.1923, 0.0616, -4.8490, 0.0239
-4.1815, 0.0611, -4.7881, 0.0211
