train running loss, train running l2 error, val loss, val l2 error
1.8210, 0.6254, 0.7905, 0.2282
1.0539, 0.4208, 0.3495, 0.1925
0.6068, 0.3465, 0.2495, 0.2475
0.3130, 0.3101, -0.1950, 0.1894
0.1240, 0.2804, -0.3512, 0.1888
-0.1041, 0.2573, -0.5028, 0.1970
-0.2375, 0.2561, -0.5866, 0.2159
-0.4051, 0.2393, -0.6268, 0.2272
-0.4557, 0.2440, -0.8319, 0.2066
-0.6307, 0.2265, -0.8370, 0.2224
-0.6205, 0.2301, -0.7972, 0.2359
-0.7085, 0.2260, -1.0334, 0.2048
-0.7596, 0.2156, -0.8951, 0.2345
-0.7430, 0.2182, -0.9210, 0.2195
-0.7863, 0.2092, -1.0860, 0.2006
-0.9464, 0.1979, -1.3828, 0.1653
-0.8930, 0.2041, -0.9993, 0.2242
-0.9287, 0.2026, -1.0530, 0.2141
-0.9633, 0.1973, -1.0387, 0.2178
-1.0089, 0.1913, -1.2687, 0.1865
-0.9815, 0.1979, -1.2807, 0.1810
-1.0188, 0.1884, -1.3677, 0.1732
-1.1563, 0.1786, -1.2964, 0.1930
-1.0615, 0.1854, -1.3366, 0.1812
-1.1628, 0.1754, -1.3821, 0.1733
-1.1595, 0.1757, -1.5479, 0.1589
-1.2465, 0.1700, -1.6009, 0.1522
-1.2356, 0.1663, -1.3232, 0.1884
-1.2353, 0.1683, -1.3095, 0.1849
-1.3086, 0.1647, -1.3980, 0.1813
-1.2871, 0.1650, -1.5358, 0.1577
-1.3333, 0.1606, -1.6714, 0.1428
-1.3490, 0.1595, -1.6101, 0.1480
-1.3576, 0.1538, -1.8388, 0.1245
-1.4123, 0.1484, -1.6601, 0.1466
-1.4088, 0.1539, -1.7910, 0.1301
-1.4347, 0.1478, -1.7657, 0.1357
-1.5161, 0.1449, -1.9603, 0.1122
-1.4882, 0.1445, -1.9218, 0.1179
-1.4997, 0.1447, -1.8301, 0.1263
-1.5950, 0.1362, -2.0759, 0.1065
-1.5608, 0.1443, -2.1672, 0.0955
-1.5840, 0.1389, -2.0551, 0.1074
-1.5996, 0.1368, -2.0630, 0.1075
-1.6532, 0.1322, -1.9998, 0.1138
-1.6955, 0.1315, -1.9902, 0.1190
-1.7228, 0.1326, -2.0376, 0.1154
-1.7565, 0.1286, -2.1610, 0.1032
-1.7006, 0.1315, -2.2056, 0.0973
-1.7515, 0.1290, -2.1542, 0.1039
-1.8037, 0.1228, -1.9886, 0.1191
-1.7988, 0.1262, -2.2988, 0.0928
-1.8126, 0.1226, -2.2522, 0.0990
-1.8446, 0.1199, -2.2629, 0.0985
-1.8113, 0.1240, -2.2704, 0.0952
-1.8871, 0.1175, -2.1625, 0.1054
-1.9302, 0.1186, -2.2928, 0.0978
-1.9843, 0.1148, -2.2213, 0.1038
-1.9105, 0.1166, -2.0930, 0.1122
-1.9245, 0.1162, -2.3505, 0.0936
-1.9840, 0.1113, -2.3021, 0.0974
-1.9947, 0.1117, -2.4484, 0.0897
-1.9886, 0.1118, -2.4314, 0.0892
-2.0221, 0.1110, -2.4875, 0.0868
-2.0668, 0.1073, -2.4785, 0.0897
-2.0834, 0.1076, -2.5024, 0.0884
-2.1144, 0.1063, -2.4802, 0.0902
-2.0812, 0.1081, -2.3296, 0.0983
-2.1662, 0.1026, -2.4618, 0.0907
-2.2143, 0.1020, -2.3875, 0.0977
-2.1668, 0.1038, -2.5031, 0.0894
-2.1769, 0.1019, -2.4274, 0.0945
-2.2636, 0.0987, -2.5610, 0.0888
-2.2696, 0.1012, -2.6378, 0.0845
-2.2107, 0.1010, -2.5823, 0.0873
-2.2439, 0.0999, -2.5338, 0.0897
-2.2992, 0.0968, -2.6507, 0.0857
-2.3189, 0.0963, -2.6217, 0.0860
-2.3147, 0.0976, -2.6124, 0.0871
-2.3013, 0.0964, -2.5457, 0.0902
-2.4077, 0.0933, -2.6014, 0.0886
-2.4190, 0.0930, -2.6777, 0.0854
-2.3803, 0.0941, -2.7702, 0.0811
-2.4574, 0.0898, -2.8738, 0.0786
-2.3776, 0.0945, -2.8469, 0.0766
-2.4685, 0.0895, -2.7176, 0.0847
-2.5039, 0.0901, -2.7504, 0.0841
-2.5041, 0.0903, -2.8909, 0.0770
-2.5089, 0.0900, -2.8423, 0.0794
-2.5000, 0.0879, -2.7894, 0.0831
-2.5734, 0.0885, -2.8688, 0.0803
-2.5646, 0.0879, -2.7876, 0.0836
-2.5830, 0.0886, -2.9295, 0.0781
-2.6434, 0.0871, -2.8263, 0.0835
-2.6230, 0.0862, -2.8662, 0.0809
-2.6180, 0.0869, -2.8873, 0.0805
-2.6938, 0.0839, -2.9138, 0.0803
-2.6522, 0.0863, -2.9184, 0.0801
-2.7140, 0.0838, -2.9341, 0.0793
-2.7000, 0.0848, -3.0339, 0.0768
-2.7394, 0.0822, -2.9410, 0.0802
-2.7715, 0.0825, -3.0107, 0.0781
-2.8163, 0.0817, -3.1166, 0.0749
-2.8286, 0.0807, -3.1083, 0.0756
-2.8161, 0.0814, -3.0497, 0.0773
