train running loss, train running l2 error, val loss, val l2 error
-0.7116, 0.1986, -1.6826, 0.1430
-1.3138, 0.1846, 0.0740, 0.1868
-1.5427, 0.1729, -0.5577, 0.1757
-1.6575, 0.1723, -1.1405, 0.1521
-1.8039, 0.1596, -1.1304, 0.1511
-1.9885, 0.1283, -0.0931, 0.1332
-2.4297, 0.1116, -1.5751, 0.1420
-2.8039, 0.0642, 9.0234, 0.1446
-3.9096, 0.0403, 12.8552, 0.1307
-1.0146, 0.0972, -0.1784, 0.1494
