[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.04769,1.15726) (0,0) 0.204631 (5.99563,1.71825) 1.89351 0 (2.38478,0.460837) (0,0) 0.209905 (2.38141,0.940942) (0,0) 0.160652 (2.36651,1.25318) (0,0) 0.169032 (2.35107,1.5346) (0,0) 0.20519 (1.04769,1.8) (0,0) 0.001 (1.04769,0.3) (0,0) 0.001
0.25 (1.29608,1.17917) (0.993565,0.0876209) 0.204631 (5.99563,1.71825) 1.89351 0.0879608 (2.45417,0.449363) (0.27757,-0.0458947) 0.209905 (2.46698,0.937636) (0.342318,-0.0132211) 0.160652 (2.43915,1.23806) (0.290525,-0.0604885) 0.169032 (2.42807,1.58508) (0.308005,0.201951) 0.20519 (1.29608,1.8) (0,0) 0.001 (1.29608,0.3) (0,0) 0.001
0.5 (1.54446,1.20766) (0.993498,0.11398) 0.204631 (5.99563,1.71825) 1.89351 0.114227 (2.52356,0.437895) (0.277573,-0.0458745) 0.209905 (2.55072,0.919646) (0.33493,-0.0719615) 0.160652 (2.51131,1.24216) (0.288643,0.0164282) 0.169032 (2.51462,1.61649) (0.346222,0.125625) 0.20519 (1.54446,1.8) (0,0) 0.001 (1.54446,0.3) (0,0) 0.001
0.75 (1.78202,1.25962) (0.950244,0.207825) 0.204631 (5.99563,1.71825) 1.89351 0.215317 (2.59295,0.426418) (0.277568,-0.0459054) 0.209905 (2.63595,0.911321) (0.340951,-0.0332983) 0.160652 (2.58403,1.2279) (0.29089,-0.0570607) 0.169032 (2.60504,1.63387) (0.361688,0.0695221) 0.20519 (1.78202,1.8) (0,0) 0.001 (1.78202,0.3) (0,0) 0.001
1 (1.96832,1.29331) (0.745195,0.134775) 0.204631 (5.99563,1.71825) 1.89351 0.178924 (2.66235,0.414944) (0.27757,-0.0458972) 0.209905 (2.7203,0.896463) (0.337378,-0.0594346) 0.160652 (2.65682,1.214) (0.291176,-0.0555841) 0.169032 (2.68884,1.67204) (0.335167,0.152691) 0.20519 (1.96832,1.8) (0,0) 0.001 (1.96832,0.3) (0,0) 0.001
1.25 (2.1472,1.32733) (0.715512,0.136072) 0.204631 (5.99563,1.71825) 1.89351 0.18793 (2.73174,0.403477) (0.277574,-0.0458695) 0.209905 (2.8044,0.880281) (0.336403,-0.0647256) 0.160652 (2.72935,1.19877) (0.290106,-0.0609223) 0.169032 (2.77263,1.71022) (0.335167,0.152691) 0.20519 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.32288,1.36149) (0.702717,0.136631) 0.204631 (5.99563,1.71825) 1.89351 0.192036 (2.80113,0.392004) (0.277571,-0.0458911) 0.209905 (2.88863,0.864807) (0.336935,-0.061897) 0.160652 (2.80159,1.18226) (0.288979,-0.0660631) 0.169032 (2.85642,1.74839) (0.335167,0.152691) 0.20519 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.49784,1.39568) (0.699868,0.136755) 0.204631 (5.99563,1.71825) 1.89351 0.19297 (2.87053,0.380533) (0.277572,-0.0458854) 0.209905 (2.97305,0.850364) (0.337667,-0.0577709) 0.160652 (2.87359,1.16469) (0.287984,-0.0702713) 0.169032 (2.94021,1.78656) (0.335167,0.152691) 0.20519 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.67356,1.42983) (0.702875,0.136624) 0.204631 (5.99563,1.71825) 1.89351 0.191985 (2.93992,0.369059) (0.27757,-0.0458939) 0.209905 (3.05754,0.83637) (0.337968,-0.0559785) 0.160652 (2.94547,1.14666) (0.287529,-0.0721129) 0.169032 (3.024,1.82473) (0.335167,0.152691) 0.20519 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.85078,1.46393) (0.708874,0.136362) 0.204631 (5.99563,1.71825) 1.89351 0.190043 (3.00931,0.357587) (0.277571,-0.0458896) 0.209905 (3.14213,0.82294) (0.338335,-0.053719) 0.160652 (3.0172,1.12804) (0.286928,-0.0744669) 0.169032 (3.10779,1.86291) (0.335167,0.152691) 0.20519 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (3.03986,1.4975) (0.756318,0.134289) 0.204631 (5.99563,1.71825) 1.89351 0.175725 (3.0787,0.346107) (0.277566,-0.0459175) 0.209905 (3.22672,0.809591) (0.338386,-0.0533962) 0.160652 (3.08891,1.10934) (0.28684,-0.074805) 0.169032 (3.19159,1.90108) (0.335167,0.152691) 0.20519 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.75 (3.28916,1.51612) (0.997216,0.0744885) 0.204631 (5.99563,1.71825) 1.89351 0.074558 (3.1481,0.334628) (0.277567,-0.0459152) 0.209905 (3.31142,0.796873) (0.338775,-0.0508707) 0.160652 (3.15141,1.0854) (0.249969,-0.0957792) 0.169032 (3.27538,1.93925) (0.335167,0.152691) 0.20519 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3 (3.53845,1.53473) (0.997142,0.0744538) 0.204631 (5.99563,1.71825) 1.89351 0.0745289 (3.21749,0.323149) (0.277566,-0.0459177) 0.209905 (3.39628,0.785369) (0.339468,-0.0460157) 0.160652 (3.20641,1.05581) (0.220028,-0.118346) 0.169032 (3.36723,1.94568) (0.367412,0.0256893) 0.20519 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.25 (3.78777,1.55337) (0.997271,0.0745351) 0.204631 (5.99563,1.71825) 1.89351 0.0746003 (3.28688,0.311682) (0.277575,-0.0458682) 0.209905 (3.48154,0.777202) (0.341012,-0.0326674) 0.160652 (3.2252,0.99393) (0.0751619,-0.247528) 0.169032 (3.45858,1.93412) (0.365396,-0.0462302) 0.20519 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
