[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.10134,0.931501) (0,0) 0.162623 (5.99563,1.71825) 1.70979 0 (2.25516,0.533163) (0,0) 0.120284 (2.37776,0.944395) (0,0) 0.12523 (2.39834,1.16358) (0,0) 0.143888 (2.31284,1.69054) (0,0) 0.210231 (1.10134,1.8) (0,0) 0.001 (1.10134,0.3) (0,0) 0.001
0.25 (1.34816,0.966795) (0.987311,0.141175) 0.162623 (5.99563,1.71825) 1.70979 0.142027 (2.31346,0.520573) (0.23319,-0.0503593) 0.120284 (2.41783,0.921738) (0.160301,-0.0906257) 0.12523 (2.48743,1.17981) (0.356356,0.0649055) 0.143888 (2.34673,1.69149) (0.135563,0.00378569) 0.210231 (1.34816,1.8) (0,0) 0.001 (1.34816,0.3) (0,0) 0.001
0.5 (1.59495,1.00671) (0.987144,0.159643) 0.162623 (5.99563,1.71825) 1.70979 0.160334 (2.37201,0.509237) (0.234217,-0.0453435) 0.120284 (2.46384,0.923332) (0.184035,0.00637685) 0.12523 (2.57727,1.16847) (0.359366,-0.0453677) 0.143888 (2.38063,1.69073) (0.135582,-0.00301785) 0.210231 (1.59495,1.8) (0,0) 0.001 (1.59495,0.3) (0,0) 0.001
0.75 (1.83568,1.05834) (0.96294,0.206544) 0.162623 (5.99563,1.71825) 1.70979 0.211292 (2.43057,0.497898) (0.234214,-0.0453565) 0.120284 (2.50971,0.919442) (0.183487,-0.0155627) 0.12523 (2.66516,1.14667) (0.351568,-0.0871905) 0.143888 (2.41453,1.68998) (0.135582,-0.00301293) 0.210231 (1.83568,1.8) (0,0) 0.001 (1.83568,0.3) (0,0) 0.001
1 (2.0748,1.11243) (0.956468,0.216345) 0.162623 (5.99563,1.71825) 1.70979 0.222448 (2.48912,0.486559) (0.234214,-0.0453555) 0.120284 (2.55573,0.920709) (0.184076,0.00506847) 0.12523 (2.74996,1.11491) (0.339207,-0.127046) 0.143888 (2.44842,1.68922) (0.135582,-0.00301706) 0.210231 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.25 (2.31505,1.16384) (0.960988,0.205654) 0.162623 (5.99563,1.71825) 1.70979 0.210823 (2.54767,0.475222) (0.234216,-0.0453491) 0.120284 (2.60124,0.927676) (0.182024,0.0278693) 0.12523 (2.83143,1.07537) (0.325869,-0.15815) 0.143888 (2.48232,1.68847) (0.135582,-0.00301389) 0.210231 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.55977,1.21347) (0.978873,0.198501) 0.162623 (5.99563,1.71825) 1.70979 0.200072 (2.60623,0.463882) (0.234213,-0.0453625) 0.120284 (2.64627,0.937234) (0.180133,0.0382316) 0.12523 (2.90808,1.02716) (0.306623,-0.192833) 0.143888 (2.51621,1.68772) (0.135582,-0.00300636) 0.210231 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.80444,1.26308) (0.978683,0.198463) 0.162623 (5.99563,1.71825) 1.70979 0.200073 (2.66478,0.452545) (0.234217,-0.0453448) 0.120284 (2.6913,0.946792) (0.180133,0.0382311) 0.12523 (2.97353,0.964572) (0.26177,-0.250357) 0.143888 (2.55011,1.68696) (0.135582,-0.00301891) 0.210231 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (3.05194,1.29838) (0.989994,0.141182) 0.162623 (5.99563,1.71825) 1.70979 0.141654 (2.72333,0.441206) (0.234214,-0.0453593) 0.120284 (2.73577,0.958693) (0.177886,0.0476027) 0.12523 (3.03629,0.899295) (0.251048,-0.261107) 0.143888 (2.584,1.68621) (0.135582,-0.00301785) 0.210231 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (3.29943,1.33368) (0.989964,0.141187) 0.162623 (5.99563,1.71825) 1.70979 0.141663 (2.78189,0.429869) (0.234216,-0.0453474) 0.120284 (2.78025,0.970592) (0.177887,0.0475982) 0.12523 (3.09905,0.834017) (0.251041,-0.261114) 0.143888 (2.6179,1.68546) (0.135582,-0.00301222) 0.210231 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
