[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.05713,1.04826) (0,0) 0.185813 (5.99563,1.71825) 1.79815 0 (2.33914,0.431932) (0,0) 0.120605 (2.371,0.871458) (0,0) 0.137815 (2.26231,1.16674) (0,0) 0.157582 (2.22227,1.65906) (0,0) 0.208259 (1.05713,1.8) (0,0) 0.001 (1.05713,0.3) (0,0) 0.001
0.25 (1.30486,1.07655) (0.990931,0.113186) 0.185813 (5.99563,1.71825) 1.79815 0.113729 (2.40348,0.422699) (0.257367,-0.0369306) 0.120605 (2.45574,0.893865) (0.338988,0.0896292) 0.137815 (2.27531,1.17101) (0.05198,0.0170805) 0.157582 (2.29977,1.66215) (0.310016,0.0123653) 0.208259 (1.30486,1.8) (0,0) 0.001 (1.30486,0.3) (0,0) 0.001
0.5 (1.53668,1.14272) (0.927286,0.264655) 0.185813 (5.99563,1.71825) 1.79815 0.278017 (2.46783,0.413464) (0.257365,-0.0369386) 0.120605 (2.54049,0.916264) (0.338997,0.0895958) 0.137815 (2.29143,1.13113) (0.0644792,-0.159534) 0.157582 (2.37733,1.66106) (0.310232,-0.00436308) 0.208259 (1.53668,1.8) (0,0) 0.001 (1.53668,0.3) (0,0) 0.001
0.75 (1.70369,1.17702) (0.668028,0.137194) 0.185813 (5.99563,1.71825) 1.79815 0.202555 (2.53217,0.404231) (0.257366,-0.0369321) 0.120605 (2.62524,0.938668) (0.338991,0.0896167) 0.137815 (2.31982,1.03826) (0.113557,-0.371471) 0.157582 (2.45197,1.68214) (0.298578,0.0843441) 0.208259 (1.70369,1.8) (0,0) 0.001 (1.70369,0.3) (0,0) 0.001
1 (1.9509,1.21678) (0.988852,0.159072) 0.185813 (5.99563,1.71825) 1.79815 0.159499 (2.59651,0.395001) (0.257368,-0.0369195) 0.120605 (2.70999,0.961077) (0.338987,0.0896324) 0.137815 (2.36233,0.950949) (0.170042,-0.349245) 0.157582 (2.52662,1.70323) (0.298578,0.0843441) 0.208259 (1.9509,1.8) (0,0) 0.001 (1.9509,0.3) (0,0) 0.001
1.25 (2.19829,1.2553) (0.989564,0.154067) 0.185813 (5.99563,1.71825) 1.79815 0.154452 (2.66085,0.38577) (0.257367,-0.0369279) 0.120605 (2.79474,0.983482) (0.33899,0.0896232) 0.137815 (2.41296,0.868082) (0.202526,-0.331465) 0.157582 (2.60221,1.72064) (0.302346,0.0696392) 0.208259 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.4458,1.29301) (0.990013,0.15084) 0.185813 (5.99563,1.71825) 1.79815 0.151198 (2.72519,0.376537) (0.257367,-0.0369282) 0.120605 (2.87948,1.00589) (0.338983,0.0896475) 0.137815 (2.46829,0.788274) (0.221305,-0.319234) 0.157582 (2.67849,1.73467) (0.305142,0.0561354) 0.208259 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.69336,1.33016) (0.990246,0.148587) 0.185813 (5.99563,1.71825) 1.79815 0.14894 (2.78953,0.3673) (0.257364,-0.036948) 0.120605 (2.96423,1.02831) (0.338982,0.089653) 0.137815 (2.52637,0.710448) (0.232326,-0.311305) 0.157582 (2.75531,1.74541) (0.307276,0.0429417) 0.208259 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.94102,1.36684) (0.990654,0.146729) 0.185813 (5.99563,1.71825) 1.79815 0.147045 (2.85388,0.35807) (0.257368,-0.0369232) 0.120605 (3.04898,1.05071) (0.338992,0.0896148) 0.137815 (2.58611,0.633887) (0.238956,-0.306245) 0.157582 (2.83261,1.75178) (0.309214,0.0254798) 0.208259 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (3.18879,1.40281) (0.991086,0.14387) 0.185813 (5.99563,1.71825) 1.79815 0.144157 (2.91822,0.348839) (0.257368,-0.0369214) 0.120605 (3.13372,1.07311) (0.338993,0.0896125) 0.137815 (2.64688,0.558145) (0.243101,-0.302965) 0.157582 (2.91018,1.75211) (0.310259,0.00135118) 0.208259 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
