[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.06241,1.10832) (0,0) 0.150688 (5.99563,1.71825) 1.89785 0 (2.29127,0.412065) (0,0) 0.128467 (2.23985,0.869842) (0,0) 0.207612 (2.31105,1.31011) (0,0) 0.209474 (2.23143,1.56463) (0,0) 0.182846 (1.06241,1.8) (0,0) 0.001 (1.06241,0.3) (0,0) 0.001
0.25 (1.31053,1.13537) (0.992463,0.108198) 0.150688 (5.99563,1.71825) 1.89785 0.108591 (2.33988,0.405844) (0.194444,-0.0248822) 0.128467 (2.25396,0.868292) (0.0564293,-0.00619805) 0.207612 (2.39049,1.28307) (0.31776,-0.108169) 0.209474 (2.25881,1.60188) (0.109511,0.148978) 0.182846 (1.31053,1.8) (0,0) 0.001 (1.31053,0.3) (0,0) 0.001
0.5 (1.55862,1.16624) (0.992371,0.123472) 0.150688 (5.99563,1.71825) 1.89785 0.123785 (2.38849,0.399631) (0.194448,-0.0248546) 0.128467 (2.28565,0.864735) (0.126753,-0.0142305) 0.207612 (2.46666,1.24785) (0.304672,-0.140879) 0.209474 (2.29783,1.62665) (0.156101,0.0990948) 0.182846 (1.55862,1.8) (0,0) 0.001 (1.55862,0.3) (0,0) 0.001
0.75 (1.80108,1.2075) (0.969829,0.165059) 0.150688 (5.99563,1.71825) 1.89785 0.168579 (2.4371,0.393413) (0.194445,-0.0248733) 0.128467 (2.32457,0.856025) (0.155703,-0.0348383) 0.207612 (2.53932,1.20586) (0.290637,-0.167935) 0.209474 (2.34261,1.63812) (0.179112,0.0458904) 0.182846 (1.80108,1.8) (0,0) 0.001 (1.80108,0.3) (0,0) 0.001
1 (2.03412,1.24911) (0.932155,0.166424) 0.150688 (5.99563,1.71825) 1.89785 0.176675 (2.48571,0.387198) (0.194447,-0.0248596) 0.128467 (2.36103,0.839944) (0.145818,-0.0643235) 0.207612 (2.61278,1.16529) (0.293827,-0.162288) 0.209474 (2.38783,1.64772) (0.180865,0.0384046) 0.182846 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.25 (2.25578,1.28878) (0.886635,0.158667) 0.150688 (5.99563,1.71825) 1.89785 0.17708 (2.53432,0.380981) (0.194446,-0.0248683) 0.128467 (2.3995,0.821871) (0.153887,-0.0722947) 0.207612 (2.68491,1.12241) (0.288534,-0.171522) 0.209474 (2.43304,1.65733) (0.180865,0.0384045) 0.182846 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.47159,1.32745) (0.863265,0.154685) 0.150688 (5.99563,1.71825) 1.89785 0.177305 (2.58294,0.374766) (0.194447,-0.0248595) 0.128467 (2.44023,0.804719) (0.162916,-0.0686086) 0.207612 (2.75541,1.0769) (0.282018,-0.182037) 0.209474 (2.47826,1.66693) (0.180865,0.0384046) 0.182846 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.68526,1.36575) (0.854685,0.153223) 0.150688 (5.99563,1.71825) 1.89785 0.17739 (2.63155,0.368547) (0.194445,-0.0248745) 0.128467 (2.48307,0.789214) (0.171354,-0.0620168) 0.207612 (2.82432,1.02901) (0.275645,-0.19155) 0.209474 (2.52348,1.67653) (0.180865,0.0384049) 0.182846 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.93386,1.39223) (0.994377,0.105888) 0.150688 (5.99563,1.71825) 1.89785 0.106087 (2.68016,0.362328) (0.194445,-0.0248772) 0.128467 (2.52713,0.774434) (0.176244,-0.0591233) 0.207612 (2.89237,0.979899) (0.272165,-0.196463) 0.209474 (2.56969,1.67564) (0.184864,-0.00353346) 0.182846 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (3.18245,1.41868) (0.994367,0.105811) 0.150688 (5.99563,1.71825) 1.89785 0.106011 (2.72877,0.356109) (0.194445,-0.024876) 0.128467 (2.57387,0.76361) (0.186956,-0.0432944) 0.207612 (2.9576,0.927114) (0.260945,-0.211138) 0.209474 (2.61591,1.67476) (0.184864,-0.0035275) 0.182846 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
