[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.17909,1.0745) (0,0) 0.212771 (5.99563,1.71825) 1.7023 0 (2.27625,0.470556) (0,0) 0.181752 (2.27923,0.895051) (0,0) 0.134159 (2.31796,1.25927) (0,0) 0.168749 (2.35935,1.60211) (0,0) 0.160075 (1.17909,1.8) (0,0) 0.001 (1.17909,0.3) (0,0) 0.001
0.25 (1.42688,1.10014) (0.991179,0.102545) 0.212771 (5.99563,1.71825) 1.7023 0.103091 (2.35104,0.458539) (0.299169,-0.0480658) 0.181752 (2.32261,0.892031) (0.173499,-0.0120789) 0.134159 (2.38835,1.25019) (0.281528,-0.036312) 0.168749 (2.43821,1.60228) (0.31544,0.000664402) 0.160075 (1.42688,1.8) (0,0) 0.001 (1.42688,0.3) (0,0) 0.001
0.5 (1.66112,1.15529) (0.936939,0.220604) 0.212771 (5.99563,1.71825) 1.7023 0.23124 (2.42583,0.446528) (0.299172,-0.0480474) 0.181752 (2.38137,0.884149) (0.235078,-0.031529) 0.134159 (2.45094,1.21676) (0.250392,-0.133718) 0.168749 (2.51707,1.60244) (0.31544,0.000646016) 0.160075 (1.66112,1.8) (0,0) 0.001 (1.66112,0.3) (0,0) 0.001
0.75 (1.83778,1.18466) (0.706638,0.117481) 0.212771 (5.99563,1.71825) 1.7023 0.164747 (2.50063,0.43452) (0.299175,-0.0480288) 0.181752 (2.43916,0.865819) (0.231147,-0.0733186) 0.134159 (2.51314,1.18259) (0.248778,-0.136697) 0.168749 (2.59314,1.62324) (0.304274,0.083189) 0.160075 (1.83778,1.8) (0,0) 0.001 (1.83778,0.3) (0,0) 0.001
1 (2.00241,1.21301) (0.658546,0.113383) 0.212771 (5.99563,1.71825) 1.7023 0.1705 (2.57542,0.422506) (0.299171,-0.0480563) 0.181752 (2.49755,0.84067) (0.233552,-0.100598) 0.134159 (2.57512,1.14803) (0.247926,-0.138236) 0.168749 (2.66921,1.64404) (0.304274,0.083189) 0.160075 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.25 (2.1598,1.24074) (0.629552,0.110912) 0.212771 (5.99563,1.71825) 1.7023 0.174386 (2.65021,0.410495) (0.299173,-0.0480461) 0.181752 (2.55622,0.811736) (0.234687,-0.115736) 0.134159 (2.63691,1.11313) (0.247157,-0.139605) 0.168749 (2.74528,1.66483) (0.304274,0.083189) 0.160075 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.31257,1.26807) (0.611083,0.109338) 0.212771 (5.99563,1.71825) 1.7023 0.177051 (2.725,0.398477) (0.299169,-0.0480714) 0.181752 (2.61498,0.780629) (0.235035,-0.124426) 0.134159 (2.69852,1.07792) (0.246451,-0.140849) 0.168749 (2.82135,1.68563) (0.304274,0.083189) 0.160075 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.46205,1.29512) (0.597921,0.108216) 0.212771 (5.99563,1.71825) 1.7023 0.179049 (2.7998,0.386469) (0.299175,-0.048033) 0.181752 (2.67371,0.748209) (0.23492,-0.129682) 0.134159 (2.75994,1.04237) (0.245692,-0.142169) 0.168749 (2.89742,1.70643) (0.304274,0.083189) 0.160075 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.60828,1.3219) (0.584909,0.107107) 0.212771 (5.99563,1.71825) 1.7023 0.18111 (2.87459,0.37446) (0.299174,-0.0480366) 0.181752 (2.73232,0.714915) (0.234451,-0.133174) 0.134159 (2.82103,1.00626) (0.244359,-0.144448) 0.168749 (2.97348,1.72722) (0.304274,0.083189) 0.160075 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.79209,1.35188) (0.735221,0.119917) 0.212771 (5.99563,1.71825) 1.7023 0.16168 (2.94938,0.362448) (0.299172,-0.0480474) 0.181752 (2.79067,0.680848) (0.233382,-0.136267) 0.134159 (2.88254,0.970861) (0.246018,-0.141604) 0.168749 (3.04955,1.74802) (0.304274,0.083189) 0.160075 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (3.04048,1.38028) (0.993591,0.113589) 0.212771 (5.99563,1.71825) 1.7023 0.113828 (3.02418,0.350436) (0.299173,-0.0480448) 0.181752 (2.84915,0.646725) (0.233918,-0.136494) 0.134159 (2.94404,0.93546) (0.246018,-0.141604) 0.168749 (3.12562,1.76882) (0.304274,0.083189) 0.160075 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.75 (3.28887,1.40867) (0.993561,0.113583) 0.212771 (5.99563,1.71825) 1.7023 0.113825 (3.09897,0.338424) (0.299172,-0.0480498) 0.181752 (2.90771,0.612567) (0.234239,-0.13663) 0.134159 (3.00555,0.900059) (0.246018,-0.141604) 0.168749 (3.20345,1.78151) (0.311327,0.050781) 0.160075 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3 (3.53724,1.4371) (0.993478,0.11372) 0.212771 (5.99563,1.71825) 1.7023 0.11397 (3.17376,0.326408) (0.29917,-0.0480629) 0.181752 (2.96632,0.578389) (0.234442,-0.136715) 0.134159 (3.06705,0.864658) (0.246018,-0.141604) 0.168749 (3.28217,1.77671) (0.314856,-0.0191958) 0.160075 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
